event_id,event_sequence,timestamp,event_type,ip_fingerprint,card_fingerprint,card_bin,amount,currency,campaign_active,authorization_result,decline_reason,request_id,device_id,session_id,population,attack_subtype,scenario_tag,label
evt_0042840,42840,2026-01-10T00:13:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0017541,dev_0008903,dev_0008903_s1,attack,burst,attack_burst,1
evt_0042841,42841,2026-01-10T00:13:16+00:00,authorization_request,ip_0000581,card_0012368,410002,3.710000,USD,True,,,req_0017542,dev_0008903,dev_0008903_s1,attack,burst,attack_burst,1
evt_0042842,42842,2026-01-10T00:13:18+00:00,authorization_outcome,,,,,,,approved,,req_0017542,dev_0008903,dev_0008903_s1,attack,burst,attack_burst,1
evt_0004013,4013,2026-01-10T00:13:22+00:00,checkout_completion,,,,,,,,,req_0001488,dev_0001192,dev_0001192_s1,normal,,normal_standard,0
evt_0042843,42843,2026-01-10T00:13:56+00:00,checkout_completion,,,,,,,,,req_0017542,dev_0008903,dev_0008903_s1,attack,burst,attack_burst,1
evt_0057292,57292,2026-01-10T00:14:56+00:00,authorization_request,ip_0000027,card_0015967,410002,3.550000,USD,False,,,req_0024550,dev_0009709,dev_0009709_s3,attack,patient,attack_patient,1
evt_0057293,57293,2026-01-10T00:14:57+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0024550,dev_0009709,dev_0009709_s3,attack,patient,attack_patient,1
evt_0059297,59297,2026-01-10T00:17:33+00:00,authorization_request,ip_0000767,card_0016445,410001,6.740000,USD,False,,,req_0025516,dev_0009836,dev_0009836_s1,attack,patient,attack_patient,1
evt_0059298,59298,2026-01-10T00:17:35+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0025516,dev_0009836,dev_0009836_s1,attack,patient,attack_patient,1
evt_0057294,57294,2026-01-10T00:19:50+00:00,authorization_request,ip_0000027,card_0015970,410003,7.620000,USD,False,,,req_0024551,dev_0009709,dev_0009709_s3,attack,patient,attack_patient,1
evt_0057295,57295,2026-01-10T00:19:52+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0024551,dev_0009709,dev_0009709_s3,attack,patient,attack_patient,1
evt_0057296,57296,2026-01-10T00:20:42+00:00,checkout_completion,,,,,,,,,req_0024549,dev_0009709,dev_0009709_s2,attack,patient,attack_patient,1
evt_0004213,4213,2026-01-10T00:27:13+00:00,authorization_request,ip_0000415,card_0001374,410018,11.520000,USD,False,,,req_0001565,dev_0001245,dev_0001245_s2,normal,,normal_standard,0
evt_0004214,4214,2026-01-10T00:27:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0001565,dev_0001245,dev_0001245_s2,normal,,normal_standard,0
evt_0004215,4215,2026-01-10T00:28:03+00:00,authorization_request,ip_0000415,card_0001373,410017,3.390000,USD,False,,,req_0001566,dev_0001245,dev_0001245_s2,normal,,normal_standard,0
evt_0004216,4216,2026-01-10T00:28:04+00:00,authorization_outcome,,,,,,,approved,,req_0001566,dev_0001245,dev_0001245_s2,normal,,normal_standard,0
evt_0059299,59299,2026-01-10T00:35:58+00:00,authorization_request,ip_0000767,card_0016446,410002,9.480000,USD,False,,,req_0025517,dev_0009836,dev_0009836_s1,attack,patient,attack_patient,1
evt_0059300,59300,2026-01-10T00:35:59+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0025517,dev_0009836,dev_0009836_s1,attack,patient,attack_patient,1
evt_0009114,9114,2026-01-10T00:36:59+00:00,authorization_request,ip_0000137,card_0002964,410008,5.900000,USD,False,,,req_0003369,dev_0002675,dev_0002675_s1,normal,,normal_standard,0
evt_0009115,9115,2026-01-10T00:37:00+00:00,authorization_outcome,,,,,,,approved,,req_0003369,dev_0002675,dev_0002675_s1,normal,,normal_standard,0
evt_0015855,15855,2026-01-10T00:38:48+00:00,authorization_request,ip_0000347,card_0005155,410018,13.530000,USD,False,,,req_0005848,dev_0004641,dev_0004641_s1,normal,,normal_standard,0
evt_0015856,15856,2026-01-10T00:38:50+00:00,authorization_outcome,,,,,,,approved,,req_0005848,dev_0004641,dev_0004641_s1,normal,,normal_standard,0
evt_0006132,6132,2026-01-10T00:43:22+00:00,authorization_request,ip_0000900,card_0001996,410005,7.860000,USD,False,,,req_0002274,dev_0001800,dev_0001800_s2,normal,,normal_standard,0
evt_0006133,6133,2026-01-10T00:43:25+00:00,authorization_outcome,,,,,,,approved,,req_0002274,dev_0001800,dev_0001800_s2,normal,,normal_standard,0
evt_0006134,6134,2026-01-10T00:44:10+00:00,checkout_completion,,,,,,,,,req_0002274,dev_0001800,dev_0001800_s2,normal,,normal_standard,0
evt_0026931,26931,2026-01-10T00:44:29+00:00,authorization_request,ip_0000000,card_0008577,410019,7.310000,USD,True,,,req_0010275,dev_0007201,dev_0007201_s1,flash_sale,,flash_standard,0
evt_0026932,26932,2026-01-10T00:44:32+00:00,authorization_outcome,,,,,,,approved,,req_0010275,dev_0007201,dev_0007201_s1,flash_sale,,flash_standard,0
evt_0021103,21103,2026-01-10T00:44:41+00:00,authorization_request,ip_0000016,card_0006854,410004,26.630000,USD,False,,,req_0007847,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021104,21104,2026-01-10T00:44:42+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0007847,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021105,21105,2026-01-10T00:45:02+00:00,authorization_request,ip_0000016,card_0006855,410005,10.060000,USD,False,,,req_0007848,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021106,21106,2026-01-10T00:45:04+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0007848,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021107,21107,2026-01-10T00:46:28+00:00,authorization_request,ip_0000016,card_0006854,410004,28.610000,USD,False,,,req_0007849,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021108,21108,2026-01-10T00:46:29+00:00,authorization_outcome,,,,,,,approved,,req_0007849,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0021109,21109,2026-01-10T00:48:07+00:00,checkout_completion,,,,,,,,,req_0007849,dev_0006081,dev_0006081_s1,normal,,normal_bad_luck,0
evt_0049654,49654,2026-01-10T00:49:53+00:00,authorization_request,ip_0001112,card_0014051,410003,2.080000,USD,False,,,req_0020858,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049655,49655,2026-01-10T00:49:55+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020858,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049656,49656,2026-01-10T00:51:23+00:00,authorization_request,ip_0001112,card_0014051,410003,8.370000,USD,False,,,req_0020859,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049657,49657,2026-01-10T00:51:25+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020859,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049658,49658,2026-01-10T00:53:55+00:00,authorization_request,ip_0001112,card_0014052,410004,2.440000,USD,False,,,req_0020860,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049659,49659,2026-01-10T00:53:57+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020860,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049660,49660,2026-01-10T00:54:55+00:00,authorization_request,ip_0001112,card_0014051,410003,6.830000,USD,False,,,req_0020861,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049661,49661,2026-01-10T00:54:58+00:00,authorization_outcome,,,,,,,approved,,req_0020861,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049662,49662,2026-01-10T00:55:35+00:00,authorization_request,ip_0001113,card_0014052,410004,1.170000,USD,False,,,req_0020862,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049663,49663,2026-01-10T00:55:36+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020862,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049664,49664,2026-01-10T00:57:16+00:00,authorization_request,ip_0001113,card_0014051,410003,17.710000,USD,False,,,req_0020863,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049665,49665,2026-01-10T00:57:18+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020863,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049666,49666,2026-01-10T00:58:15+00:00,authorization_request,ip_0001113,card_0014051,410003,7.670000,USD,False,,,req_0020864,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049667,49667,2026-01-10T00:58:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020864,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049668,49668,2026-01-10T00:59:07+00:00,authorization_request,ip_0001113,card_0014053,410004,12.920000,USD,True,,,req_0020865,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049669,49669,2026-01-10T00:59:10+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020865,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0023296,23296,2026-01-10T00:59:11+00:00,authorization_request,ip_0000069,card_0007461,410007,6.980000,USD,False,,,req_0008829,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0023297,23297,2026-01-10T00:59:13+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0008829,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0008014,8014,2026-01-10T00:59:27+00:00,authorization_request,ip_0000784,card_0002611,410010,20.650000,USD,False,,,req_0002963,dev_0002354,dev_0002354_s1,normal,,normal_standard,0
evt_0008015,8015,2026-01-10T00:59:28+00:00,authorization_outcome,,,,,,,approved,,req_0002963,dev_0002354,dev_0002354_s1,normal,,normal_standard,0
evt_0023298,23298,2026-01-10T00:59:31+00:00,authorization_request,ip_0000069,card_0007461,410007,9.760000,USD,False,,,req_0008830,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0023299,23299,2026-01-10T00:59:32+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0008830,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0008016,8016,2026-01-10T01:00:53+00:00,checkout_completion,,,,,,,,,req_0002963,dev_0002354,dev_0002354_s1,normal,,normal_standard,0
evt_0023300,23300,2026-01-10T01:01:01+00:00,authorization_request,ip_0000069,card_0007461,410007,4.170000,USD,False,,,req_0008831,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0023301,23301,2026-01-10T01:01:02+00:00,authorization_outcome,,,,,,,approved,,req_0008831,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0049670,49670,2026-01-10T01:01:31+00:00,authorization_request,ip_0001114,card_0014053,410004,2.080000,USD,False,,,req_0020866,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0049671,49671,2026-01-10T01:01:34+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0020866,dev_0009249,dev_0009249_s1,attack,evasive,attack_evasive,1
evt_0023302,23302,2026-01-10T01:01:50+00:00,checkout_completion,,,,,,,,,req_0008831,dev_0006349,dev_0006349_s1,normal,,normal_bad_luck,0
evt_0060849,60849,2026-01-10T01:05:01+00:00,authorization_request,ip_0000083,card_0016834,410011,1.790000,USD,False,,,req_0026267,dev_0009934,dev_0009934_s3,attack,patient,attack_patient,1
evt_0060850,60850,2026-01-10T01:05:04+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0026267,dev_0009934,dev_0009934_s3,attack,patient,attack_patient,1
evt_0060851,60851,2026-01-10T01:10:06+00:00,authorization_request,ip_0000083,card_0016837,410012,10.320000,USD,False,,,req_0026268,dev_0009934,dev_0009934_s3,attack,patient,attack_patient,1
evt_0060852,60852,2026-01-10T01:10:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0026268,dev_0009934,dev_0009934_s3,attack,patient,attack_patient,1
evt_0026135,26135,2026-01-10T01:13:32+00:00,authorization_request,ip_0000004,card_0008319,410013,4.240000,USD,True,,,req_0009981,dev_0006968,dev_0006968_s1,flash_sale,,flash_standard,0
evt_0026136,26136,2026-01-10T01:13:33+00:00,authorization_outcome,,,,,,,approved,,req_0009981,dev_0006968,dev_0006968_s1,flash_sale,,flash_standard,0
evt_0018179,18179,2026-01-10T01:15:07+00:00,authorization_request,ip_0000576,card_0005927,410015,2.350000,USD,False,,,req_0006706,dev_0005329,dev_0005329_s1,normal,,normal_standard,0
evt_0018180,18180,2026-01-10T01:15:09+00:00,authorization_outcome,,,,,,,approved,,req_0006706,dev_0005329,dev_0005329_s1,normal,,normal_standard,0
evt_0026137,26137,2026-01-10T01:15:14+00:00,checkout_completion,,,,,,,,,req_0009981,dev_0006968,dev_0006968_s1,flash_sale,,flash_standard,0
evt_0018181,18181,2026-01-10T01:16:48+00:00,checkout_completion,,,,,,,,,req_0006706,dev_0005329,dev_0005329_s1,normal,,normal_standard,0
evt_0027139,27139,2026-01-10T01:20:41+00:00,authorization_request,ip_0000019,card_0008645,410001,18.320000,USD,True,,,req_0010351,dev_0007258,dev_0007258_s3,flash_sale,,flash_standard,0
evt_0027140,27140,2026-01-10T01:20:44+00:00,authorization_outcome,,,,,,,approved,,req_0010351,dev_0007258,dev_0007258_s3,flash_sale,,flash_standard,0
evt_0008423,8423,2026-01-10T01:22:37+00:00,authorization_request,ip_0000037,card_0002746,410015,8.030000,USD,False,,,req_0003113,dev_0002474,dev_0002474_s1,normal,,normal_standard,0
evt_0008424,8424,2026-01-10T01:22:40+00:00,authorization_outcome,,,,,,,approved,,req_0003113,dev_0002474,dev_0002474_s1,normal,,normal_standard,0
evt_0027141,27141,2026-01-10T01:22:43+00:00,checkout_completion,,,,,,,,,req_0010351,dev_0007258,dev_0007258_s3,flash_sale,,flash_standard,0
evt_0008425,8425,2026-01-10T01:23:14+00:00,checkout_completion,,,,,,,,,req_0003113,dev_0002474,dev_0002474_s1,normal,,normal_standard,0
evt_0028480,28480,2026-01-10T01:27:21+00:00,authorization_request,ip_0000028,card_0009082,410007,21.060000,USD,True,,,req_0010842,dev_0007656,dev_0007656_s1,flash_sale,,flash_standard,0
evt_0028481,28481,2026-01-10T01:27:24+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0010842,dev_0007656,dev_0007656_s1,flash_sale,,flash_standard,0
evt_0001969,1969,2026-01-10T01:28:58+00:00,authorization_request,ip_0000288,card_0000627,410009,4.590000,USD,False,,,req_0000736,dev_0000576,dev_0000576_s1,normal,,normal_standard,0
evt_0001970,1970,2026-01-10T01:29:00+00:00,authorization_outcome,,,,,,,approved,,req_0000736,dev_0000576,dev_0000576_s1,normal,,normal_standard,0
evt_0012647,12647,2026-01-10T01:32:08+00:00,authorization_request,ip_0000654,card_0004113,410011,22.450000,USD,False,,,req_0004664,dev_0003709,dev_0003709_s1,normal,,normal_standard,0
evt_0012648,12648,2026-01-10T01:32:09+00:00,authorization_outcome,,,,,,,approved,,req_0004664,dev_0003709,dev_0003709_s1,normal,,normal_standard,0
evt_0058173,58173,2026-01-10T01:32:59+00:00,authorization_request,ip_0000753,card_0016177,410012,14.330000,USD,False,,,req_0024974,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0058174,58174,2026-01-10T01:33:02+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0024974,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0012649,12649,2026-01-10T01:34:13+00:00,checkout_completion,,,,,,,,,req_0004664,dev_0003709,dev_0003709_s1,normal,,normal_standard,0
evt_0015333,15333,2026-01-10T01:34:51+00:00,authorization_request,ip_0000297,card_0004989,410003,5.430000,USD,False,,,req_0005656,dev_0004493,dev_0004493_s1,normal,,normal_standard,0
evt_0015334,15334,2026-01-10T01:34:54+00:00,authorization_outcome,,,,,,,approved,,req_0005656,dev_0004493,dev_0004493_s1,normal,,normal_standard,0
evt_0015335,15335,2026-01-10T01:35:49+00:00,checkout_completion,,,,,,,,,req_0005656,dev_0004493,dev_0004493_s1,normal,,normal_standard,0
evt_0028940,28940,2026-01-10T01:39:48+00:00,authorization_request,ip_0000037,card_0009230,410016,10.650000,USD,True,,,req_0011011,dev_0007793,dev_0007793_s1,flash_sale,,flash_standard,0
evt_0028941,28941,2026-01-10T01:39:51+00:00,authorization_outcome,,,,,,,approved,,req_0011011,dev_0007793,dev_0007793_s1,flash_sale,,flash_standard,0
evt_0015740,15740,2026-01-10T01:41:03+00:00,authorization_request,ip_0001104,card_0005121,410007,3.660000,USD,False,,,req_0005807,dev_0004609,dev_0004609_s2,normal,,normal_standard,0
evt_0015741,15741,2026-01-10T01:41:06+00:00,authorization_outcome,,,,,,,approved,,req_0005807,dev_0004609,dev_0004609_s2,normal,,normal_standard,0
evt_0028942,28942,2026-01-10T01:41:39+00:00,checkout_completion,,,,,,,,,req_0011011,dev_0007793,dev_0007793_s1,flash_sale,,flash_standard,0
evt_0009516,9516,2026-01-10T01:42:12+00:00,authorization_request,ip_0000196,card_0003092,410010,15.440000,USD,False,,,req_0003516,dev_0002792,dev_0002792_s1,normal,,normal_standard,0
evt_0009517,9517,2026-01-10T01:42:14+00:00,authorization_outcome,,,,,,,approved,,req_0003516,dev_0002792,dev_0002792_s1,normal,,normal_standard,0
evt_0015742,15742,2026-01-10T01:44:04+00:00,checkout_completion,,,,,,,,,req_0005807,dev_0004609,dev_0004609_s2,normal,,normal_standard,0
evt_0009518,9518,2026-01-10T01:44:15+00:00,checkout_completion,,,,,,,,,req_0003516,dev_0002792,dev_0002792_s1,normal,,normal_standard,0
evt_0058175,58175,2026-01-10T01:44:17+00:00,authorization_request,ip_0000753,card_0016179,410013,5.370000,USD,False,,,req_0024975,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0058176,58176,2026-01-10T01:44:20+00:00,authorization_outcome,,,,,,,approved,,req_0024975,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0047748,47748,2026-01-10T01:47:32+00:00,authorization_request,ip_0000323,card_0013583,410007,8.480000,USD,False,,,req_0019934,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047749,47749,2026-01-10T01:47:35+00:00,authorization_outcome,,,,,,,approved,,req_0019934,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047750,47750,2026-01-10T01:47:52+00:00,authorization_request,ip_0000323,card_0013583,410007,3.220000,USD,False,,,req_0019935,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047751,47751,2026-01-10T01:47:54+00:00,authorization_outcome,,,,,,,approved,,req_0019935,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047752,47752,2026-01-10T01:48:37+00:00,authorization_request,ip_0000323,card_0013585,410008,1.610000,USD,False,,,req_0019936,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047753,47753,2026-01-10T01:48:39+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019936,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0002625,2625,2026-01-10T01:49:56+00:00,authorization_request,ip_0000256,card_0000842,410000,1.890000,USD,False,,,req_0000977,dev_0000770,dev_0000770_s2,normal,,normal_standard,0
evt_0002626,2626,2026-01-10T01:49:57+00:00,authorization_outcome,,,,,,,approved,,req_0000977,dev_0000770,dev_0000770_s2,normal,,normal_standard,0
evt_0047754,47754,2026-01-10T01:50:11+00:00,authorization_request,ip_0000323,card_0013586,410008,1.520000,USD,False,,,req_0019937,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047755,47755,2026-01-10T01:50:12+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019937,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0001958,1958,2026-01-10T01:50:56+00:00,authorization_request,ip_0000191,card_0000624,410008,0.920000,USD,False,,,req_0000732,dev_0000573,dev_0000573_s1,normal,,normal_standard,0
evt_0001959,1959,2026-01-10T01:50:57+00:00,authorization_outcome,,,,,,,approved,,req_0000732,dev_0000573,dev_0000573_s1,normal,,normal_standard,0
evt_0047756,47756,2026-01-10T01:51:02+00:00,authorization_request,ip_0000323,card_0013587,410009,2.710000,USD,False,,,req_0019938,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047757,47757,2026-01-10T01:51:05+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019938,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047758,47758,2026-01-10T01:51:26+00:00,authorization_request,ip_0000323,card_0013588,410009,4.260000,USD,False,,,req_0019939,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047759,47759,2026-01-10T01:51:27+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019939,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0002627,2627,2026-01-10T01:52:04+00:00,checkout_completion,,,,,,,,,req_0000977,dev_0000770,dev_0000770_s2,normal,,normal_standard,0
evt_0001960,1960,2026-01-10T01:52:51+00:00,checkout_completion,,,,,,,,,req_0000732,dev_0000573,dev_0000573_s1,normal,,normal_standard,0
evt_0047760,47760,2026-01-10T01:54:18+00:00,authorization_request,ip_0000324,card_0013588,410009,9.500000,USD,False,,,req_0019940,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047761,47761,2026-01-10T01:54:19+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019940,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047762,47762,2026-01-10T01:55:04+00:00,authorization_request,ip_0000324,card_0013588,410009,7.680000,USD,False,,,req_0019941,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047763,47763,2026-01-10T01:55:07+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0019941,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0012177,12177,2026-01-10T01:55:10+00:00,authorization_request,ip_0000587,card_0003960,410000,14.180000,USD,False,,,req_0004491,dev_0003574,dev_0003574_s1,normal,,normal_standard,0
evt_0012178,12178,2026-01-10T01:55:12+00:00,authorization_outcome,,,,,,,approved,,req_0004491,dev_0003574,dev_0003574_s1,normal,,normal_standard,0
evt_0047764,47764,2026-01-10T01:56:10+00:00,authorization_request,ip_0000324,card_0013589,410009,7.800000,USD,False,,,req_0019942,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0047765,47765,2026-01-10T01:56:13+00:00,authorization_outcome,,,,,,,approved,,req_0019942,dev_0009138,dev_0009138_s1,attack,evasive,attack_evasive,1
evt_0012179,12179,2026-01-10T01:57:36+00:00,checkout_completion,,,,,,,,,req_0004491,dev_0003574,dev_0003574_s1,normal,,normal_standard,0
evt_0026308,26308,2026-01-10T02:01:32+00:00,authorization_request,ip_0000017,card_0008370,410010,12.260000,USD,True,,,req_0010044,dev_0007013,dev_0007013_s2,flash_sale,,flash_standard,0
evt_0026309,26309,2026-01-10T02:01:35+00:00,authorization_outcome,,,,,,,approved,,req_0010044,dev_0007013,dev_0007013_s2,flash_sale,,flash_standard,0
evt_0058177,58177,2026-01-10T02:02:15+00:00,authorization_request,ip_0000753,card_0016179,410013,4.420000,USD,False,,,req_0024976,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0058178,58178,2026-01-10T02:02:18+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0024976,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0026310,26310,2026-01-10T02:03:10+00:00,checkout_completion,,,,,,,,,req_0010044,dev_0007013,dev_0007013_s2,flash_sale,,flash_standard,0
evt_0028108,28108,2026-01-10T02:03:42+00:00,authorization_request,ip_0000034,card_0008962,410007,3.820000,USD,True,,,req_0010705,dev_0007543,dev_0007543_s2,flash_sale,,flash_standard,0
evt_0028109,28109,2026-01-10T02:03:44+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0010705,dev_0007543,dev_0007543_s2,flash_sale,,flash_standard,0
evt_0058179,58179,2026-01-10T02:04:07+00:00,checkout_completion,,,,,,,,,req_0024975,dev_0009765,dev_0009765_s4,attack,patient,attack_patient,1
evt_0000645,645,2026-01-10T02:05:46+00:00,authorization_request,ip_0000097,card_0000209,410009,7.880000,USD,True,,,req_0000239,dev_0000195,dev_0000195_s1,normal,,normal_standard,0
evt_0000646,646,2026-01-10T02:05:48+00:00,authorization_outcome,,,,,,,approved,,req_0000239,dev_0000195,dev_0000195_s1,normal,,normal_standard,0
evt_0028110,28110,2026-01-10T02:06:15+00:00,authorization_request,ip_0000034,card_0008962,410007,13.410000,USD,True,,,req_0010706,dev_0007543,dev_0007543_s2,flash_sale,,flash_standard,0
evt_0028111,28111,2026-01-10T02:06:16+00:00,authorization_outcome,,,,,,,approved,,req_0010706,dev_0007543,dev_0007543_s2,flash_sale,,flash_standard,0
evt_0000647,647,2026-01-10T02:06:51+00:00,checkout_completion,,,,,,,,,req_0000239,dev_0000195,dev_0000195_s1,normal,,normal_standard,0
evt_0011889,11889,2026-01-10T02:09:32+00:00,authorization_request,ip_0000544,card_0003864,410008,6.900000,USD,False,,,req_0004387,dev_0003489,dev_0003489_s1,normal,,normal_standard,0
evt_0011890,11890,2026-01-10T02:09:35+00:00,authorization_outcome,,,,,,,approved,,req_0004387,dev_0003489,dev_0003489_s1,normal,,normal_standard,0
evt_0011891,11891,2026-01-10T02:10:23+00:00,checkout_completion,,,,,,,,,req_0004387,dev_0003489,dev_0003489_s1,normal,,normal_standard,0
evt_0024227,24227,2026-01-10T02:18:03+00:00,authorization_request,ip_0000092,card_0007704,410008,12.280000,USD,False,,,req_0009246,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024228,24228,2026-01-10T02:18:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0009246,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024229,24229,2026-01-10T02:18:53+00:00,authorization_request,ip_0000092,card_0007704,410008,3.240000,USD,False,,,req_0009247,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024230,24230,2026-01-10T02:18:54+00:00,authorization_outcome,,,,,,,declined,generic_decline,req_0009247,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024231,24231,2026-01-10T02:20:28+00:00,authorization_request,ip_0000092,card_0007704,410008,14.640000,USD,False,,,req_0009248,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024232,24232,2026-01-10T02:20:30+00:00,authorization_outcome,,,,,,,approved,,req_0009248,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0024233,24233,2026-01-10T02:23:01+00:00,checkout_completion,,,,,,,,,req_0009248,dev_0006461,dev_0006461_s1,normal,,normal_bad_luck,0
evt_0013435,13435,2026-01-10T02:27:22+00:00,authorization_request,ip_0000766,card_0004366,410015,13.060000,USD,False,,,req_0004954,dev_0003933,dev_0003933_s1,normal,,normal_standard,0
evt_0013436,13436,2026-01-10T02:27:25+00:00,authorization_outcome,,,,,,,approved,,req_0004954,dev_0003933,dev_0003933_s1,normal,,normal_standard,0
evt_0013437,13437,2026-01-10T02:29:33+00:00,checkout_completion,,,,,,,,,req_0004954,dev_0003933,dev_0003933_s1,normal,,normal_standard,0
evt_0058504,58504,2026-01-10T02:30:20+00:00,authorization_request,ip_0000757,card_0016257,410019,5.520000,USD,False,,,req_0025133,dev_0009788,dev_0009788_s3,attack,patient,attack_patient,1
