device_id,population,attack_subtype,scenario_tag,label,split
dev_0002846,normal,,normal_standard,0,train
dev_0002847,normal,,normal_standard,0,train
dev_0002848,normal,,normal_standard,0,train
dev_0002849,normal,,normal_standard,0,train
dev_0002850,normal,,normal_standard,0,train
dev_0002851,normal,,normal_standard,0,train
dev_0002852,normal,,normal_standard,0,train
dev_0002853,normal,,normal_standard,0,train
dev_0002854,normal,,normal_standard,0,train
dev_0002855,normal,,normal_standard,0,train
dev_0002856,normal,,normal_standard,0,train
dev_0002857,normal,,normal_standard,0,validation
dev_0002858,normal,,normal_standard,0,train
dev_0002859,normal,,normal_standard,0,train
dev_0002860,normal,,normal_standard,0,train
dev_0002861,normal,,normal_standard,0,train
dev_0002862,normal,,normal_standard,0,validation
dev_0002863,normal,,normal_standard,0,train
dev_0002864,normal,,normal_standard,0,train
dev_0002865,normal,,normal_standard,0,train
dev_0002866,normal,,normal_standard,0,train
dev_0002867,normal,,normal_standard,0,validation
dev_0002868,normal,,normal_standard,0,train
dev_0002869,normal,,normal_standard,0,train
dev_0002870,normal,,normal_standard,0,validation
dev_0002871,normal,,normal_standard,0,train
dev_0002872,normal,,normal_standard,0,train
dev_0002873,normal,,normal_standard,0,validation
dev_0002874,normal,,normal_standard,0,train
dev_0002875,normal,,normal_standard,0,validation
dev_0002876,normal,,normal_standard,0,train
dev_0002877,normal,,normal_standard,0,validation
dev_0002878,normal,,normal_standard,0,train
dev_0002879,normal,,normal_standard,0,train
dev_0002880,normal,,normal_standard,0,train
dev_0002881,normal,,normal_standard,0,train
dev_0002882,normal,,normal_standard,0,train
dev_0002883,normal,,normal_standard,0,train
dev_0002884,normal,,normal_standard,0,validation
dev_0002885,normal,,normal_standard,0,train
dev_0002886,normal,,normal_standard,0,train
dev_0002887,normal,,normal_standard,0,validation
dev_0002888,normal,,normal_standard,0,train
dev_0002889,normal,,normal_standard,0,validation
dev_0002890,normal,,normal_standard,0,train
dev_0002891,normal,,normal_standard,0,train
dev_0002892,normal,,normal_standard,0,train
dev_0002893,normal,,normal_standard,0,train
dev_0002894,normal,,normal_standard,0,validation
dev_0002895,normal,,normal_standard,0,train
dev_0002896,normal,,normal_standard,0,train
dev_0002897,normal,,normal_standard,0,validation
dev_0002898,normal,,normal_standard,0,validation
dev_0002899,normal,,normal_standard,0,train
dev_0002900,normal,,normal_standard,0,train
dev_0002901,normal,,normal_standard,0,train
dev_0002902,normal,,normal_standard,0,train
dev_0002903,normal,,normal_standard,0,train
dev_0002904,normal,,normal_standard,0,train
dev_0002905,normal,,normal_standard,0,train
dev_0002906,normal,,normal_standard,0,train
dev_0002907,normal,,normal_standard,0,train
dev_0002908,normal,,normal_standard,0,train
dev_0002909,normal,,normal_standard,0,train
dev_0002910,normal,,normal_standard,0,validation
dev_0002911,normal,,normal_standard,0,train
dev_0002912,normal,,normal_standard,0,train
dev_0002913,normal,,normal_standard,0,train
dev_0002914,normal,,normal_standard,0,validation
dev_0002915,normal,,normal_standard,0,train
dev_0002916,normal,,normal_standard,0,validation
dev_0002917,normal,,normal_standard,0,train
dev_0002918,normal,,normal_standard,0,validation
dev_0002919,normal,,normal_standard,0,train
dev_0002920,normal,,normal_standard,0,train
dev_0002921,normal,,normal_standard,0,train
dev_0002922,normal,,normal_standard,0,train
dev_0002923,normal,,normal_standard,0,train
dev_0002924,normal,,normal_standard,0,train
dev_0002925,normal,,normal_standard,0,train
dev_0002926,normal,,normal_standard,0,validation
dev_0002927,normal,,normal_standard,0,train
dev_0002928,normal,,normal_standard,0,train
dev_0002929,normal,,normal_standard,0,train
dev_0002930,normal,,normal_standard,0,train
dev_0002931,normal,,normal_standard,0,train
dev_0002932,normal,,normal_standard,0,validation
dev_0002933,normal,,normal_standard,0,train
dev_0002934,normal,,normal_standard,0,train
dev_0002935,normal,,normal_standard,0,validation
dev_0002936,normal,,normal_standard,0,validation
dev_0002937,normal,,normal_standard,0,train
dev_0002938,normal,,normal_standard,0,train
dev_0002939,normal,,normal_standard,0,train
dev_0002940,normal,,normal_standard,0,train
dev_0002941,normal,,normal_standard,0,train
dev_0002942,normal,,normal_standard,0,train
dev_0002943,normal,,normal_standard,0,train
dev_0002944,normal,,normal_standard,0,train
dev_0002945,normal,,normal_standard,0,train
dev_0002946,normal,,normal_standard,0,train
dev_0002947,normal,,normal_standard,0,validation
dev_0002948,normal,,normal_standard,0,train
dev_0002949,normal,,normal_standard,0,train
dev_0002950,normal,,normal_standard,0,validation
dev_0002951,normal,,normal_standard,0,train
dev_0002952,normal,,normal_standard,0,train
dev_0002953,normal,,normal_standard,0,train
dev_0002954,normal,,normal_standard,0,validation
dev_0002955,normal,,normal_standard,0,train
dev_0002956,normal,,normal_standard,0,validation
dev_0002957,normal,,normal_standard,0,validation
dev_0002958,normal,,normal_standard,0,train
dev_0002959,normal,,normal_standard,0,train
dev_0002960,normal,,normal_standard,0,train
dev_0002961,normal,,normal_standard,0,train
dev_0002962,normal,,normal_standard,0,train
dev_0002963,normal,,normal_standard,0,train
dev_0002964,normal,,normal_standard,0,train
dev_0002965,normal,,normal_standard,0,train
dev_0002966,normal,,normal_standard,0,validation
dev_0002967,normal,,normal_standard,0,train
dev_0002968,normal,,normal_standard,0,train
dev_0002969,normal,,normal_standard,0,train
dev_0002970,normal,,normal_standard,0,train
dev_0002971,normal,,normal_standard,0,train
dev_0002972,normal,,normal_standard,0,train
dev_0002973,normal,,normal_standard,0,train
dev_0002974,normal,,normal_standard,0,train
dev_0002975,normal,,normal_standard,0,train
dev_0002976,normal,,normal_standard,0,train
dev_0002977,normal,,normal_standard,0,train
dev_0002978,normal,,normal_standard,0,validation
dev_0002979,normal,,normal_standard,0,train
dev_0002980,normal,,normal_standard,0,validation
dev_0002981,normal,,normal_standard,0,train
dev_0002982,normal,,normal_standard,0,train
dev_0002983,normal,,normal_standard,0,train
dev_0002984,normal,,normal_standard,0,train
dev_0002985,normal,,normal_standard,0,train
dev_0002986,normal,,normal_standard,0,validation
dev_0002987,normal,,normal_standard,0,train
dev_0002988,normal,,normal_standard,0,train
dev_0002989,normal,,normal_standard,0,validation
dev_0002990,normal,,normal_standard,0,validation
dev_0002991,normal,,normal_standard,0,validation
dev_0002992,normal,,normal_standard,0,train
dev_0002993,normal,,normal_standard,0,train
dev_0002994,normal,,normal_standard,0,train
dev_0002995,normal,,normal_standard,0,validation
dev_0002996,normal,,normal_standard,0,train
dev_0002997,normal,,normal_standard,0,train
dev_0002998,normal,,normal_standard,0,train
dev_0002999,normal,,normal_standard,0,train
dev_0003000,normal,,normal_standard,0,train
dev_0003001,normal,,normal_standard,0,validation
dev_0003002,normal,,normal_standard,0,train
dev_0003003,normal,,normal_standard,0,train
dev_0003004,normal,,normal_standard,0,train
dev_0003005,normal,,normal_standard,0,train
dev_0003006,normal,,normal_standard,0,train
dev_0003007,normal,,normal_standard,0,train
dev_0003008,normal,,normal_standard,0,train
dev_0003009,normal,,normal_standard,0,train
dev_0003010,normal,,normal_standard,0,train
dev_0003011,normal,,normal_standard,0,train
dev_0003012,normal,,normal_standard,0,train
dev_0003013,normal,,normal_standard,0,train
dev_0003014,normal,,normal_standard,0,train
dev_0003015,normal,,normal_standard,0,train
dev_0003016,normal,,normal_standard,0,train
dev_0003017,normal,,normal_standard,0,train
dev_0003018,normal,,normal_standard,0,train
dev_0003019,normal,,normal_standard,0,train
dev_0003020,normal,,normal_standard,0,train
dev_0003021,normal,,normal_standard,0,train
dev_0003022,normal,,normal_standard,0,validation
dev_0003023,normal,,normal_standard,0,validation
dev_0003024,normal,,normal_standard,0,train
dev_0003025,normal,,normal_standard,0,train
dev_0003026,normal,,normal_standard,0,train
dev_0003027,normal,,normal_standard,0,train
dev_0003028,normal,,normal_standard,0,train
dev_0003029,normal,,normal_standard,0,validation
dev_0003030,normal,,normal_standard,0,train
dev_0003031,normal,,normal_standard,0,train
dev_0003032,normal,,normal_standard,0,train
dev_0003033,normal,,normal_standard,0,train
dev_0003034,normal,,normal_standard,0,train
dev_0003035,normal,,normal_standard,0,train
dev_0003036,normal,,normal_standard,0,train
dev_0003037,normal,,normal_standard,0,train
dev_0003038,normal,,normal_standard,0,train
dev_0003039,normal,,normal_standard,0,train
dev_0003040,normal,,normal_standard,0,train
dev_0003041,normal,,normal_standard,0,validation
dev_0003042,normal,,normal_standard,0,train
dev_0003043,normal,,normal_standard,0,train
dev_0003044,normal,,normal_standard,0,train
dev_0003045,normal,,normal_standard,0,train
dev_0003046,normal,,normal_standard,0,train
dev_0003047,normal,,normal_standard,0,train
dev_0003048,normal,,normal_standard,0,train
dev_0003049,normal,,normal_standard,0,train
dev_0003050,normal,,normal_standard,0,train
dev_0003051,normal,,normal_standard,0,train
dev_0003052,normal,,normal_standard,0,train
dev_0003053,normal,,normal_standard,0,train
dev_0003054,normal,,normal_standard,0,train
dev_0003055,normal,,normal_standard,0,train
dev_0003056,normal,,normal_standard,0,validation
dev_0003057,normal,,normal_standard,0,train
dev_0003058,normal,,normal_standard,0,train
dev_0003059,normal,,normal_standard,0,validation
dev_0003060,normal,,normal_standard,0,train
dev_0003061,normal,,normal_standard,0,train
dev_0003062,normal,,normal_standard,0,validation
dev_0003063,normal,,normal_standard,0,train
dev_0003064,normal,,normal_standard,0,train
dev_0003065,normal,,normal_standard,0,train
dev_0003066,normal,,normal_standard,0,validation
dev_0003067,normal,,normal_standard,0,train
dev_0003068,normal,,normal_standard,0,train
dev_0003069,normal,,normal_standard,0,train
dev_0003070,normal,,normal_standard,0,train
dev_0003071,normal,,normal_standard,0,train
dev_0003072,normal,,normal_standard,0,train
dev_0003073,normal,,normal_standard,0,train
dev_0003074,normal,,normal_standard,0,train
dev_0003075,normal,,normal_standard,0,validation
dev_0003076,normal,,normal_standard,0,train
dev_0003077,normal,,normal_standard,0,train
dev_0003078,normal,,normal_standard,0,train
dev_0003079,normal,,normal_standard,0,train
dev_0003080,normal,,normal_standard,0,train
dev_0003081,normal,,normal_standard,0,train
dev_0003082,normal,,normal_standard,0,train
dev_0003083,normal,,normal_standard,0,validation
dev_0003084,normal,,normal_standard,0,train
dev_0003085,normal,,normal_standard,0,train
dev_0003086,normal,,normal_standard,0,validation
dev_0003087,normal,,normal_standard,0,train
dev_0003088,normal,,normal_standard,0,train
dev_0003089,normal,,normal_standard,0,train
dev_0003090,normal,,normal_standard,0,train
dev_0003091,normal,,normal_standard,0,train
dev_0003092,normal,,normal_standard,0,train
dev_0003093,normal,,normal_standard,0,train
dev_0003094,normal,,normal_standard,0,train
dev_0003095,normal,,normal_standard,0,train
dev_0003096,normal,,normal_standard,0,train
dev_0003097,normal,,normal_standard,0,validation
dev_0003098,normal,,normal_standard,0,validation
dev_0003099,normal,,normal_standard,0,train
dev_0003100,normal,,normal_standard,0,train
dev_0003101,normal,,normal_standard,0,train
dev_0003102,normal,,normal_standard,0,train
dev_0003103,normal,,normal_standard,0,train
dev_0003104,normal,,normal_standard,0,train
dev_0003105,normal,,normal_standard,0,train
dev_0003106,normal,,normal_standard,0,train
dev_0003107,normal,,normal_standard,0,train
dev_0003108,normal,,normal_standard,0,train
dev_0003109,normal,,normal_standard,0,validation
dev_0003110,normal,,normal_standard,0,train
dev_0003111,normal,,normal_standard,0,train
dev_0003112,normal,,normal_standard,0,validation
dev_0003113,normal,,normal_standard,0,train
dev_0003114,normal,,normal_standard,0,validation
dev_0003115,normal,,normal_standard,0,train
dev_0003116,normal,,normal_standard,0,train
dev_0003117,normal,,normal_standard,0,train
dev_0003118,normal,,normal_standard,0,train
dev_0003119,normal,,normal_standard,0,train
dev_0003120,normal,,normal_standard,0,train
dev_0003121,normal,,normal_standard,0,train
dev_0003122,normal,,normal_standard,0,train
dev_0003123,normal,,normal_standard,0,train
dev_0003124,normal,,normal_standard,0,train
dev_0003125,normal,,normal_standard,0,train
dev_0003126,normal,,normal_standard,0,validation
dev_0003127,normal,,normal_standard,0,validation
dev_0003128,normal,,normal_standard,0,train
dev_0003129,normal,,normal_standard,0,train
dev_0003130,normal,,normal_standard,0,train
dev_0003131,normal,,normal_standard,0,train
dev_0003132,normal,,normal_standard,0,train
dev_0003133,normal,,normal_standard,0,train
dev_0003134,normal,,normal_standard,0,train
dev_0003135,normal,,normal_standard,0,train
dev_0003136,normal,,normal_standard,0,train
dev_0003137,normal,,normal_standard,0,train
dev_0003138,normal,,normal_standard,0,validation
dev_0003139,normal,,normal_standard,0,train
dev_0003140,normal,,normal_standard,0,train
dev_0003141,normal,,normal_standard,0,train
dev_0003142,normal,,normal_standard,0,train
dev_0003143,normal,,normal_standard,0,train
dev_0003144,normal,,normal_standard,0,validation
dev_0003145,normal,,normal_standard,0,train
dev_0003146,normal,,normal_standard,0,train
dev_0003147,normal,,normal_standard,0,train
dev_0003148,normal,,normal_standard,0,validation
dev_0003149,normal,,normal_standard,0,train
dev_0003150,normal,,normal_standard,0,train
dev_0003151,normal,,normal_standard,0,train
dev_0003152,normal,,normal_standard,0,train
dev_0003153,normal,,normal_standard,0,validation
dev_0003154,normal,,normal_standard,0,train
dev_0003155,normal,,normal_standard,0,validation
dev_0003156,normal,,normal_standard,0,train
dev_0003157,normal,,normal_standard,0,train
dev_0003158,normal,,normal_standard,0,validation
dev_0003159,normal,,normal_standard,0,train
dev_0003160,normal,,normal_standard,0,train
dev_0003161,normal,,normal_standard,0,train
dev_0003162,normal,,normal_standard,0,train
dev_0003163,normal,,normal_standard,0,validation
dev_0003164,normal,,normal_standard,0,train
dev_0003165,normal,,normal_standard,0,train
dev_0003166,normal,,normal_standard,0,train
dev_0003167,normal,,normal_standard,0,train
dev_0003168,normal,,normal_standard,0,train
dev_0003169,normal,,normal_standard,0,train
dev_0003170,normal,,normal_standard,0,validation
dev_0003171,normal,,normal_standard,0,train
dev_0003172,normal,,normal_standard,0,train
dev_0003173,normal,,normal_standard,0,train
dev_0003174,normal,,normal_standard,0,train
dev_0003175,normal,,normal_standard,0,train
dev_0003176,normal,,normal_standard,0,train
dev_0003177,normal,,normal_standard,0,train
dev_0003178,normal,,normal_standard,0,train
dev_0003179,normal,,normal_standard,0,train
dev_0003180,normal,,normal_standard,0,train
dev_0003181,normal,,normal_standard,0,train
dev_0003182,normal,,normal_standard,0,train
dev_0003183,normal,,normal_standard,0,train
dev_0003184,normal,,normal_standard,0,train
dev_0003185,normal,,normal_standard,0,train
dev_0003186,normal,,normal_standard,0,train
dev_0003187,normal,,normal_standard,0,train
dev_0003188,normal,,normal_standard,0,train
dev_0003189,normal,,normal_standard,0,train
dev_0003190,normal,,normal_standard,0,validation
dev_0003191,normal,,normal_standard,0,train
dev_0003192,normal,,normal_standard,0,train
dev_0003193,normal,,normal_standard,0,train
dev_0003194,normal,,normal_standard,0,train
dev_0003195,normal,,normal_standard,0,validation
dev_0003196,normal,,normal_standard,0,train
dev_0003197,normal,,normal_standard,0,train
dev_0003198,normal,,normal_standard,0,validation
dev_0003199,normal,,normal_standard,0,train
dev_0003200,normal,,normal_standard,0,train
dev_0003201,normal,,normal_standard,0,train
dev_0003202,normal,,normal_standard,0,train
dev_0003203,normal,,normal_standard,0,train
dev_0003204,normal,,normal_standard,0,train
dev_0003205,normal,,normal_standard,0,train
dev_0003206,normal,,normal_standard,0,train
dev_0003207,normal,,normal_standard,0,validation
dev_0003208,normal,,normal_standard,0,train
dev_0003209,normal,,normal_standard,0,train
dev_0003210,normal,,normal_standard,0,train
dev_0003211,normal,,normal_standard,0,validation
dev_0003212,normal,,normal_standard,0,train
dev_0003213,normal,,normal_standard,0,train
dev_0003214,normal,,normal_standard,0,validation
dev_0003215,normal,,normal_standard,0,train
dev_0003216,normal,,normal_standard,0,validation
dev_0003217,normal,,normal_standard,0,validation
dev_0003218,normal,,normal_standard,0,train
dev_0003219,normal,,normal_standard,0,train
dev_0003220,normal,,normal_standard,0,train
dev_0003221,normal,,normal_standard,0,validation
dev_0003222,normal,,normal_standard,0,train
dev_0003223,normal,,normal_standard,0,train
dev_0003224,normal,,normal_standard,0,validation
dev_0003225,normal,,normal_standard,0,train
dev_0003226,normal,,normal_standard,0,train
dev_0003227,normal,,normal_standard,0,train
dev_0003228,normal,,normal_standard,0,train
dev_0003229,normal,,normal_standard,0,validation
dev_0003230,normal,,normal_standard,0,train
dev_0003231,normal,,normal_standard,0,train
dev_0003232,normal,,normal_standard,0,train
dev_0003233,normal,,normal_standard,0,train
dev_0003234,normal,,normal_standard,0,train
dev_0003235,normal,,normal_standard,0,train
dev_0003236,normal,,normal_standard,0,train
dev_0003237,normal,,normal_standard,0,train
dev_0003238,normal,,normal_standard,0,validation
dev_0003239,normal,,normal_standard,0,train
dev_0003240,normal,,normal_standard,0,train
dev_0003241,normal,,normal_standard,0,train
dev_0003242,normal,,normal_standard,0,train
dev_0003243,normal,,normal_standard,0,train
dev_0003244,normal,,normal_standard,0,train
dev_0003245,normal,,normal_standard,0,train
dev_0003246,normal,,normal_standard,0,train
dev_0003247,normal,,normal_standard,0,train
dev_0003248,normal,,normal_standard,0,train
dev_0003249,normal,,normal_standard,0,train
dev_0003250,normal,,normal_standard,0,train
dev_0003251,normal,,normal_standard,0,train
dev_0003252,normal,,normal_standard,0,train
dev_0003253,normal,,normal_standard,0,train
dev_0003254,normal,,normal_standard,0,train
dev_0003255,normal,,normal_standard,0,train
dev_0003256,normal,,normal_standard,0,train
dev_0003257,normal,,normal_standard,0,validation
dev_0003258,normal,,normal_standard,0,validation
dev_0003259,normal,,normal_standard,0,train
dev_0003260,normal,,normal_standard,0,train
dev_0003261,normal,,normal_standard,0,train
dev_0003262,normal,,normal_standard,0,train
dev_0003263,normal,,normal_standard,0,train
dev_0003264,normal,,normal_standard,0,validation
dev_0003265,normal,,normal_standard,0,validation
dev_0003266,normal,,normal_standard,0,train
dev_0003267,normal,,normal_standard,0,train
dev_0003268,normal,,normal_standard,0,validation
dev_0003269,normal,,normal_standard,0,train
dev_0003270,normal,,normal_standard,0,validation
dev_0003271,normal,,normal_standard,0,train
dev_0003272,normal,,normal_standard,0,validation
dev_0003273,normal,,normal_standard,0,train
dev_0003274,normal,,normal_standard,0,train
dev_0003275,normal,,normal_standard,0,train
dev_0003276,normal,,normal_standard,0,validation
dev_0003277,normal,,normal_standard,0,train
dev_0003278,normal,,normal_standard,0,train
dev_0003279,normal,,normal_standard,0,validation
dev_0003280,normal,,normal_standard,0,validation
dev_0003281,normal,,normal_standard,0,train
dev_0003282,normal,,normal_standard,0,train
dev_0003283,normal,,normal_standard,0,train
dev_0003284,normal,,normal_standard,0,train
dev_0003285,normal,,normal_standard,0,train
dev_0003286,normal,,normal_standard,0,train
dev_0003287,normal,,normal_standard,0,train
dev_0003288,normal,,normal_standard,0,train
dev_0003289,normal,,normal_standard,0,train
dev_0003290,normal,,normal_standard,0,train
dev_0003291,normal,,normal_standard,0,validation
dev_0003292,normal,,normal_standard,0,validation
dev_0003293,normal,,normal_standard,0,train
dev_0003294,normal,,normal_standard,0,train
dev_0003295,normal,,normal_standard,0,train
dev_0003296,normal,,normal_standard,0,validation
dev_0003297,normal,,normal_standard,0,validation
dev_0003298,normal,,normal_standard,0,train
dev_0003299,normal,,normal_standard,0,train
dev_0003300,normal,,normal_standard,0,train
dev_0003301,normal,,normal_standard,0,train
dev_0003302,normal,,normal_standard,0,train
dev_0003303,normal,,normal_standard,0,train
dev_0003304,normal,,normal_standard,0,validation
dev_0003305,normal,,normal_standard,0,train
dev_0003306,normal,,normal_standard,0,train
dev_0003307,normal,,normal_standard,0,validation
dev_0003308,normal,,normal_standard,0,train
dev_0003309,normal,,normal_standard,0,train
dev_0003310,normal,,normal_standard,0,train
dev_0003311,normal,,normal_standard,0,train
dev_0003312,normal,,normal_standard,0,train
dev_0003313,normal,,normal_standard,0,validation
dev_0003314,normal,,normal_standard,0,train
dev_0003315,normal,,normal_standard,0,validation
dev_0003316,normal,,normal_standard,0,validation
dev_0003317,normal,,normal_standard,0,validation
dev_0003318,normal,,normal_standard,0,train
dev_0003319,normal,,normal_standard,0,train
dev_0003320,normal,,normal_standard,0,validation
dev_0003321,normal,,normal_standard,0,train
dev_0003322,normal,,normal_standard,0,train
dev_0003323,normal,,normal_standard,0,train
dev_0003324,normal,,normal_standard,0,validation
dev_0003325,normal,,normal_standard,0,train
dev_0003326,normal,,normal_standard,0,train
dev_0003327,normal,,normal_standard,0,train
dev_0003328,normal,,normal_standard,0,train
dev_0003329,normal,,normal_standard,0,train
dev_0003330,normal,,normal_standard,0,train
dev_0003331,normal,,normal_standard,0,validation
dev_0003332,normal,,normal_standard,0,train
dev_0003333,normal,,normal_standard,0,train
dev_0003334,normal,,normal_standard,0,validation
dev_0003335,normal,,normal_standard,0,train
dev_0003336,normal,,normal_standard,0,train
dev_0003337,normal,,normal_standard,0,train
dev_0003338,normal,,normal_standard,0,train
dev_0003339,normal,,normal_standard,0,train
dev_0003340,normal,,normal_standard,0,train
dev_0003341,normal,,normal_standard,0,train
dev_0003342,normal,,normal_standard,0,train
dev_0003343,normal,,normal_standard,0,validation
dev_0003344,normal,,normal_standard,0,train
dev_0003345,normal,,normal_standard,0,train
dev_0003346,normal,,normal_standard,0,train
dev_0003347,normal,,normal_standard,0,train
dev_0003348,normal,,normal_standard,0,train
dev_0003349,normal,,normal_standard,0,train
dev_0003350,normal,,normal_standard,0,validation
dev_0003351,normal,,normal_standard,0,train
dev_0003352,normal,,normal_standard,0,train
dev_0003353,normal,,normal_standard,0,train
dev_0003354,normal,,normal_standard,0,train
dev_0003355,normal,,normal_standard,0,validation
dev_0003356,normal,,normal_standard,0,validation
dev_0003357,normal,,normal_standard,0,train
dev_0003358,normal,,normal_standard,0,train
dev_0003359,normal,,normal_standard,0,train
dev_0003360,normal,,normal_standard,0,train
dev_0003361,normal,,normal_standard,0,train
dev_0003362,normal,,normal_standard,0,train
dev_0003363,normal,,normal_standard,0,train
dev_0003364,normal,,normal_standard,0,validation
dev_0003365,normal,,normal_standard,0,train
dev_0003366,normal,,normal_standard,0,train
dev_0003367,normal,,normal_standard,0,train
dev_0003368,normal,,normal_standard,0,validation
dev_0003369,normal,,normal_standard,0,train
dev_0003370,normal,,normal_standard,0,train
dev_0003371,normal,,normal_standard,0,train
dev_0003372,normal,,normal_standard,0,validation
dev_0003373,normal,,normal_standard,0,train
dev_0003374,normal,,normal_standard,0,train
dev_0003375,normal,,normal_standard,0,validation
dev_0003376,normal,,normal_standard,0,train
dev_0003377,normal,,normal_standard,0,train
dev_0003378,normal,,normal_standard,0,train
dev_0003379,normal,,normal_standard,0,train
dev_0003380,normal,,normal_standard,0,train
dev_0003381,normal,,normal_standard,0,train
dev_0003382,normal,,normal_standard,0,train
dev_0003383,normal,,normal_standard,0,train
dev_0003384,normal,,normal_standard,0,train
dev_0003385,normal,,normal_standard,0,validation
dev_0003386,normal,,normal_standard,0,train
dev_0003387,normal,,normal_standard,0,train
dev_0003388,normal,,normal_standard,0,train
dev_0003389,normal,,normal_standard,0,train
dev_0003390,normal,,normal_standard,0,train
dev_0003391,normal,,normal_standard,0,train
dev_0003392,normal,,normal_standard,0,train
dev_0003393,normal,,normal_standard,0,train
dev_0003394,normal,,normal_standard,0,train
dev_0003395,normal,,normal_standard,0,train
dev_0003396,normal,,normal_standard,0,validation
dev_0003397,normal,,normal_standard,0,validation
dev_0003398,normal,,normal_standard,0,train
dev_0003399,normal,,normal_standard,0,train
dev_0003400,normal,,normal_standard,0,validation
dev_0003401,normal,,normal_standard,0,validation
dev_0003402,normal,,normal_standard,0,train
dev_0003403,normal,,normal_standard,0,train
dev_0003404,normal,,normal_standard,0,train
dev_0003405,normal,,normal_standard,0,train
dev_0003406,normal,,normal_standard,0,validation
dev_0003407,normal,,normal_standard,0,train
dev_0003408,normal,,normal_standard,0,train
dev_0003409,normal,,normal_standard,0,train
dev_0003410,normal,,normal_standard,0,train
dev_0003411,normal,,normal_standard,0,train
dev_0003412,normal,,normal_standard,0,train
dev_0003413,normal,,normal_standard,0,train
dev_0003414,normal,,normal_standard,0,train
dev_0003415,normal,,normal_standard,0,train
dev_0003416,normal,,normal_standard,0,validation
dev_0003417,normal,,normal_standard,0,train
dev_0003418,normal,,normal_standard,0,train
dev_0003419,normal,,normal_standard,0,validation
dev_0003420,normal,,normal_standard,0,train
dev_0003421,normal,,normal_standard,0,train
dev_0003422,normal,,normal_standard,0,train
dev_0003423,normal,,normal_standard,0,train
dev_0003424,normal,,normal_standard,0,train
dev_0003425,normal,,normal_standard,0,validation
dev_0003426,normal,,normal_standard,0,train
dev_0003427,normal,,normal_standard,0,train
dev_0003428,normal,,normal_standard,0,train
dev_0003429,normal,,normal_standard,0,train
dev_0003430,normal,,normal_standard,0,train
dev_0003431,normal,,normal_standard,0,train
dev_0003432,normal,,normal_standard,0,validation
dev_0003433,normal,,normal_standard,0,train
dev_0003434,normal,,normal_standard,0,train
dev_0003435,normal,,normal_standard,0,validation
dev_0003436,normal,,normal_standard,0,train
dev_0003437,normal,,normal_standard,0,train
dev_0003438,normal,,normal_standard,0,train
dev_0003439,normal,,normal_standard,0,train
dev_0003440,normal,,normal_standard,0,train
dev_0003441,normal,,normal_standard,0,train
dev_0003442,normal,,normal_standard,0,train
dev_0003443,normal,,normal_standard,0,validation
dev_0003444,normal,,normal_standard,0,train
dev_0003445,normal,,normal_standard,0,validation
dev_0003446,normal,,normal_standard,0,train
dev_0003447,normal,,normal_standard,0,train
dev_0003448,normal,,normal_standard,0,train
dev_0003449,normal,,normal_standard,0,train
dev_0003450,normal,,normal_standard,0,train
dev_0003451,normal,,normal_standard,0,train
dev_0003452,normal,,normal_standard,0,validation
dev_0003453,normal,,normal_standard,0,train
dev_0003454,normal,,normal_standard,0,train
dev_0003455,normal,,normal_standard,0,train
dev_0003456,normal,,normal_standard,0,train
dev_0003457,normal,,normal_standard,0,validation
dev_0003458,normal,,normal_standard,0,train
dev_0003459,normal,,normal_standard,0,train
dev_0003460,normal,,normal_standard,0,train
dev_0003461,normal,,normal_standard,0,train
dev_0003462,normal,,normal_standard,0,validation
dev_0003463,normal,,normal_standard,0,train
dev_0003464,normal,,normal_standard,0,validation
dev_0003465,normal,,normal_standard,0,train
dev_0003466,normal,,normal_standard,0,train
dev_0003467,normal,,normal_standard,0,validation
dev_0003468,normal,,normal_standard,0,train
dev_0003469,normal,,normal_standard,0,train
dev_0003470,normal,,normal_standard,0,validation
dev_0003471,normal,,normal_standard,0,validation
dev_0003472,normal,,normal_standard,0,train
dev_0003473,normal,,normal_standard,0,validation
dev_0003474,normal,,normal_standard,0,train
dev_0003475,normal,,normal_standard,0,train
dev_0003476,normal,,normal_standard,0,train
dev_0003477,normal,,normal_standard,0,train
dev_0003478,normal,,normal_standard,0,train
dev_0003479,normal,,normal_standard,0,train
dev_0003480,normal,,normal_standard,0,validation
dev_0003481,normal,,normal_standard,0,train
dev_0003482,normal,,normal_standard,0,train
dev_0003483,normal,,normal_standard,0,train
dev_0003484,normal,,normal_standard,0,train
dev_0003485,normal,,normal_standard,0,train
dev_0003486,normal,,normal_standard,0,train
dev_0003487,normal,,normal_standard,0,train
dev_0003488,normal,,normal_standard,0,train
dev_0003489,normal,,normal_standard,0,train
dev_0003490,normal,,normal_standard,0,validation
dev_0003491,normal,,normal_standard,0,validation
dev_0003492,normal,,normal_standard,0,validation
dev_0003493,normal,,normal_standard,0,train
dev_0003494,normal,,normal_standard,0,train
dev_0003495,normal,,normal_standard,0,train
dev_0003496,normal,,normal_standard,0,validation
dev_0003497,normal,,normal_standard,0,validation
dev_0003498,normal,,normal_standard,0,train
dev_0003499,normal,,normal_standard,0,train
dev_0003500,normal,,normal_standard,0,train
dev_0003501,normal,,normal_standard,0,train
dev_0003502,normal,,normal_standard,0,train
dev_0003503,normal,,normal_standard,0,train
dev_0003504,normal,,normal_standard,0,train
