left,right,pearson
devices_per_ip_5m,prior_successful_checkouts,-0.00586863836693
devices_per_ip_5m,seconds_since_successful_checkout,-0.00733926415807
devices_per_ip_5m,prior_attempts_14d,-0.00706394679344
devices_per_ip_5m,distinct_cards_14d,-0.0110960826134
devices_per_ip_5m,ip_rotation_ratio_24h,-0.0435581152176
requests_per_ip_5m,seconds_since_previous_authorization,-0.207241899357
requests_per_ip_5m,session_age_seconds,-0.0133550861971
requests_per_ip_5m,seconds_since_previous_session,-0.0909656166414
requests_per_ip_5m,sessions_24h,-0.0760280090958
requests_per_ip_5m,sessions_7d,-0.12001807138
requests_per_ip_5m,same_card_retry_ratio_24h,0.271635744711
requests_per_ip_5m,seconds_since_successful_checkout,-0.0908531199237
same_card_retry_ratio_24h,seconds_since_previous_authorization,-0.131205679282
same_card_retry_ratio_24h,session_age_seconds,0.196602774975
same_card_retry_ratio_24h,seconds_since_previous_session,-0.0274869603193
same_card_retry_ratio_24h,sessions_24h,0.102033842128
same_card_retry_ratio_24h,sessions_7d,-0.00471427808487
same_card_retry_ratio_24h,seconds_since_successful_checkout,-0.0325506822637
card_switches_after_decline_24h,prior_attempts_5m,0.67852448211
card_switches_after_decline_24h,prior_attempts_1h,0.706149008444
card_switches_after_decline_24h,prior_attempts_24h,0.775745715915
card_switches_after_decline_24h,prior_attempts_7d,0.628450105792
card_switches_after_decline_24h,prospective_requests_10s,0.460015637645
card_switches_after_decline_24h,prospective_requests_60s,0.60091182334
card_switches_after_decline_24h,distinct_cards_5m,0.737907777033
card_switches_after_decline_24h,distinct_cards_1h,0.754663728687
card_switches_after_decline_24h,distinct_cards_24h,0.813302554684
card_switches_after_decline_24h,distinct_cards_7d,0.663563201029
card_switches_after_decline_24h,distinct_bins_5m,0.641777929688
card_switches_after_decline_24h,distinct_bins_24h,0.692471471479
card_switches_after_decline_24h,cross_session_cards_24h,0.358976688428
card_switches_after_decline_24h,cross_session_cards_7d,0.281493340338
card_switches_after_decline_24h,prior_decline_streak,0.331544372702
card_switches_after_decline_24h,prior_decline_ratio_5m,0.325123223064
card_switches_after_decline_24h,prior_decline_ratio_24h,0.314438380512
card_switches_after_decline_24h,seconds_since_previous_authorization,-0.11051775695
card_switches_after_decline_24h,device_age_seconds,0.00724397399158
card_switches_after_decline_24h,session_age_seconds,0.0763013299692
card_switches_after_decline_24h,seconds_since_previous_session,0.0174996738154
card_switches_after_decline_24h,sessions_24h,0.0260454578191
card_switches_after_decline_24h,sessions_7d,0.0473629681534
card_switches_after_decline_24h,ip_changes_24h,0.625707935332
card_switches_after_decline_24h,devices_per_ip_5m,-0.0101277291088
card_switches_after_decline_24h,requests_per_ip_5m,0.372041945423
card_switches_after_decline_24h,same_card_retry_ratio_24h,-0.0615100081414
card_switches_after_decline_24h,current_amount,-0.061385493923
card_switches_after_decline_24h,near_minimum_ratio_24h,0.151866542155
card_switches_after_decline_24h,prior_successful_checkouts,-0.0775204315203
card_switches_after_decline_24h,seconds_since_successful_checkout,-0.0781775532345
card_switches_after_decline_24h,prior_attempts_14d,0.625178682518
card_switches_after_decline_24h,distinct_cards_14d,0.66257274885
card_switches_after_decline_24h,ip_rotation_ratio_24h,0.520436851857
card_switches_after_decline_24h,checkout_completion_lag_seconds,-0.0749362726399
card_switches_after_decline_24h,checkout_completion_lag_available,-0.0813469154165
current_amount,prior_attempts_5m,-0.0792015901544
current_amount,prior_attempts_1h,-0.0891695947342
current_amount,prior_attempts_24h,-0.0884721944219
current_amount,prior_attempts_7d,-0.0866248772899
current_amount,prospective_requests_10s,-0.0649572594868
current_amount,prospective_requests_60s,-0.0700074984668
current_amount,distinct_cards_5m,-0.0718668945412
current_amount,distinct_cards_1h,-0.0797062771958
current_amount,distinct_cards_24h,-0.0797119901093
current_amount,distinct_cards_7d,-0.0836371057024
current_amount,distinct_bins_5m,-0.0626539875439
current_amount,distinct_bins_24h,-0.0666883960796
current_amount,prior_decline_streak,-0.0330806903389
current_amount,prior_decline_ratio_5m,-0.0238968239407
current_amount,prior_decline_ratio_24h,-0.0364125589484
current_amount,seconds_since_previous_authorization,0.00894384169771
current_amount,device_age_seconds,-0.0240879978765
current_amount,session_age_seconds,-0.0467040993685
current_amount,seconds_since_previous_session,-0.0150477460595
current_amount,sessions_24h,-0.00365898215569
current_amount,sessions_7d,-0.0221332330134
current_amount,ip_changes_24h,-0.0657761314972
current_amount,devices_per_ip_5m,0.0126929812944
current_amount,requests_per_ip_5m,-0.0516630342515
current_amount,same_card_retry_ratio_24h,-0.0152758402473
current_amount,near_minimum_ratio_24h,-0.0480783411123
current_amount,prior_successful_checkouts,0.0353110372445
current_amount,seconds_since_successful_checkout,0.0358977979371
current_amount,prior_attempts_14d,-0.0867113638516
current_amount,distinct_cards_14d,-0.0835625997638
current_amount,ip_rotation_ratio_24h,-0.0609705490301
amount_delta_from_previous,prior_attempts_5m,-0.00249428661425
amount_delta_from_previous,prior_attempts_1h,-0.00436069745532
amount_delta_from_previous,prior_attempts_24h,-0.00835979584644
amount_delta_from_previous,prior_attempts_7d,-0.00568578181213
amount_delta_from_previous,prospective_requests_10s,0.0024214548553
amount_delta_from_previous,prospective_requests_60s,0.00029213999021
amount_delta_from_previous,distinct_cards_5m,0.00254498887791
amount_delta_from_previous,distinct_cards_1h,-0.000593395908755
amount_delta_from_previous,distinct_cards_24h,-0.00557910184249
amount_delta_from_previous,distinct_cards_7d,-0.0044846402825
amount_delta_from_previous,distinct_bins_5m,0.00311079199519
amount_delta_from_previous,distinct_bins_24h,-0.00304984251302
amount_delta_from_previous,cross_session_cards_24h,-0.0137060761535
amount_delta_from_previous,cross_session_cards_7d,-0.00413924398215
amount_delta_from_previous,prior_decline_streak,0.00363319642416
amount_delta_from_previous,prior_decline_ratio_5m,-0.000587632027222
amount_delta_from_previous,prior_decline_ratio_24h,-0.00842409852413
amount_delta_from_previous,attempts_before_first_approval,-0.00136952518574
amount_delta_from_previous,attempts_after_first_approval,-0.00589915527143
amount_delta_from_previous,seconds_since_previous_authorization,0.00658617314567
amount_delta_from_previous,device_age_seconds,0.000909796129058
amount_delta_from_previous,session_age_seconds,-0.0102320189127
amount_delta_from_previous,seconds_since_previous_session,0.0074177150956
amount_delta_from_previous,sessions_24h,-0.0132692141582
amount_delta_from_previous,sessions_7d,-0.00158611363762
amount_delta_from_previous,ip_changes_24h,-0.0137584169048
amount_delta_from_previous,devices_per_ip_5m,0.00438471715866
amount_delta_from_previous,requests_per_ip_5m,0.00635202519003
amount_delta_from_previous,same_card_retry_ratio_24h,-0.00359675222447
amount_delta_from_previous,card_switches_after_decline_24h,-0.00492720405509
amount_delta_from_previous,current_amount,0.535750794008
amount_delta_from_previous,amount_variation_24h,-0.157771000994
amount_delta_from_previous,near_minimum_ratio_24h,0.10824761173
amount_delta_from_previous,prior_successful_checkouts,0.00164317723641
amount_delta_from_previous,seconds_since_successful_checkout,0.00387625460011
amount_delta_from_previous,campaign_active,-0.00665261158677
amount_delta_from_previous,prior_attempts_14d,-0.00545794654554
amount_delta_from_previous,distinct_cards_14d,-0.00433177959443
amount_delta_from_previous,ip_rotation_ratio_24h,-0.00985232929866
amount_delta_from_previous,checkout_completion_lag_seconds,0.00371088003279
amount_delta_from_previous,checkout_completion_lag_available,0.00247367763342
amount_variation_24h,prior_attempts_5m,0.596780549399
amount_variation_24h,prior_attempts_1h,0.649930886764
amount_variation_24h,prior_attempts_24h,0.674496538144
amount_variation_24h,prior_attempts_7d,0.523255211745
amount_variation_24h,prospective_requests_10s,0.423878584092
amount_variation_24h,prospective_requests_60s,0.495142150446
amount_variation_24h,distinct_cards_5m,0.528349028141
amount_variation_24h,distinct_cards_1h,0.551706980218
amount_variation_24h,distinct_cards_24h,0.572936429075
amount_variation_24h,distinct_cards_7d,0.453142128755
amount_variation_24h,distinct_bins_5m,0.447836688854
amount_variation_24h,distinct_bins_24h,0.482364734997
amount_variation_24h,cross_session_cards_24h,0.191933871237
amount_variation_24h,cross_session_cards_7d,0.158899086255
amount_variation_24h,prior_decline_streak,0.276269998008
amount_variation_24h,prior_decline_ratio_5m,0.316100974684
amount_variation_24h,prior_decline_ratio_24h,0.319778486027
amount_variation_24h,attempts_before_first_approval,0.27995904726
amount_variation_24h,attempts_after_first_approval,0.443485493844
amount_variation_24h,seconds_since_previous_authorization,-0.140403940976
amount_variation_24h,device_age_seconds,-0.0115997285903
amount_variation_24h,session_age_seconds,0.19375817643
amount_variation_24h,seconds_since_previous_session,-0.00816868989967
amount_variation_24h,sessions_24h,0.0380027481618
amount_variation_24h,sessions_7d,0.0271086149028
amount_variation_24h,ip_changes_24h,0.435871517473
amount_variation_24h,devices_per_ip_5m,-0.00507154121349
amount_variation_24h,requests_per_ip_5m,0.457801665184
amount_variation_24h,same_card_retry_ratio_24h,0.0913715595157
amount_variation_24h,card_switches_after_decline_24h,0.485569257572
amount_variation_24h,current_amount,-0.0729086436702
amount_variation_24h,near_minimum_ratio_24h,0.179102283282
amount_variation_24h,prior_successful_checkouts,-0.0908172485668
amount_variation_24h,seconds_since_successful_checkout,-0.0989595656027
amount_variation_24h,campaign_active,-0.139954022699
amount_variation_24h,prior_attempts_14d,0.520409081411
amount_variation_24h,distinct_cards_14d,0.452318836695
amount_variation_24h,ip_rotation_ratio_24h,0.401001785863
amount_variation_24h,checkout_completion_lag_seconds,-0.09140922003
amount_variation_24h,checkout_completion_lag_available,-0.0973351293204
near_minimum_ratio_24h,prior_attempts_5m,0.209718687621
near_minimum_ratio_24h,prior_attempts_1h,0.235516988548
near_minimum_ratio_24h,prior_attempts_24h,0.238790068562
near_minimum_ratio_24h,prior_attempts_7d,0.208131894754
near_minimum_ratio_24h,prospective_requests_10s,0.171584631952
near_minimum_ratio_24h,prospective_requests_60s,0.183361482727
near_minimum_ratio_24h,prior_decline_streak,0.112594703149
near_minimum_ratio_24h,prior_decline_ratio_5m,0.128228932744
near_minimum_ratio_24h,prior_decline_ratio_24h,0.162433323561
near_minimum_ratio_24h,seconds_since_previous_authorization,-0.0751748733436
near_minimum_ratio_24h,session_age_seconds,0.135728510529
near_minimum_ratio_24h,seconds_since_previous_session,0.0242324905378
near_minimum_ratio_24h,sessions_24h,0.0066192564023
near_minimum_ratio_24h,sessions_7d,0.0438369914151
near_minimum_ratio_24h,requests_per_ip_5m,0.180384139218
near_minimum_ratio_24h,same_card_retry_ratio_24h,0.106134285977
near_minimum_ratio_24h,prior_successful_checkouts,-0.0632325542222
near_minimum_ratio_24h,seconds_since_successful_checkout,-0.0592390382082
near_minimum_ratio_24h,prior_attempts_14d,0.207619861425
prior_successful_checkouts,prospective_requests_10s,-0.0991814004826
prior_successful_checkouts,prospective_requests_60s,-0.101329564754
prior_successful_checkouts,seconds_since_previous_authorization,0.484018783461
prior_successful_checkouts,session_age_seconds,-0.0883323069741
prior_successful_checkouts,seconds_since_previous_session,0.394861341274
prior_successful_checkouts,sessions_24h,0.231263757604
prior_successful_checkouts,sessions_7d,0.37277934972
prior_successful_checkouts,requests_per_ip_5m,-0.0950571049118
prior_successful_checkouts,same_card_retry_ratio_24h,-0.00625077694325
prior_successful_checkouts,seconds_since_successful_checkout,0.863255076041
seconds_since_successful_checkout,session_age_seconds,-0.0837170237469
seconds_since_successful_checkout,sessions_24h,0.0981568402369
seconds_since_successful_checkout,sessions_7d,0.329706024286
campaign_active,prior_attempts_5m,-0.109551277826
campaign_active,prior_attempts_1h,-0.133718178721
campaign_active,prior_attempts_24h,-0.136495665041
campaign_active,prior_attempts_7d,-0.143165364204
campaign_active,prospective_requests_10s,-0.103799135582
campaign_active,prospective_requests_60s,-0.108172694328
campaign_active,distinct_cards_5m,-0.128113541601
campaign_active,distinct_cards_1h,-0.143581353725
campaign_active,distinct_cards_24h,-0.145765501388
campaign_active,distinct_cards_7d,-0.149117631164
campaign_active,distinct_bins_5m,-0.110708285289
campaign_active,distinct_bins_24h,-0.126056212756
campaign_active,cross_session_cards_24h,-0.0400407803445
campaign_active,cross_session_cards_7d,-0.087861889276
campaign_active,prior_decline_streak,-0.0248774834253
campaign_active,prior_decline_ratio_5m,0.034763778923
campaign_active,prior_decline_ratio_24h,0.0080860700915
campaign_active,seconds_since_previous_authorization,-0.00503190781159
campaign_active,device_age_seconds,-0.0621196460938
campaign_active,session_age_seconds,-0.0900686895663
campaign_active,seconds_since_previous_session,-0.0499757024483
campaign_active,sessions_24h,0.00329275886766
campaign_active,sessions_7d,-0.0642814986145
campaign_active,ip_changes_24h,-0.108997805816
campaign_active,devices_per_ip_5m,0.0239064457428
campaign_active,requests_per_ip_5m,-0.0615509337017
campaign_active,same_card_retry_ratio_24h,0.0575599127386
campaign_active,card_switches_after_decline_24h,-0.109614376923
campaign_active,current_amount,0.0279299389029
campaign_active,near_minimum_ratio_24h,-0.072526167104
campaign_active,prior_successful_checkouts,0.0677871062845
campaign_active,seconds_since_successful_checkout,0.0614624087403
campaign_active,prior_attempts_14d,-0.143339809732
campaign_active,distinct_cards_14d,-0.149248823696
campaign_active,ip_rotation_ratio_24h,-0.26377368246
campaign_active,checkout_completion_lag_seconds,0.068532409709
campaign_active,checkout_completion_lag_available,0.0732447934533
prior_attempts_14d,prior_attempts_5m,0.640243757405
prior_attempts_14d,prior_attempts_1h,0.693470574111
prior_attempts_14d,prior_attempts_24h,0.756068782003
prior_attempts_14d,prior_attempts_7d,0.999051467941
prior_attempts_14d,prospective_requests_10s,0.435240979365
prior_attempts_14d,prospective_requests_60s,0.548489719041
prior_attempts_14d,prior_decline_streak,0.353113865117
prior_attempts_14d,prior_decline_ratio_5m,0.304696626895
prior_attempts_14d,prior_decline_ratio_24h,0.343721083695
prior_attempts_14d,seconds_since_previous_authorization,0.0341403088874
prior_attempts_14d,session_age_seconds,0.237525872813
prior_attempts_14d,seconds_since_previous_session,0.454725777665
prior_attempts_14d,sessions_24h,0.0363340944767
prior_attempts_14d,sessions_7d,0.510010961994
prior_attempts_14d,requests_per_ip_5m,0.403833958403
prior_attempts_14d,same_card_retry_ratio_24h,0.0567756212473
prior_attempts_14d,prior_successful_checkouts,-0.0230217745563
prior_attempts_14d,seconds_since_successful_checkout,-0.0290122189272
distinct_cards_14d,prior_attempts_5m,0.572648495513
distinct_cards_14d,prior_attempts_1h,0.618238436869
distinct_cards_14d,prior_attempts_24h,0.675445517035
distinct_cards_14d,prior_attempts_7d,0.904826134618
distinct_cards_14d,prospective_requests_10s,0.403112807263
distinct_cards_14d,prospective_requests_60s,0.500676670573
distinct_cards_14d,distinct_cards_5m,0.734116809427
distinct_cards_14d,distinct_cards_1h,0.789063380153
distinct_cards_14d,distinct_cards_24h,0.836359407238
distinct_cards_14d,distinct_cards_7d,0.999751157079
distinct_cards_14d,prior_decline_streak,0.310060748395
distinct_cards_14d,prior_decline_ratio_5m,0.25363457696
distinct_cards_14d,prior_decline_ratio_24h,0.281678438911
distinct_cards_14d,seconds_since_previous_authorization,0.0200452129641
distinct_cards_14d,session_age_seconds,0.198234842807
distinct_cards_14d,seconds_since_previous_session,0.39511328841
distinct_cards_14d,sessions_24h,0.0276272959465
distinct_cards_14d,sessions_7d,0.450692887411
distinct_cards_14d,ip_changes_24h,0.567873322709
distinct_cards_14d,requests_per_ip_5m,0.353111530443
distinct_cards_14d,same_card_retry_ratio_24h,-0.137403383023
distinct_cards_14d,near_minimum_ratio_24h,0.18618756866
distinct_cards_14d,prior_successful_checkouts,-0.0410497673966
distinct_cards_14d,seconds_since_successful_checkout,-0.045247807066
distinct_cards_14d,prior_attempts_14d,0.905045939579
distinct_cards_14d,ip_rotation_ratio_24h,0.456771808871
amount_continuity_score_30d,prior_attempts_5m,0.00454013860003
amount_continuity_score_30d,prior_attempts_1h,0.00485171144514
amount_continuity_score_30d,prior_attempts_24h,0.00470827082328
amount_continuity_score_30d,prior_attempts_7d,-0.00211464123291
amount_continuity_score_30d,prospective_requests_10s,0.012724694066
amount_continuity_score_30d,prospective_requests_60s,0.00592358569895
amount_continuity_score_30d,distinct_cards_5m,0.0111931823909
amount_continuity_score_30d,distinct_cards_1h,0.0125545223068
amount_continuity_score_30d,distinct_cards_24h,0.0117002261416
amount_continuity_score_30d,distinct_cards_7d,0.00542515307854
amount_continuity_score_30d,distinct_bins_5m,0.00848763870489
amount_continuity_score_30d,distinct_bins_24h,0.0111419184158
amount_continuity_score_30d,cross_session_cards_24h,-0.000322447565009
amount_continuity_score_30d,cross_session_cards_7d,-0.00531487261673
amount_continuity_score_30d,prior_decline_streak,0.00693929080547
amount_continuity_score_30d,prior_decline_ratio_5m,0.0139062012817
amount_continuity_score_30d,prior_decline_ratio_24h,0.018566459065
amount_continuity_score_30d,attempts_before_first_approval,0.00661468398347
amount_continuity_score_30d,attempts_after_first_approval,-0.00662395097452
amount_continuity_score_30d,seconds_since_previous_authorization,-0.00986966812821
amount_continuity_score_30d,device_age_seconds,-0.00766034919462
amount_continuity_score_30d,session_age_seconds,0.00786611516927
amount_continuity_score_30d,seconds_since_previous_session,-0.00994466968626
amount_continuity_score_30d,sessions_24h,0.0105322052729
amount_continuity_score_30d,sessions_7d,-0.00476230354343
amount_continuity_score_30d,ip_changes_24h,-0.00934042882651
amount_continuity_score_30d,devices_per_ip_5m,0.00234935675179
amount_continuity_score_30d,requests_per_ip_5m,0.0236047553799
amount_continuity_score_30d,same_card_retry_ratio_24h,0.00231072731349
amount_continuity_score_30d,card_switches_after_decline_24h,0.00208826284138
amount_continuity_score_30d,current_amount,0.0586175941848
amount_continuity_score_30d,amount_delta_from_previous,0.0831105750049
amount_continuity_score_30d,amount_variation_24h,-0.0131582067991
amount_continuity_score_30d,near_minimum_ratio_24h,0.0135687109686
amount_continuity_score_30d,prior_successful_checkouts,-0.00755734866837
amount_continuity_score_30d,seconds_since_successful_checkout,-0.00814572041038
amount_continuity_score_30d,campaign_active,-0.000507081597153
amount_continuity_score_30d,prior_attempts_14d,-0.00216117522674
amount_continuity_score_30d,distinct_cards_14d,0.00540466421753
amount_continuity_score_30d,ip_rotation_ratio_24h,0.00107513525835
amount_continuity_score_30d,checkout_completion_lag_seconds,-0.00446958133566
amount_continuity_score_30d,checkout_completion_lag_available,-0.00806329376019
amount_continuity_history_available,prior_attempts_5m,0.578428848244
amount_continuity_history_available,prior_attempts_1h,0.652097147858
amount_continuity_history_available,prior_attempts_24h,0.669830775779
amount_continuity_history_available,prior_attempts_7d,0.698237989798
amount_continuity_history_available,prospective_requests_10s,0.415175888624
amount_continuity_history_available,prospective_requests_60s,0.464274505416
amount_continuity_history_available,distinct_cards_5m,0.523791062001
amount_continuity_history_available,distinct_cards_1h,0.576676158053
amount_continuity_history_available,distinct_cards_24h,0.588684549218
amount_continuity_history_available,distinct_cards_7d,0.612542970805
amount_continuity_history_available,distinct_bins_5m,0.447326421433
amount_continuity_history_available,distinct_bins_24h,0.503486903361
amount_continuity_history_available,cross_session_cards_24h,0.171371412383
amount_continuity_history_available,cross_session_cards_7d,0.376069230335
amount_continuity_history_available,prior_decline_streak,0.4271207427
amount_continuity_history_available,prior_decline_ratio_5m,0.353234531778
amount_continuity_history_available,prior_decline_ratio_24h,0.428273458655
amount_continuity_history_available,attempts_before_first_approval,0.434249865492
amount_continuity_history_available,attempts_after_first_approval,0.557289527749
amount_continuity_history_available,seconds_since_previous_authorization,0.0956055368642
amount_continuity_history_available,device_age_seconds,0.381538811374
amount_continuity_history_available,session_age_seconds,0.354748409472
amount_continuity_history_available,seconds_since_previous_session,0.363483341419
amount_continuity_history_available,sessions_24h,0.0556871698405
amount_continuity_history_available,sessions_7d,0.405058799038
amount_continuity_history_available,ip_changes_24h,0.458805112634
amount_continuity_history_available,devices_per_ip_5m,-0.00170595136781
amount_continuity_history_available,requests_per_ip_5m,0.509503621653
amount_continuity_history_available,same_card_retry_ratio_24h,0.165374486052
amount_continuity_history_available,card_switches_after_decline_24h,0.452111035082
amount_continuity_history_available,current_amount,-0.0923760575185
amount_continuity_history_available,amount_delta_from_previous,-0.00245759637729
amount_continuity_history_available,amount_variation_24h,0.605645006921
amount_continuity_history_available,near_minimum_ratio_24h,0.227791044399
amount_continuity_history_available,prior_successful_checkouts,0.0377607073327
amount_continuity_history_available,seconds_since_successful_checkout,0.0191162193229
amount_continuity_history_available,campaign_active,-0.195379780047
amount_continuity_history_available,prior_attempts_14d,0.698987441804
amount_continuity_history_available,distinct_cards_14d,0.612837653502
amount_continuity_history_available,amount_continuity_score_30d,0.0258491740451
amount_continuity_history_available,ip_rotation_ratio_24h,0.380271062744
amount_continuity_history_available,checkout_completion_lag_seconds,0.0138518693601
amount_continuity_history_available,checkout_completion_lag_available,0.011251351145
ip_rotation_ratio_24h,prior_attempts_5m,0.528722802649
ip_rotation_ratio_24h,prior_attempts_1h,0.559156846389
ip_rotation_ratio_24h,prior_attempts_24h,0.624090449327
ip_rotation_ratio_24h,prior_attempts_7d,0.489266578004
ip_rotation_ratio_24h,prospective_requests_10s,0.403008220157
ip_rotation_ratio_24h,prospective_requests_60s,0.488701574452
ip_rotation_ratio_24h,prior_decline_streak,0.153166278582
ip_rotation_ratio_24h,prior_decline_ratio_5m,0.137053604527
ip_rotation_ratio_24h,prior_decline_ratio_24h,0.127883124206
ip_rotation_ratio_24h,seconds_since_previous_authorization,-0.0597850866128
ip_rotation_ratio_24h,session_age_seconds,0.055251306753
ip_rotation_ratio_24h,seconds_since_previous_session,0.00713495427026
ip_rotation_ratio_24h,sessions_24h,0.0634440148148
ip_rotation_ratio_24h,sessions_7d,0.0418412051783
ip_rotation_ratio_24h,requests_per_ip_5m,0.127796862292
ip_rotation_ratio_24h,same_card_retry_ratio_24h,-0.049483452637
ip_rotation_ratio_24h,near_minimum_ratio_24h,0.129018817509
ip_rotation_ratio_24h,prior_successful_checkouts,-0.0690296250452
ip_rotation_ratio_24h,seconds_since_successful_checkout,-0.072628923658
ip_rotation_ratio_24h,prior_attempts_14d,0.486710564212
checkout_completion_lag_seconds,prior_attempts_5m,-0.109581032309
checkout_completion_lag_seconds,prior_attempts_1h,-0.128221234243
checkout_completion_lag_seconds,prior_attempts_24h,-0.105444603331
checkout_completion_lag_seconds,prior_attempts_7d,-0.028634539622
checkout_completion_lag_seconds,prospective_requests_10s,-0.0943620640783
checkout_completion_lag_seconds,prospective_requests_60s,-0.096489688738
checkout_completion_lag_seconds,distinct_cards_5m,-0.0929274659176
checkout_completion_lag_seconds,distinct_cards_1h,-0.106844741184
checkout_completion_lag_seconds,distinct_cards_24h,-0.0922786717892
checkout_completion_lag_seconds,distinct_cards_7d,-0.0456698856006
checkout_completion_lag_seconds,distinct_bins_5m,-0.0793497123051
checkout_completion_lag_seconds,distinct_bins_24h,-0.080285907747
checkout_completion_lag_seconds,cross_session_cards_24h,0.0190456221409
checkout_completion_lag_seconds,cross_session_cards_7d,0.0374758968472
checkout_completion_lag_seconds,prior_decline_streak,-0.0573493937147
checkout_completion_lag_seconds,prior_decline_ratio_5m,-0.0368729202818
checkout_completion_lag_seconds,prior_decline_ratio_24h,-0.059830015389
checkout_completion_lag_seconds,seconds_since_previous_authorization,0.459445726042
checkout_completion_lag_seconds,device_age_seconds,0.297393882339
checkout_completion_lag_seconds,session_age_seconds,-0.0843616462148
checkout_completion_lag_seconds,seconds_since_previous_session,0.379274436895
checkout_completion_lag_seconds,sessions_24h,0.222950286918
checkout_completion_lag_seconds,sessions_7d,0.326454684997
checkout_completion_lag_seconds,ip_changes_24h,0.056942892041
checkout_completion_lag_seconds,devices_per_ip_5m,-0.00637351481593
checkout_completion_lag_seconds,requests_per_ip_5m,-0.0893734930847
checkout_completion_lag_seconds,same_card_retry_ratio_24h,0.00401208984841
checkout_completion_lag_seconds,current_amount,0.0316359218962
checkout_completion_lag_seconds,near_minimum_ratio_24h,-0.0593128634399
checkout_completion_lag_seconds,prior_successful_checkouts,0.881908649663
checkout_completion_lag_seconds,seconds_since_successful_checkout,0.831320373389
checkout_completion_lag_seconds,prior_attempts_14d,-0.0292042133742
checkout_completion_lag_seconds,distinct_cards_14d,-0.0458171937793
checkout_completion_lag_seconds,ip_rotation_ratio_24h,-0.0677542689699
checkout_completion_lag_available,prior_attempts_5m,-0.120110558326
checkout_completion_lag_available,prior_attempts_1h,-0.140371636613
checkout_completion_lag_available,prior_attempts_24h,-0.115062101434
checkout_completion_lag_available,prior_attempts_7d,-0.0328349943976
checkout_completion_lag_available,prospective_requests_10s,-0.102994209461
checkout_completion_lag_available,prospective_requests_60s,-0.105623945595
checkout_completion_lag_available,distinct_cards_5m,-0.100844658327
checkout_completion_lag_available,distinct_cards_1h,-0.11603028071
checkout_completion_lag_available,distinct_cards_24h,-0.099837206285
checkout_completion_lag_available,distinct_cards_7d,-0.0511686317084
checkout_completion_lag_available,distinct_bins_5m,-0.0852301463558
checkout_completion_lag_available,distinct_bins_24h,-0.0859942614911
checkout_completion_lag_available,cross_session_cards_24h,0.0223397083463
checkout_completion_lag_available,cross_session_cards_7d,0.0387305080464
checkout_completion_lag_available,prior_decline_streak,-0.0640570720231
checkout_completion_lag_available,prior_decline_ratio_5m,-0.0429374776245
checkout_completion_lag_available,prior_decline_ratio_24h,-0.0682311198624
checkout_completion_lag_available,seconds_since_previous_authorization,0.505978567234
checkout_completion_lag_available,device_age_seconds,0.324200284702
checkout_completion_lag_available,session_age_seconds,-0.0920109417454
checkout_completion_lag_available,seconds_since_previous_session,0.414934547894
checkout_completion_lag_available,sessions_24h,0.240692644963
checkout_completion_lag_available,sessions_7d,0.35478018993
checkout_completion_lag_available,ip_changes_24h,0.0642466701576
checkout_completion_lag_available,devices_per_ip_5m,-0.00561237890769
checkout_completion_lag_available,requests_per_ip_5m,-0.0987522736429
checkout_completion_lag_available,same_card_retry_ratio_24h,-0.00308704477739
checkout_completion_lag_available,current_amount,0.0368077878169
checkout_completion_lag_available,near_minimum_ratio_24h,-0.064879547433
checkout_completion_lag_available,prior_successful_checkouts,0.958117203455
checkout_completion_lag_available,seconds_since_successful_checkout,0.909314814705
checkout_completion_lag_available,prior_attempts_14d,-0.033449816261
checkout_completion_lag_available,distinct_cards_14d,-0.0513276327384
checkout_completion_lag_available,ip_rotation_ratio_24h,-0.0733884004966
checkout_completion_lag_available,checkout_completion_lag_seconds,0.917911442747
