event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes,fold
evt_0009727,req_0003593,dev_0002854,2,allow,0.493691955846,0.274109583501,0,0.299389664499,0,0,0,stable_retry_risk_reduction,3
evt_0009730,req_0003594,dev_0002855,1,allow,0.236557103607,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009733,req_0003595,dev_0002856,1,allow,0.240203517328,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009741,req_0003598,dev_0002858,1,allow,0.0855573277363,0,0,0,0,0,0,,1
evt_0009744,req_0003599,dev_0002859,1,allow,0.219006857648,0.022770869347,0,0.022770869347,0,0,0,,3
evt_0009746,req_0003600,dev_0002860,1,allow,0.199556928804,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009748,req_0003601,dev_0002861,1,allow,0.252314013192,0.106319639459,0,0.106319639459,0,0,0,,1
evt_0009753,req_0003603,dev_0002863,1,allow,0.137371271134,0.00855807073615,0,0.00855807073615,0,0,0,,0
evt_0009756,req_0003604,dev_0002864,1,allow,0.244152265979,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009758,req_0003605,dev_0002865,1,allow,0.254853067276,0.0723931387455,0,0.0723931387455,0,0,0,,0
evt_0009761,req_0003606,dev_0002866,1,allow,0.184444036197,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0009767,req_0003608,dev_0002868,1,allow,0.206473824755,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0009769,req_0003609,dev_0002868,2,allow,0.495676085958,0.26805579473,0,0.291904485939,0,0,0,,4
evt_0009771,req_0003610,dev_0002869,1,allow,0.211566710392,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0009777,req_0003612,dev_0002871,1,allow,0.2566792545,0.0723931387455,0,0.0723931387455,0,0,0,,0
evt_0009780,req_0003613,dev_0002871,2,allow,0.100990088382,0.00305052341546,0,0.0391162043865,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity,0
evt_0009782,req_0003614,dev_0002872,1,allow,0.205200635357,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009788,req_0003616,dev_0002874,1,allow,0.215820415352,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009791,req_0003617,dev_0002874,2,allow,0.0658724023427,0,0,0.0115538264309,0,0,3,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,4
evt_0009793,req_0003618,dev_0002874,3,allow,0.237444046239,0.0282712587355,0,0.0398232712135,0,0,2,high_risk_with_card_diversity|cross_session_card_diversity,4
evt_0009798,req_0003620,dev_0002876,1,allow,0.166837191789,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0009804,req_0003622,dev_0002878,1,allow,0.0747864925908,0.00305052341546,0,0.00305052341546,0,0,0,,0
evt_0009806,req_0003623,dev_0002878,2,allow,0.287666240687,0.0997856316349,0,0.102052278718,0,0,0,,0
evt_0009809,req_0003624,dev_0002878,3,allow,0.098084452703,0.00305052341546,0,0.0447547915753,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,0
evt_0009812,req_0003625,dev_0002879,1,allow,0.241984405206,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009815,req_0003626,dev_0002880,1,allow,0.225340531102,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009818,req_0003627,dev_0002881,1,allow,0.215583595185,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0009820,req_0003628,dev_0002882,1,allow,0.246761410698,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009823,req_0003629,dev_0002882,2,allow,0.056480014359,0.00305052341546,0,0.0145150441516,0,0,0,successful_checkout_risk_reduction,0
evt_0009826,req_0003630,dev_0002883,1,allow,0.244224021682,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009831,req_0003632,dev_0002885,1,allow,0.237295155197,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009834,req_0003633,dev_0002886,1,allow,0.245700359558,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0009841,req_0003636,dev_0002888,1,allow,0.248152284991,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009845,req_0003638,dev_0002890,1,allow,0.213030494447,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0009847,req_0003639,dev_0002890,2,allow,0.436354332804,0.106319639459,0,0.132802980278,0,0,0,,1
evt_0009850,req_0003640,dev_0002890,3,allow,0.167073183341,0.0264852227061,0,0.0864147128206,0,0,0,successful_checkout_risk_reduction,1
evt_0009853,req_0003641,dev_0002891,1,allow,0.240882644476,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0009856,req_0003642,dev_0002892,1,allow,0.237647165395,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009859,req_0003643,dev_0002893,1,allow,0.243041878564,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009865,req_0003645,dev_0002895,1,allow,0.224930667518,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009868,req_0003646,dev_0002896,1,allow,0.209499757293,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0009875,req_0003649,dev_0002899,1,allow,0.233140816045,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0009878,req_0003650,dev_0002900,1,allow,0.211556864604,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009881,req_0003651,dev_0002901,1,allow,0.20461104474,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0009884,req_0003652,dev_0002902,1,allow,0.189878184881,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0009887,req_0003653,dev_0002903,1,allow,0.246682165197,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009890,req_0003654,dev_0002904,1,allow,0.251025953841,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009893,req_0003655,dev_0002905,1,allow,0.191674341231,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009896,req_0003656,dev_0002905,2,allow,0.242188692177,0.0280549214038,0,0.042030809235,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,0
evt_0009898,req_0003657,dev_0002906,1,allow,0.241578575932,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009900,req_0003658,dev_0002906,2,allow,0.507115887878,0.305348921968,0,0.326590059564,0,0,0,stable_retry_risk_reduction,1
evt_0009903,req_0003659,dev_0002907,1,allow,0.222799553122,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0009906,req_0003660,dev_0002908,1,allow,0.258063704859,0.0976941268466,0,0.0976941268466,0,0,0,,2
evt_0009908,req_0003661,dev_0002909,1,allow,0.220082307971,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009914,req_0003663,dev_0002911,1,allow,0.131930332781,0.0126423771169,0,0.0126423771169,0,0,0,,2
evt_0009916,req_0003664,dev_0002912,1,allow,0.24727692358,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009918,req_0003665,dev_0002912,2,allow,0.462373765411,0.200041021251,0,0.228094527954,0,0,1,high_risk_with_card_diversity,0
evt_0009920,req_0003666,dev_0002913,1,allow,0.217596629274,0.019382591425,0,0.019382591425,0,0,0,,3
evt_0009922,req_0003667,dev_0002913,2,allow,0.440739549795,0.0876599103038,0,0.107040036139,0,0,1,high_risk_with_card_diversity,3
evt_0009929,req_0003670,dev_0002915,1,allow,0.206350460404,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009934,req_0003672,dev_0002917,1,allow,0.160889113269,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0009939,req_0003674,dev_0002919,1,allow,0.237717610547,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009941,req_0003675,dev_0002919,2,allow,0.36744915536,0.106319639459,0,0.132872796019,0,0,0,,1
evt_0009944,req_0003676,dev_0002920,1,allow,0.239377205915,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009946,req_0003677,dev_0002920,2,allow,0.572808131287,0.456258080836,0,0.475500430493,0,0,0,stable_retry_risk_reduction,1
evt_0009949,req_0003678,dev_0002921,1,allow,0.125893867165,0.00546448087432,0,0.00546448087432,0,0,0,,1
evt_0009952,req_0003679,dev_0002922,1,allow,0.206699832118,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009955,req_0003680,dev_0002923,1,allow,0.199727257592,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009958,req_0003681,dev_0002924,1,allow,0.241934924699,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0009960,req_0003682,dev_0002924,2,allow,0.481113576486,0.193703822679,0,0.215485192449,0,0,1,high_risk_with_ip_rotation,1
evt_0009962,req_0003683,dev_0002924,3,allow,0.776255754236,0.5368956743,1,0.709278493951,0,0,0,stable_retry_risk_reduction,1
evt_0009965,req_0003684,dev_0002925,1,allow,0.222091756157,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0009971,req_0003686,dev_0002927,1,allow,0.182501703572,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0009973,req_0003687,dev_0002927,2,allow,0.456412738797,0.0950889291634,0,0.118938768362,0,0,0,,4
evt_0009976,req_0003688,dev_0002927,3,allow,0.188925836787,0.0238532288238,0,0.0775219635856,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity,4
evt_0009979,req_0003689,dev_0002928,1,allow,0.231254873027,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009982,req_0003690,dev_0002929,1,allow,0.248313287313,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0009985,req_0003691,dev_0002930,1,allow,0.14991455403,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0009987,req_0003692,dev_0002931,1,allow,0.225432397927,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009995,req_0003695,dev_0002933,1,allow,0.232279792907,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0009998,req_0003696,dev_0002933,2,allow,0.0629954072986,0.00305052341546,0,0.0170248095945,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,0
evt_0010001,req_0003697,dev_0002934,1,allow,0.253477599829,0.0584408787005,0,0.0584408787005,0,0,0,,2
evt_0010013,req_0003701,dev_0002937,1,allow,0.173165410943,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0010015,req_0003702,dev_0002937,2,allow,0.46638901933,0.141722982474,0,0.168207233867,0,0,0,,1
evt_0010018,req_0003703,dev_0002938,1,allow,0.235498618864,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010021,req_0003704,dev_0002939,1,allow,0.257422593489,0.0950889291634,0,0.0950889291634,0,0,0,,4
evt_0010023,req_0003705,dev_0002940,1,allow,0.23877150545,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010025,req_0003706,dev_0002941,1,allow,0.14615351057,0.0211327134404,0,0.0211327134404,0,0,0,,4
evt_0010028,req_0003707,dev_0002942,1,allow,0.223904568311,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010031,req_0003708,dev_0002943,1,allow,0.220810544449,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010034,req_0003709,dev_0002943,2,allow,0.0480121192262,0,0,0.0167606846199,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0010037,req_0003710,dev_0002944,1,allow,0.247237037623,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010040,req_0003711,dev_0002945,1,allow,0.249027750086,0.0540540540541,0,0.0540540540541,0,0,0,,1
evt_0010042,req_0003712,dev_0002946,1,allow,0.249606515977,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010044,req_0003713,dev_0002946,2,allow,0.451170966312,0.0950889291634,0,0.123358956687,0,0,1,high_risk_with_card_diversity,4
evt_0010050,req_0003715,dev_0002948,1,allow,0.219751173605,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010053,req_0003716,dev_0002949,1,allow,0.23740542544,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010058,req_0003718,dev_0002951,1,allow,0.244785412098,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010061,req_0003719,dev_0002952,1,allow,0.211301119717,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010063,req_0003720,dev_0002953,1,allow,0.248373941481,0.0341673744039,0,0.0341673744039,0,0,0,,1
evt_0010073,req_0003724,dev_0002955,1,allow,0.244870465147,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010076,req_0003725,dev_0002955,2,allow,0.0630388380402,0,0,0.0108514902331,0,0,0,successful_checkout_risk_reduction,1
evt_0010085,req_0003728,dev_0002958,1,allow,0.238234037982,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010087,req_0003729,dev_0002958,2,allow,0.439484156799,0.15438605102,0,0.188031504137,0,0,0,,2
evt_0010090,req_0003730,dev_0002959,1,allow,0.245969726156,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010093,req_0003731,dev_0002960,1,allow,0.237043614378,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010095,req_0003732,dev_0002960,2,allow,0.504961143841,0.362519044088,0,0.389434450304,0,0,0,stable_retry_risk_reduction,2
evt_0010098,req_0003733,dev_0002960,3,allow,0.11857708278,0.00413938106397,0,0.179852189008,0,0,0,successful_checkout_risk_reduction,2
evt_0010100,req_0003734,dev_0002960,4,allow,0.230066972387,0.0336490394132,0,0.213492571405,0,0,0,,2
evt_0010103,req_0003735,dev_0002961,1,allow,0.210737550246,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010105,req_0003736,dev_0002962,1,allow,0.133332847622,0.00652111759303,0,0.00652111759303,0,0,0,,4
evt_0010108,req_0003737,dev_0002963,1,allow,0.228229075066,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010110,req_0003738,dev_0002964,1,allow,0.159258642131,0.0202702702703,0,0.0202702702703,0,0,0,,0
evt_0010113,req_0003739,dev_0002965,1,allow,0.187156112679,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0010119,req_0003741,dev_0002967,1,allow,0.151302101919,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0010122,req_0003742,dev_0002968,1,allow,0.232751763332,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010125,req_0003743,dev_0002968,2,allow,0.0931202140685,0,0,0.0132293731385,0,0,0,successful_checkout_risk_reduction,1
evt_0010128,req_0003744,dev_0002969,1,allow,0.143070108411,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0010130,req_0003745,dev_0002970,1,allow,0.227026256974,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010133,req_0003746,dev_0002971,1,allow,0.215945427431,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0010136,req_0003747,dev_0002972,1,allow,0.217747260179,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010139,req_0003748,dev_0002973,1,allow,0.209843585938,0.0184356134944,0,0.0184356134944,0,0,0,,3
evt_0010142,req_0003749,dev_0002974,1,allow,0.207049641036,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010145,req_0003750,dev_0002974,2,allow,0.0976594288635,0.00305052341546,0,0.0157094686019,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,0
evt_0010148,req_0003751,dev_0002975,1,allow,0.224563450429,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010150,req_0003752,dev_0002976,1,allow,0.164908726373,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010153,req_0003753,dev_0002977,1,allow,0.215930512675,0.019382591425,0,0.019382591425,0,0,0,,3
evt_0010155,req_0003754,dev_0002977,2,allow,0.418013559682,0.0876599103038,0,0.103560445133,0,0,0,,3
evt_0010158,req_0003755,dev_0002977,3,allow,0.238732215546,0.0316012964022,0,0.0783223565318,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,3
evt_0010164,req_0003757,dev_0002979,1,allow,0.208647123731,0.0184356134944,0,0.0184356134944,0,0,0,,3
evt_0010172,req_0003760,dev_0002981,1,allow,0.196007642106,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0010175,req_0003761,dev_0002981,2,allow,0.0770167402757,0,0,0.00737758739357,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,3
evt_0010178,req_0003762,dev_0002981,3,allow,0.0897145973359,0,0,0.00367508418664,0,0,0,successful_checkout_risk_reduction,3
evt_0010181,req_0003763,dev_0002982,1,allow,0.240736355823,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010183,req_0003764,dev_0002982,2,allow,0.418697079353,0.110220632145,0,0.140696140942,0,0,1,high_risk_with_ip_rotation,2
evt_0010186,req_0003765,dev_0002982,3,allow,0.296175714513,0.0976941268466,0,0.167784602336,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2
evt_0010189,req_0003766,dev_0002983,1,allow,0.221931798341,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010191,req_0003767,dev_0002984,1,allow,0.204839908794,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0010194,req_0003768,dev_0002985,1,allow,0.232300773297,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010199,req_0003770,dev_0002987,1,allow,0.240045524957,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010202,req_0003771,dev_0002988,1,allow,0.23636008158,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010214,req_0003775,dev_0002992,1,allow,0.2555825151,0.0723931387455,0,0.0723931387455,0,0,0,,0
evt_0010217,req_0003776,dev_0002993,1,allow,0.197640661411,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0010220,req_0003777,dev_0002994,1,allow,0.222790756236,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010229,req_0003780,dev_0002996,1,allow,0.208533437335,0.0184356134944,0,0.0184356134944,0,0,0,,3
evt_0010231,req_0003781,dev_0002996,2,allow,0.33557850778,0.0876599103038,0,0.106094023727,0,0,0,,3
evt_0010233,req_0003782,dev_0002997,1,allow,0.244140212402,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010236,req_0003783,dev_0002998,1,allow,0.249209567601,0.0667984349159,0,0.0667984349159,0,0,0,,1
evt_0010238,req_0003784,dev_0002999,1,allow,0.205595155417,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0010241,req_0003785,dev_0003000,1,allow,0.223304324473,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010246,req_0003787,dev_0003002,1,allow,0.204882060017,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010249,req_0003788,dev_0003003,1,allow,0.250624738054,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010252,req_0003789,dev_0003004,1,allow,0.215726389524,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010255,req_0003790,dev_0003004,2,allow,0.080101020091,0,0,0.0115531908529,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,4
evt_0010258,req_0003791,dev_0003005,1,allow,0.239348546367,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010260,req_0003792,dev_0003005,2,allow,0.478314737455,0.200329819209,0,0.228382715041,0,0,0,,0
evt_0010263,req_0003793,dev_0003006,1,allow,0.143714811129,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0010266,req_0003794,dev_0003007,1,allow,0.143390687683,0.018733651331,0,0.018733651331,0,0,0,,0
evt_0010269,req_0003795,dev_0003008,1,allow,0.226221121039,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010271,req_0003796,dev_0003009,1,allow,0.234766161166,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010274,req_0003797,dev_0003010,1,allow,0.216355330426,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010277,req_0003798,dev_0003011,1,allow,0.242363015394,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010280,req_0003799,dev_0003012,1,allow,0.240760332037,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010282,req_0003800,dev_0003013,1,allow,0.149410606785,0.0176691892832,0,0.0176691892832,0,0,0,,3
evt_0010285,req_0003801,dev_0003014,1,allow,0.190536645537,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010288,req_0003802,dev_0003015,1,allow,0.191748313911,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010290,req_0003803,dev_0003015,2,allow,0.37212490391,0.110220632145,0,0.131427903244,0,0,3,high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0010293,req_0003804,dev_0003016,1,allow,0.249505850122,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010296,req_0003805,dev_0003017,1,allow,0.244037342712,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010299,req_0003806,dev_0003018,1,allow,0.233899321445,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010302,req_0003807,dev_0003019,1,allow,0.229881684322,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010305,req_0003808,dev_0003020,1,allow,0.11296057353,0.00305052341546,0,0.00305052341546,0,0,0,,0
evt_0010308,req_0003809,dev_0003021,1,allow,0.243650375789,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010311,req_0003810,dev_0003021,2,allow,0.03781349219,0,0,0.0119802339233,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,1
evt_0010320,req_0003813,dev_0003024,1,allow,0.223695863142,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010323,req_0003814,dev_0003025,1,allow,0.190783332839,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010326,req_0003815,dev_0003026,1,allow,0.216794527071,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010328,req_0003816,dev_0003027,1,allow,0.215714586922,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010331,req_0003817,dev_0003028,1,allow,0.184522601517,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0010336,req_0003819,dev_0003030,1,allow,0.199201507957,0.0184356134944,0,0.0184356134944,0,0,0,,3
evt_0010339,req_0003820,dev_0003031,1,allow,0.206361062728,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010342,req_0003821,dev_0003032,1,allow,0.223396374988,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010345,req_0003822,dev_0003032,2,allow,0.151253217841,0.0180526364926,0,0.030647706203,0,0,1,successful_checkout_risk_reduction|stable_retry_risk_reduction|high_risk_with_ip_rotation,3
evt_0010348,req_0003823,dev_0003033,1,allow,0.235488654386,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010350,req_0003824,dev_0003034,1,allow,0.214638552095,0.0267576075551,0,0.0267576075551,0,0,0,,2
evt_0010352,req_0003825,dev_0003035,1,allow,0.242304822698,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010355,req_0003826,dev_0003036,1,allow,0.244438972336,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010357,req_0003827,dev_0003037,1,allow,0.181385709007,0.0234171409158,0,0.0234171409158,0,0,0,,2
evt_0010360,req_0003828,dev_0003038,1,allow,0.2525924495,0.0723931387455,0,0.0723931387455,0,0,0,,0
evt_0010363,req_0003829,dev_0003039,1,allow,0.248192532083,0.0341673744039,0,0.0341673744039,0,0,0,,1
evt_0010365,req_0003830,dev_0003040,1,allow,0.236471592754,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010376,req_0003834,dev_0003042,1,allow,0.247014756809,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010379,req_0003835,dev_0003043,1,allow,0.254384398023,0.0799730333291,0,0.0799730333291,0,0,0,,3
evt_0010381,req_0003836,dev_0003044,1,allow,0.247178280666,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0010384,req_0003837,dev_0003044,2,allow,0.0796960631322,0,0,0.0119813461265,0,0,0,successful_checkout_risk_reduction,1
evt_0010387,req_0003838,dev_0003044,3,allow,0.130839948175,0.00970873786408,0,0.0156764555892,0,0,0,successful_checkout_risk_reduction,1
evt_0010390,req_0003839,dev_0003045,1,allow,0.233842201853,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010393,req_0003840,dev_0003046,1,allow,0.241848533534,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010396,req_0003841,dev_0003047,1,allow,0.239209431092,0.0282712587355,0,0.0282712587355,0,0,0,,4
evt_0010399,req_0003842,dev_0003048,1,allow,0.151302044211,0.018733651331,0,0.018733651331,0,0,0,,0
evt_0010402,req_0003843,dev_0003049,1,allow,0.211601381942,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010405,req_0003844,dev_0003050,1,allow,0.255791143136,0.0876599103038,0,0.0876599103038,0,0,0,,3
evt_0010408,req_0003845,dev_0003050,2,allow,0.099003301759,0.005859799004,0,0.0416793794222,0,0,0,successful_checkout_risk_reduction,3
evt_0010410,req_0003846,dev_0003051,1,allow,0.110602580086,0.005859799004,0,0.005859799004,0,0,0,,3
evt_0010413,req_0003847,dev_0003051,2,allow,0.0415726137157,0,0,0.00239486662582,0,0,0,successful_checkout_risk_reduction,3
evt_0010415,req_0003848,dev_0003051,3,allow,0.242645547215,0.0316012964022,0,0.0339958721075,0,0,2,high_risk_with_card_diversity|cross_session_card_diversity,3
evt_0010418,req_0003849,dev_0003052,1,allow,0.222287196603,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010420,req_0003850,dev_0003053,1,allow,0.149504039591,0.018733651331,0,0.018733651331,0,0,0,,0
evt_0010423,req_0003851,dev_0003054,1,allow,0.221988330213,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010426,req_0003852,dev_0003055,1,allow,0.165534277985,0.0270926606321,0,0.0270926606321,0,0,0,,0
evt_0010432,req_0003854,dev_0003057,1,allow,0.249386104009,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010435,req_0003855,dev_0003057,2,allow,0.0846229463869,0.00305052341546,0,0.0145144003479,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,0
evt_0010438,req_0003856,dev_0003058,1,allow,0.244744370339,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010444,req_0003858,dev_0003060,1,allow,0.255791143136,0.0876599103038,0,0.0876599103038,0,0,0,,3
evt_0010447,req_0003859,dev_0003060,2,allow,0.095523416211,0.005859799004,0,0.041681391026,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity,3
evt_0010450,req_0003860,dev_0003061,1,allow,0.232110021411,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0010456,req_0003862,dev_0003063,1,allow,0.233689450791,0.0280549214038,0,0.0280549214038,0,0,0,,0
evt_0010459,req_0003863,dev_0003064,1,allow,0.19517477563,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0010462,req_0003864,dev_0003065,1,allow,0.214941099372,0.019382591425,0,0.019382591425,0,0,0,,3
evt_0010468,req_0003866,dev_0003067,1,allow,0.232607971992,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0010470,req_0003867,dev_0003068,1,allow,0.186006406647,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0010472,req_0003868,dev_0003069,1,allow,0.177749361865,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0010475,req_0003869,dev_0003070,1,allow,0.142522231368,0.0176691892832,0,0.0176691892832,0,0,0,,3
evt_0010478,req_0003870,dev_0003071,1,allow,0.224706103517,0.0336490394132,0,0.0336490394132,0,0,0,,2
