device_id,fold
tra_dev_001298,4
tra_dev_001299,0
tra_dev_001300,3
tra_dev_001301,3
tra_dev_001302,3
tra_dev_001303,3
tra_dev_001304,2
tra_dev_001305,4
tra_dev_001306,3
tra_dev_001307,4
tra_dev_001308,3
tra_dev_001309,2
tra_dev_001310,3
tra_dev_001311,1
tra_dev_001312,0
tra_dev_001313,1
tra_dev_001314,1
tra_dev_001315,1
tra_dev_001316,1
tra_dev_001317,4
tra_dev_001318,1
tra_dev_001319,2
tra_dev_001320,1
tra_dev_001321,2
tra_dev_001322,2
tra_dev_001323,2
tra_dev_001324,2
tra_dev_001325,3
tra_dev_001326,3
tra_dev_001327,3
tra_dev_001328,3
tra_dev_001329,1
tra_dev_001330,3
tra_dev_001331,3
tra_dev_001332,4
tra_dev_001333,4
tra_dev_001334,2
tra_dev_001335,2
tra_dev_001336,3
tra_dev_001337,3
tra_dev_001338,1
tra_dev_001339,3
tra_dev_001340,3
tra_dev_001341,0
tra_dev_001342,0
tra_dev_001343,0
tra_dev_001344,0
tra_dev_001345,4
tra_dev_001346,0
tra_dev_001347,2
tra_dev_001348,2
tra_dev_001349,2
tra_dev_001350,4
tra_dev_001351,0
tra_dev_001352,3
tra_dev_001353,0
tra_dev_001354,3
tra_dev_001355,4
tra_dev_001356,1
tra_dev_001357,0
tra_dev_001358,3
tra_dev_001359,0
tra_dev_001360,2
tra_dev_001361,2
tra_dev_001362,3
tra_dev_001363,2
tra_dev_001364,0
tra_dev_001365,4
tra_dev_001366,4
tra_dev_001367,1
tra_dev_001368,2
tra_dev_001369,4
tra_dev_001370,1
tra_dev_001371,4
tra_dev_001372,2
tra_dev_001373,0
tra_dev_001374,1
tra_dev_001375,1
tra_dev_001376,3
tra_dev_001377,2
tra_dev_001378,4
tra_dev_001379,4
tra_dev_001380,1
tra_dev_001381,3
tra_dev_001382,4
tra_dev_001383,4
tra_dev_001384,0
tra_dev_001385,3
tra_dev_001386,2
tra_dev_001387,1
tra_dev_001388,4
tra_dev_001389,0
tra_dev_001390,4
tra_dev_001391,3
tra_dev_001392,2
tra_dev_001393,2
tra_dev_001394,1
tra_dev_001395,4
tra_dev_001396,0
tra_dev_001397,1
tra_dev_001398,3
tra_dev_001399,1
tra_dev_001400,1
tra_dev_001401,3
tra_dev_001402,2
tra_dev_001403,1
tra_dev_001404,3
tra_dev_001405,2
tra_dev_001406,0
tra_dev_001407,4
tra_dev_001408,4
tra_dev_001409,1
tra_dev_001410,2
tra_dev_001411,3
tra_dev_001412,4
tra_dev_001413,1
tra_dev_001414,0
tra_dev_001415,1
tra_dev_001416,3
tra_dev_001417,2
tra_dev_001418,0
tra_dev_001419,2
tra_dev_001420,1
tra_dev_001421,4
tra_dev_001422,1
tra_dev_001423,1
tra_dev_001424,0
tra_dev_001425,4
tra_dev_001426,4
tra_dev_001427,2
tra_dev_001428,0
tra_dev_001429,4
tra_dev_001430,3
tra_dev_001431,4
tra_dev_001432,0
tra_dev_001433,2
tra_dev_001434,1
tra_dev_001435,1
tra_dev_001436,3
tra_dev_001437,2
tra_dev_001438,0
tra_dev_001439,4
tra_dev_001440,4
tra_dev_001441,2
tra_dev_001442,0
tra_dev_001443,0
tra_dev_001444,2
tra_dev_001445,3
tra_dev_001446,4
tra_dev_001447,2
tra_dev_001448,0
tra_dev_001449,0
tra_dev_001450,4
tra_dev_001451,0
tra_dev_001452,0
tra_dev_001453,2
tra_dev_001454,2
tra_dev_001455,2
tra_dev_001456,2
tra_dev_001457,1
tra_dev_001458,1
tra_dev_001459,4
tra_dev_001460,4
tra_dev_001461,3
tra_dev_001462,3
tra_dev_001463,3
tra_dev_001464,2
tra_dev_001465,0
tra_dev_001466,1
tra_dev_001467,0
tra_dev_001468,4
tra_dev_001469,0
tra_dev_001470,1
tra_dev_001471,3
tra_dev_001472,2
tra_dev_001473,1
tra_dev_001474,0
tra_dev_001475,2
tra_dev_001476,1
tra_dev_001477,3
tra_dev_001478,4
tra_dev_001479,3
tra_dev_001480,4
tra_dev_001481,4
tra_dev_001482,2
tra_dev_001483,2
tra_dev_001484,4
tra_dev_001485,0
tra_dev_001486,4
tra_dev_001487,4
tra_dev_001488,2
tra_dev_001489,1
tra_dev_001490,4
tra_dev_001491,0
tra_dev_001492,0
tra_dev_001493,1
tra_dev_001494,1
tra_dev_001495,0
tra_dev_001497,0
tra_dev_001498,4
tra_dev_001499,0
tra_dev_001500,2
tra_dev_001501,1
tra_dev_001502,0
tra_dev_001503,0
tra_dev_001504,0
tra_dev_001505,2
tra_dev_001506,3
tra_dev_001507,2
tra_dev_001508,3
tra_dev_001509,1
tra_dev_001510,0
tra_dev_001511,4
tra_dev_001512,3
tra_dev_001514,2
tra_dev_001516,2
tra_dev_001517,2
tra_dev_001518,2
tra_dev_001519,2
tra_dev_001520,2
tra_dev_001521,2
tra_dev_001522,2
tra_dev_001523,0
tra_dev_001524,1
tra_dev_001525,3
tra_dev_001526,3
tra_dev_001527,2
tra_dev_001528,0
tra_dev_001529,4
tra_dev_001530,3
tra_dev_001531,4
tra_dev_001532,4
tra_dev_001533,3
tra_dev_001534,2
tra_dev_001535,1
tra_dev_001536,2
tra_dev_001537,2
tra_dev_001538,1
tra_dev_001539,4
tra_dev_001540,4
tra_dev_001541,2
tra_dev_001542,0
tra_dev_001543,4
tra_dev_001544,3
tra_dev_001545,1
tra_dev_001546,1
tra_dev_001547,2
tra_dev_001548,4
tra_dev_001549,2
tra_dev_001550,0
tra_dev_001551,1
tra_dev_001552,1
tra_dev_001553,2
tra_dev_001554,4
tra_dev_001555,2
tra_dev_001556,2
tra_dev_001557,0
tra_dev_001558,3
tra_dev_001559,2
tra_dev_001560,1
tra_dev_001561,4
tra_dev_001562,1
tra_dev_001563,2
tra_dev_001564,1
tra_dev_001565,4
tra_dev_001566,3
tra_dev_001567,3
tra_dev_001568,3
tra_dev_001569,3
tra_dev_001570,0
tra_dev_001571,4
tra_dev_001572,2
tra_dev_001573,4
tra_dev_001574,2
tra_dev_001575,2
tra_dev_001576,2
tra_dev_001577,2
tra_dev_001578,3
tra_dev_001579,2
tra_dev_001580,2
tra_dev_001581,0
tra_dev_001582,0
tra_dev_001583,4
tra_dev_001584,1
tra_dev_001585,0
tra_dev_001586,3
tra_dev_001587,4
tra_dev_001588,2
tra_dev_001589,3
tra_dev_001590,3
tra_dev_001591,1
tra_dev_001592,4
tra_dev_001593,3
tra_dev_001594,4
tra_dev_001595,0
tra_dev_001596,3
tra_dev_001597,4
tra_dev_001598,3
tra_dev_001599,0
tra_dev_001600,1
tra_dev_001601,3
tra_dev_001602,1
tra_dev_001603,2
tra_dev_001604,3
tra_dev_001605,2
tra_dev_001606,1
tra_dev_001607,1
tra_dev_001608,1
tra_dev_001611,3
tra_dev_001612,3
tra_dev_001613,3
tra_dev_001614,0
tra_dev_001615,0
tra_dev_001616,0
tra_dev_001617,2
tra_dev_001618,1
tra_dev_001619,4
tra_dev_001620,4
tra_dev_001621,1
tra_dev_001622,3
tra_dev_001623,2
tra_dev_001624,0
tra_dev_001625,4
tra_dev_001626,1
tra_dev_001627,3
tra_dev_001628,4
tra_dev_001629,0
tra_dev_001630,1
tra_dev_001631,4
tra_dev_001632,0
tra_dev_001633,4
tra_dev_001634,2
tra_dev_001635,2
tra_dev_001636,3
tra_dev_001637,2
tra_dev_001638,1
tra_dev_001639,4
tra_dev_001640,2
tra_dev_001641,2
tra_dev_001642,3
tra_dev_001643,1
tra_dev_001644,1
tra_dev_001645,4
tra_dev_001646,4
tra_dev_001647,1
tra_dev_001648,1
tra_dev_001649,4
tra_dev_001650,3
tra_dev_001651,1
tra_dev_001652,4
tra_dev_001653,1
tra_dev_001654,0
tra_dev_001655,0
tra_dev_001656,2
tra_dev_001657,2
tra_dev_001658,0
tra_dev_001659,0
tra_dev_001660,2
tra_dev_001661,0
tra_dev_001662,1
tra_dev_001663,4
tra_dev_001664,3
tra_dev_001665,0
tra_dev_001666,0
tra_dev_001667,4
tra_dev_001668,3
tra_dev_001669,1
tra_dev_001670,3
tra_dev_001671,0
tra_dev_001672,0
tra_dev_001673,2
tra_dev_001674,4
tra_dev_001675,2
tra_dev_001676,3
tra_dev_001677,0
tra_dev_001678,1
tra_dev_001679,1
tra_dev_001680,1
tra_dev_001681,2
tra_dev_001682,1
tra_dev_001683,4
tra_dev_001684,1
tra_dev_001685,3
tra_dev_001686,2
tra_dev_001687,3
tra_dev_001688,3
tra_dev_001689,1
tra_dev_001690,3
tra_dev_001691,2
tra_dev_001692,0
tra_dev_001693,4
tra_dev_001694,4
tra_dev_001695,4
tra_dev_001696,0
tra_dev_001697,3
tra_dev_001698,4
tra_dev_001699,4
tra_dev_001700,4
tra_dev_001701,4
tra_dev_001702,0
tra_dev_001703,0
tra_dev_001704,3
tra_dev_001705,3
tra_dev_001706,3
tra_dev_001707,4
tra_dev_001708,0
tra_dev_001709,4
tra_dev_001710,1
tra_dev_001711,2
tra_dev_001712,2
tra_dev_001713,2
tra_dev_001714,4
tra_dev_001715,4
tra_dev_001716,3
tra_dev_001717,2
tra_dev_001718,0
tra_dev_001719,3
tra_dev_001720,3
tra_dev_001721,0
tra_dev_001722,1
tra_dev_001723,3
tra_dev_001724,3
tra_dev_001725,1
tra_dev_001726,2
tra_dev_001727,3
tra_dev_001728,2
tra_dev_001729,0
tra_dev_001730,1
tra_dev_001731,2
tra_dev_001732,3
tra_dev_001733,1
tra_dev_001734,3
tra_dev_001735,2
tra_dev_001736,3
tra_dev_001737,2
tra_dev_001738,4
tra_dev_001739,2
tra_dev_001740,1
tra_dev_001741,1
tra_dev_001742,3
tra_dev_001743,2
tra_dev_001744,2
tra_dev_001745,3
tra_dev_001746,1
tra_dev_001747,1
tra_dev_001748,4
tra_dev_001749,4
tra_dev_001750,1
tra_dev_001751,1
tra_dev_001752,1
tra_dev_001753,3
tra_dev_001754,4
tra_dev_001755,0
tra_dev_001756,0
tra_dev_001757,2
tra_dev_001758,0
tra_dev_001759,2
tra_dev_001761,2
tra_dev_001763,3
tra_dev_001764,2
tra_dev_001765,2
tra_dev_001766,3
tra_dev_001767,0
tra_dev_001768,2
tra_dev_001769,2
tra_dev_001770,2
tra_dev_001771,1
tra_dev_001772,1
tra_dev_001773,3
tra_dev_001774,4
tra_dev_001775,1
tra_dev_001776,2
tra_dev_001777,0
tra_dev_001778,0
tra_dev_001779,4
tra_dev_001780,1
tra_dev_001781,0
tra_dev_001782,3
tra_dev_001783,0
tra_dev_001784,0
tra_dev_001785,4
tra_dev_001786,0
tra_dev_001787,1
tra_dev_001788,2
tra_dev_001789,1
tra_dev_001790,0
tra_dev_001791,3
tra_dev_001792,1
tra_dev_001793,1
tra_dev_001794,4
tra_dev_001795,0
tra_dev_001796,1
tra_dev_001797,3
tra_dev_001798,1
tra_dev_001799,2
tra_dev_001800,3
tra_dev_001801,2
tra_dev_001802,3
tra_dev_001803,0
tra_dev_001804,0
tra_dev_001805,4
tra_dev_001806,0
tra_dev_001807,2
tra_dev_001808,0
tra_dev_001809,0
tra_dev_001810,2
tra_dev_001811,0
tra_dev_001812,4
tra_dev_001813,1
tra_dev_001814,3
tra_dev_001815,4
tra_dev_001816,2
tra_dev_001817,3
tra_dev_001818,4
tra_dev_001819,4
tra_dev_001820,0
tra_dev_001821,0
tra_dev_001822,0
tra_dev_001823,4
tra_dev_001824,2
tra_dev_001825,0
tra_dev_001826,4
tra_dev_001827,2
tra_dev_001828,2
tra_dev_001829,0
tra_dev_001830,1
tra_dev_001831,4
tra_dev_001832,1
tra_dev_001833,3
tra_dev_001834,3
tra_dev_001835,1
tra_dev_001836,2
tra_dev_001837,3
tra_dev_001838,0
tra_dev_001839,0
tra_dev_001840,0
tra_dev_001841,2
tra_dev_001842,3
tra_dev_001843,2
tra_dev_001844,2
tra_dev_001845,1
tra_dev_001846,0
tra_dev_001847,4
tra_dev_001848,2
tra_dev_001849,3
tra_dev_001850,3
tra_dev_001851,0
tra_dev_001852,0
tra_dev_001853,0
tra_dev_001854,1
tra_dev_001855,1
tra_dev_001856,3
tra_dev_001857,4
tra_dev_001858,0
tra_dev_001859,3
tra_dev_001860,0
tra_dev_001861,4
tra_dev_001862,2
tra_dev_001863,0
tra_dev_001864,1
tra_dev_001865,3
tra_dev_001866,4
tra_dev_001867,1
tra_dev_001868,3
tra_dev_001869,4
tra_dev_001870,1
tra_dev_001871,3
tra_dev_001873,2
tra_dev_001874,2
tra_dev_001875,0
tra_dev_001876,3
tra_dev_001877,0
tra_dev_001878,0
tra_dev_001879,3
tra_dev_001880,1
tra_dev_001881,2
tra_dev_001882,2
tra_dev_001883,3
tra_dev_001884,0
tra_dev_001885,4
tra_dev_001886,0
tra_dev_001887,2
tra_dev_001888,0
tra_dev_001889,4
tra_dev_001890,4
tra_dev_001891,2
tra_dev_001892,0
tra_dev_001893,2
tra_dev_001894,2
tra_dev_001895,1
tra_dev_001896,3
tra_dev_001897,3
tra_dev_001898,3
tra_dev_001899,2
tra_dev_001900,2
tra_dev_001901,3
tra_dev_001902,4
tra_dev_001903,3
tra_dev_001904,4
tra_dev_001905,1
tra_dev_001906,4
tra_dev_001907,1
tra_dev_001908,0
tra_dev_001909,1
tra_dev_001910,4
tra_dev_001911,1
tra_dev_001912,3
tra_dev_001913,1
tra_dev_001914,4
tra_dev_001915,2
tra_dev_001916,3
tra_dev_001917,0
tra_dev_001918,4
tra_dev_001919,3
tra_dev_001920,1
tra_dev_001921,1
tra_dev_001922,1
tra_dev_001923,0
tra_dev_001924,3
tra_dev_001925,3
tra_dev_001926,4
tra_dev_001927,3
tra_dev_001928,3
tra_dev_001929,1
tra_dev_001930,0
tra_dev_001931,0
tra_dev_001932,3
tra_dev_001933,4
tra_dev_001934,4
tra_dev_001935,0
tra_dev_001936,2
tra_dev_001937,1
tra_dev_001938,1
tra_dev_001939,1
tra_dev_001940,1
tra_dev_001941,4
tra_dev_001942,3
tra_dev_001943,3
tra_dev_001944,1
tra_dev_001945,2
tra_dev_001946,3
tra_dev_001947,0
tra_dev_001948,3
tra_dev_001949,2
tra_dev_001950,4
tra_dev_001951,4
tra_dev_001952,3
tra_dev_001953,4
tra_dev_001954,3
tra_dev_001955,0
tra_dev_001956,2
tra_dev_001957,2
tra_dev_001958,4
tra_dev_001959,3
tra_dev_001960,1
tra_dev_001961,1
tra_dev_001962,3
tra_dev_001963,2
tra_dev_001964,1
tra_dev_001965,4
tra_dev_001966,3
tra_dev_001967,2
tra_dev_001968,1
tra_dev_001969,1
tra_dev_001970,2
tra_dev_001971,4
tra_dev_001972,4
tra_dev_001973,3
tra_dev_001974,2
tra_dev_001975,1
tra_dev_001976,0
tra_dev_001977,2
tra_dev_001978,3
tra_dev_001979,0
tra_dev_001980,0
tra_dev_001981,4
tra_dev_001982,2
tra_dev_001983,0
tra_dev_001984,3
tra_dev_001985,3
tra_dev_001986,0
tra_dev_001987,1
tra_dev_001988,4
tra_dev_001989,1
tra_dev_001990,3
tra_dev_001991,3
tra_dev_001992,0
tra_dev_001993,0
tra_dev_001994,2
tra_dev_001995,0
tra_dev_001996,4
tra_dev_001997,0
tra_dev_001998,1
tra_dev_001999,3
tra_dev_002000,2
tra_dev_002001,3
tra_dev_002002,2
tra_dev_002003,4
tra_dev_002004,3
tra_dev_002005,3
tra_dev_002006,0
tra_dev_002007,0
tra_dev_002008,0
tra_dev_002009,1
tra_dev_002010,1
tra_dev_002011,4
tra_dev_002012,0
tra_dev_002013,1
tra_dev_002014,0
tra_dev_002015,1
tra_dev_002016,2
tra_dev_002017,0
tra_dev_002018,3
tra_dev_002019,4
tra_dev_002020,1
tra_dev_002021,4
tra_dev_002022,2
tra_dev_002023,3
tra_dev_002024,1
tra_dev_002025,1
tra_dev_002026,2
tra_dev_002027,0
tra_dev_002028,1
tra_dev_002029,3
tra_dev_002030,2
tra_dev_002031,3
tra_dev_002032,0
tra_dev_002033,4
tra_dev_002034,1
tra_dev_002035,2
tra_dev_002036,4
tra_dev_002037,4
tra_dev_002038,0
tra_dev_002039,2
tra_dev_002040,3
tra_dev_002041,4
tra_dev_002042,0
tra_dev_002043,4
tra_dev_002044,2
tra_dev_002045,2
tra_dev_002046,0
tra_dev_002047,3
tra_dev_002048,1
tra_dev_002049,2
tra_dev_002050,1
tra_dev_002051,2
tra_dev_002052,3
tra_dev_002053,2
tra_dev_002054,4
tra_dev_002055,4
tra_dev_002056,3
tra_dev_002057,4
tra_dev_002058,2
tra_dev_002059,2
tra_dev_002060,1
tra_dev_002061,0
tra_dev_002062,2
tra_dev_002063,1
tra_dev_002064,3
tra_dev_002065,3
tra_dev_002066,3
tra_dev_002067,4
tra_dev_002068,4
tra_dev_002069,0
tra_dev_002070,4
tra_dev_002071,1
tra_dev_002072,4
tra_dev_002073,2
tra_dev_002074,3
tra_dev_002075,1
tra_dev_002076,0
tra_dev_002077,4
tra_dev_002078,0
tra_dev_002079,2
tra_dev_002080,0
tra_dev_002081,0
tra_dev_002082,4
tra_dev_002083,0
tra_dev_002084,1
tra_dev_002085,1
tra_dev_002086,2
tra_dev_002087,2
tra_dev_002088,3
tra_dev_002089,3
tra_dev_002090,2
tra_dev_002091,4
tra_dev_002092,3
tra_dev_002093,4
tra_dev_002094,2
tra_dev_002095,4
tra_dev_002096,1
tra_dev_002097,3
tra_dev_002098,4
tra_dev_002099,3
tra_dev_002100,0
tra_dev_002101,2
tra_dev_002102,3
tra_dev_002103,3
tra_dev_002104,0
tra_dev_002105,2
tra_dev_002106,3
tra_dev_002107,4
tra_dev_002108,4
tra_dev_002109,0
tra_dev_002110,2
tra_dev_002111,4
tra_dev_002112,2
tra_dev_002113,1
tra_dev_002114,2
tra_dev_002115,3
tra_dev_002116,0
tra_dev_002117,2
tra_dev_002118,2
tra_dev_002119,1
tra_dev_002120,4
tra_dev_002121,4
tra_dev_002122,3
tra_dev_002123,2
tra_dev_002124,4
tra_dev_002125,0
tra_dev_002126,0
tra_dev_002127,2
tra_dev_002128,2
tra_dev_002129,0
tra_dev_002130,4
tra_dev_002131,2
tra_dev_002132,4
tra_dev_002133,1
tra_dev_002134,0
tra_dev_002135,0
tra_dev_002136,3
tra_dev_002137,4
tra_dev_002138,1
tra_dev_002139,1
tra_dev_002140,0
tra_dev_002141,0
tra_dev_002142,1
tra_dev_002143,3
tra_dev_002144,0
tra_dev_002145,4
tra_dev_002146,0
tra_dev_002147,1
tra_dev_002148,2
tra_dev_002149,1
tra_dev_002150,1
tra_dev_002151,2
tra_dev_002152,4
tra_dev_002153,4
tra_dev_002154,0
tra_dev_002155,1
tra_dev_002156,1
tra_dev_002157,4
tra_dev_002158,1
tra_dev_002159,0
tra_dev_002160,1
tra_dev_002161,3
tra_dev_002162,2
tra_dev_002163,2
tra_dev_002164,1
tra_dev_002165,3
tra_dev_002167,0
tra_dev_002168,2
tra_dev_002169,4
tra_dev_002170,0
tra_dev_002171,3
tra_dev_002172,4
tra_dev_002173,0
tra_dev_002174,2
tra_dev_002175,0
tra_dev_002176,3
tra_dev_002177,2
tra_dev_002178,3
tra_dev_002179,2
tra_dev_002180,2
tra_dev_002181,4
tra_dev_002182,1
tra_dev_002183,0
tra_dev_002184,0
tra_dev_002185,4
tra_dev_002186,0
tra_dev_002187,2
tra_dev_002188,1
tra_dev_002189,3
tra_dev_002190,1
tra_dev_002191,0
tra_dev_002192,0
tra_dev_002193,0
tra_dev_002194,4
tra_dev_002195,1
tra_dev_002196,2
tra_dev_002197,3
tra_dev_002198,2
tra_dev_002199,2
tra_dev_002200,0
tra_dev_002201,0
tra_dev_002202,1
tra_dev_002203,1
tra_dev_002204,1
tra_dev_002205,3
tra_dev_002206,0
tra_dev_002207,0
tra_dev_002208,3
tra_dev_002209,2
tra_dev_002210,2
tra_dev_002211,3
tra_dev_002212,3
tra_dev_002213,1
tra_dev_002214,2
tra_dev_002215,0
tra_dev_002216,1
tra_dev_002217,3
tra_dev_002218,4
tra_dev_002219,3
tra_dev_002220,2
tra_dev_002221,2
tra_dev_002222,0
tra_dev_002223,4
tra_dev_002224,1
tra_dev_002225,3
tra_dev_002226,1
tra_dev_002227,4
tra_dev_002228,4
tra_dev_002229,4
tra_dev_002230,4
tra_dev_002231,4
tra_dev_002232,4
tra_dev_002233,3
tra_dev_002234,1
tra_dev_002235,0
tra_dev_002236,1
tra_dev_002237,2
tra_dev_002238,3
tra_dev_002239,3
tra_dev_002240,3
tra_dev_002241,0
tra_dev_002242,3
tra_dev_002243,2
tra_dev_002244,2
tra_dev_002245,3
tra_dev_002246,0
tra_dev_002247,2
tra_dev_002248,1
tra_dev_002249,0
tra_dev_002250,1
tra_dev_002251,0
tra_dev_002252,1
tra_dev_002253,1
tra_dev_002254,0
tra_dev_002255,0
tra_dev_002256,3
tra_dev_002257,1
tra_dev_002258,2
tra_dev_002259,2
tra_dev_002260,4
tra_dev_002261,3
tra_dev_002262,1
tra_dev_002263,3
tra_dev_002264,4
tra_dev_002265,3
tra_dev_002266,2
tra_dev_002267,2
tra_dev_002268,3
tra_dev_002269,2
tra_dev_002270,4
tra_dev_002271,1
tra_dev_002272,2
tra_dev_002273,2
tra_dev_002274,2
tra_dev_002275,1
tra_dev_002276,2
tra_dev_002277,3
tra_dev_002278,4
tra_dev_002279,4
tra_dev_002280,0
tra_dev_002281,1
tra_dev_002282,1
tra_dev_002283,2
tra_dev_002284,4
tra_dev_002285,2
tra_dev_002286,2
tra_dev_002287,0
tra_dev_002288,4
tra_dev_002289,1
tra_dev_002290,2
tra_dev_002291,0
tra_dev_002292,0
tra_dev_002293,2
tra_dev_002294,0
tra_dev_002295,1
tra_dev_002296,3
tra_dev_002297,1
tra_dev_002298,4
tra_dev_002299,4
tra_dev_002300,1
tra_dev_002301,0
tra_dev_002302,4
tra_dev_002303,2
tra_dev_002304,2
tra_dev_002305,4
tra_dev_002306,0
tra_dev_002307,2
tra_dev_002308,2
tra_dev_002309,4
tra_dev_002310,1
tra_dev_002311,1
tra_dev_002312,4
tra_dev_002313,4
tra_dev_002314,2
tra_dev_002317,1
tra_dev_002318,2
tra_dev_002319,2
tra_dev_002320,3
tra_dev_002321,4
tra_dev_002322,0
tra_dev_002323,2
tra_dev_002324,1
tra_dev_002325,4
tra_dev_002326,1
tra_dev_002327,2
tra_dev_002328,2
tra_dev_002329,4
tra_dev_002330,1
tra_dev_002331,1
tra_dev_002332,2
tra_dev_002333,1
tra_dev_002334,3
tra_dev_002335,0
tra_dev_002336,0
tra_dev_002337,4
tra_dev_002338,0
tra_dev_002339,3
tra_dev_002340,2
tra_dev_002341,2
tra_dev_002342,4
tra_dev_002345,1
tra_dev_002346,1
tra_dev_002347,1
tra_dev_002348,1
tra_dev_002349,3
tra_dev_002350,0
tra_dev_002351,2
tra_dev_002353,4
tra_dev_002356,0
tra_dev_002357,2
tra_dev_002358,2
tra_dev_002359,0
tra_dev_002360,0
tra_dev_002361,0
tra_dev_002362,4
tra_dev_002363,3
tra_dev_002364,1
tra_dev_002365,4
tra_dev_002366,2
tra_dev_002367,0
tra_dev_002368,3
tra_dev_002369,4
tra_dev_002370,3
tra_dev_002371,4
tra_dev_002372,1
tra_dev_002373,2
tra_dev_002374,2
tra_dev_002375,0
tra_dev_002376,0
tra_dev_002377,3
tra_dev_002378,1
tra_dev_002379,1
tra_dev_002380,3
tra_dev_002381,3
tra_dev_002382,1
tra_dev_002383,1
tra_dev_002384,1
tra_dev_002385,2
tra_dev_002386,0
tra_dev_002387,2
tra_dev_002388,2
tra_dev_002389,4
tra_dev_002390,1
tra_dev_002391,4
tra_dev_002392,4
tra_dev_002393,4
tra_dev_002394,3
tra_dev_002395,2
tra_dev_002396,2
tra_dev_002397,1
tra_dev_002398,4
tra_dev_002399,1
tra_dev_002400,3
tra_dev_002401,0
tra_dev_002402,0
tra_dev_002403,2
tra_dev_002404,0
tra_dev_002405,2
tra_dev_002406,4
tra_dev_002407,2
tra_dev_002408,1
tra_dev_002409,3
tra_dev_002410,3
tra_dev_002411,4
tra_dev_002412,3
tra_dev_002413,0
tra_dev_002414,4
tra_dev_002415,3
tra_dev_002416,3
tra_dev_002417,2
tra_dev_002418,4
tra_dev_002419,0
tra_dev_002420,3
tra_dev_002421,1
tra_dev_002422,2
tra_dev_002423,4
tra_dev_002424,2
tra_dev_002425,0
tra_dev_002426,0
tra_dev_002427,4
tra_dev_002428,0
tra_dev_002429,0
tra_dev_002430,1
tra_dev_002431,2
tra_dev_002432,0
tra_dev_002433,3
tra_dev_002434,0
tra_dev_002435,2
tra_dev_002436,2
tra_dev_002437,2
tra_dev_002438,1
tra_dev_002439,2
tra_dev_002440,1
tra_dev_002441,1
tra_dev_002442,1
tra_dev_002443,2
tra_dev_002444,4
tra_dev_002445,2
tra_dev_002446,2
tra_dev_002447,1
tra_dev_002448,0
tra_dev_002449,3
tra_dev_002450,3
tra_dev_002451,1
tra_dev_002452,4
tra_dev_002453,2
tra_dev_002454,3
tra_dev_002455,0
tra_dev_002456,3
tra_dev_002457,0
tra_dev_002458,0
tra_dev_002459,4
tra_dev_002460,0
tra_dev_002461,0
tra_dev_002462,2
tra_dev_002463,3
tra_dev_002464,4
tra_dev_002465,4
tra_dev_002466,2
tra_dev_002467,1
tra_dev_002468,2
tra_dev_002469,3
tra_dev_002470,0
tra_dev_002471,3
tra_dev_002472,1
tra_dev_002473,1
tra_dev_002474,2
tra_dev_002475,2
tra_dev_002476,0
tra_dev_002477,0
tra_dev_002478,3
tra_dev_002479,2
tra_dev_002480,3
tra_dev_002481,1
tra_dev_002482,3
tra_dev_002483,4
tra_dev_002484,1
tra_dev_002485,3
tra_dev_002486,0
tra_dev_002487,0
tra_dev_002488,3
tra_dev_002489,4
tra_dev_002490,1
tra_dev_002491,1
tra_dev_002492,2
tra_dev_002493,1
tra_dev_002494,4
tra_dev_002495,1
tra_dev_002496,4
tra_dev_002497,3
tra_dev_002498,4
tra_dev_002499,4
tra_dev_002500,3
tra_dev_002501,0
tra_dev_002502,4
tra_dev_002503,2
tra_dev_002504,2
tra_dev_002505,2
tra_dev_002506,0
tra_dev_002507,4
tra_dev_002508,3
tra_dev_002509,4
tra_dev_002510,2
tra_dev_002511,2
tra_dev_002512,1
tra_dev_002513,2
tra_dev_002514,3
tra_dev_002515,1
tra_dev_002516,3
tra_dev_002517,4
tra_dev_002518,3
tra_dev_002519,4
tra_dev_002520,2
tra_dev_002521,3
tra_dev_002522,3
tra_dev_002523,3
tra_dev_002524,2
tra_dev_002525,2
tra_dev_002526,4
tra_dev_002527,2
tra_dev_002528,4
tra_dev_002529,0
tra_dev_002530,4
tra_dev_002531,0
tra_dev_002532,4
tra_dev_002533,3
tra_dev_002534,3
tra_dev_002535,2
tra_dev_002536,4
tra_dev_002537,1
tra_dev_002538,4
tra_dev_002539,2
tra_dev_002540,3
tra_dev_002541,1
tra_dev_002542,1
tra_dev_002543,2
tra_dev_002544,4
tra_dev_002545,0
tra_dev_002546,2
tra_dev_002547,4
tra_dev_002548,4
tra_dev_002549,1
tra_dev_002550,4
tra_dev_002551,3
tra_dev_002552,4
tra_dev_002553,1
tra_dev_002554,1
tra_dev_002555,2
tra_dev_002556,2
tra_dev_002557,0
tra_dev_002558,4
tra_dev_002559,3
tra_dev_002560,1
tra_dev_002561,1
tra_dev_002562,2
tra_dev_002563,0
tra_dev_002564,2
tra_dev_002565,0
tra_dev_002566,4
tra_dev_002567,4
tra_dev_002568,3
tra_dev_002569,0
tra_dev_002570,1
tra_dev_002571,3
tra_dev_002572,0
tra_dev_002573,1
tra_dev_002574,3
tra_dev_002575,4
tra_dev_002576,3
tra_dev_002577,3
tra_dev_002578,4
tra_dev_002579,3
tra_dev_002580,2
tra_dev_002581,2
tra_dev_002582,2
tra_dev_002583,1
tra_dev_002584,0
tra_dev_002585,2
