device_id,population,attack_subtype,scenario_tag,label
blind_20260828_dev_0000537,normal,,normal_standard,0
blind_20260828_dev_0000538,normal,,normal_standard,0
blind_20260828_dev_0000539,normal,,normal_standard,0
blind_20260828_dev_0000540,normal,,normal_standard,0
blind_20260828_dev_0000541,normal,,normal_standard,0
blind_20260828_dev_0000542,normal,,normal_standard,0
blind_20260828_dev_0000543,normal,,normal_standard,0
blind_20260828_dev_0000544,normal,,normal_standard,0
blind_20260828_dev_0000545,normal,,normal_standard,0
blind_20260828_dev_0000546,normal,,normal_standard,0
blind_20260828_dev_0000547,normal,,normal_standard,0
blind_20260828_dev_0000548,normal,,normal_standard,0
blind_20260828_dev_0000549,normal,,normal_standard,0
blind_20260828_dev_0000550,normal,,normal_standard,0
blind_20260828_dev_0000551,normal,,normal_standard,0
blind_20260828_dev_0000552,normal,,normal_standard,0
blind_20260828_dev_0000553,normal,,normal_standard,0
blind_20260828_dev_0000554,normal,,normal_standard,0
blind_20260828_dev_0000555,normal,,normal_standard,0
blind_20260828_dev_0000556,normal,,normal_standard,0
blind_20260828_dev_0000557,normal,,normal_standard,0
blind_20260828_dev_0000558,normal,,normal_standard,0
blind_20260828_dev_0000559,normal,,normal_standard,0
blind_20260828_dev_0000560,normal,,normal_standard,0
blind_20260828_dev_0000561,normal,,normal_standard,0
blind_20260828_dev_0000562,normal,,normal_standard,0
blind_20260828_dev_0000563,normal,,normal_standard,0
blind_20260828_dev_0000564,normal,,normal_standard,0
blind_20260828_dev_0000565,normal,,normal_standard,0
blind_20260828_dev_0000566,normal,,normal_standard,0
blind_20260828_dev_0000567,normal,,normal_standard,0
blind_20260828_dev_0000568,normal,,normal_standard,0
blind_20260828_dev_0000569,normal,,normal_standard,0
blind_20260828_dev_0000570,normal,,normal_standard,0
blind_20260828_dev_0000571,normal,,normal_standard,0
blind_20260828_dev_0000572,normal,,normal_standard,0
blind_20260828_dev_0000573,normal,,normal_standard,0
blind_20260828_dev_0000574,normal,,normal_standard,0
blind_20260828_dev_0000575,normal,,normal_standard,0
blind_20260828_dev_0000576,normal,,normal_standard,0
blind_20260828_dev_0000577,normal,,normal_standard,0
blind_20260828_dev_0000578,normal,,normal_standard,0
blind_20260828_dev_0000579,normal,,normal_standard,0
blind_20260828_dev_0000580,normal,,normal_standard,0
blind_20260828_dev_0000581,normal,,normal_standard,0
blind_20260828_dev_0000582,normal,,normal_standard,0
blind_20260828_dev_0000583,normal,,normal_standard,0
blind_20260828_dev_0000584,normal,,normal_standard,0
blind_20260828_dev_0000585,normal,,normal_standard,0
blind_20260828_dev_0000586,normal,,normal_standard,0
blind_20260828_dev_0000587,normal,,normal_standard,0
blind_20260828_dev_0000588,normal,,normal_standard,0
blind_20260828_dev_0000589,normal,,normal_standard,0
blind_20260828_dev_0000590,normal,,normal_standard,0
blind_20260828_dev_0000591,normal,,normal_standard,0
blind_20260828_dev_0000592,normal,,normal_standard,0
blind_20260828_dev_0000593,normal,,normal_standard,0
blind_20260828_dev_0000594,normal,,normal_standard,0
blind_20260828_dev_0000595,normal,,normal_standard,0
blind_20260828_dev_0000596,normal,,normal_standard,0
blind_20260828_dev_0000597,normal,,normal_standard,0
blind_20260828_dev_0000598,normal,,normal_standard,0
blind_20260828_dev_0000599,normal,,normal_standard,0
blind_20260828_dev_0000600,normal,,normal_standard,0
blind_20260828_dev_0000601,normal,,normal_standard,0
blind_20260828_dev_0000602,normal,,normal_standard,0
blind_20260828_dev_0000603,normal,,normal_standard,0
blind_20260828_dev_0000604,normal,,normal_standard,0
blind_20260828_dev_0000605,normal,,normal_standard,0
blind_20260828_dev_0000606,normal,,normal_standard,0
blind_20260828_dev_0000607,normal,,normal_standard,0
blind_20260828_dev_0000608,normal,,normal_standard,0
blind_20260828_dev_0000609,normal,,normal_standard,0
blind_20260828_dev_0000610,normal,,normal_standard,0
blind_20260828_dev_0000611,normal,,normal_standard,0
blind_20260828_dev_0000612,normal,,normal_standard,0
blind_20260828_dev_0000613,normal,,normal_standard,0
blind_20260828_dev_0000614,normal,,normal_standard,0
blind_20260828_dev_0000615,normal,,normal_standard,0
blind_20260828_dev_0000616,normal,,normal_standard,0
blind_20260828_dev_0000617,normal,,normal_standard,0
blind_20260828_dev_0000618,normal,,normal_standard,0
blind_20260828_dev_0000619,normal,,normal_standard,0
blind_20260828_dev_0000620,normal,,normal_standard,0
blind_20260828_dev_0000621,normal,,normal_standard,0
blind_20260828_dev_0000622,normal,,normal_standard,0
blind_20260828_dev_0000623,normal,,normal_standard,0
blind_20260828_dev_0000624,normal,,normal_standard,0
blind_20260828_dev_0000625,normal,,normal_standard,0
blind_20260828_dev_0000626,normal,,normal_standard,0
blind_20260828_dev_0000627,normal,,normal_standard,0
blind_20260828_dev_0000628,normal,,normal_standard,0
blind_20260828_dev_0000629,normal,,normal_standard,0
blind_20260828_dev_0000630,normal,,normal_standard,0
blind_20260828_dev_0000631,normal,,normal_standard,0
blind_20260828_dev_0000632,normal,,normal_standard,0
blind_20260828_dev_0000633,normal,,normal_standard,0
blind_20260828_dev_0000634,normal,,normal_standard,0
blind_20260828_dev_0000635,normal,,normal_standard,0
blind_20260828_dev_0000636,normal,,normal_standard,0
blind_20260828_dev_0000637,normal,,normal_standard,0
blind_20260828_dev_0000638,normal,,normal_standard,0
blind_20260828_dev_0000639,normal,,normal_standard,0
blind_20260828_dev_0000640,normal,,normal_standard,0
blind_20260828_dev_0000641,normal,,normal_standard,0
blind_20260828_dev_0000642,normal,,normal_standard,0
blind_20260828_dev_0000643,normal,,normal_standard,0
blind_20260828_dev_0000644,normal,,normal_standard,0
blind_20260828_dev_0000645,normal,,normal_standard,0
blind_20260828_dev_0000646,normal,,normal_standard,0
blind_20260828_dev_0000647,normal,,normal_standard,0
blind_20260828_dev_0000648,normal,,normal_standard,0
blind_20260828_dev_0000649,normal,,normal_standard,0
blind_20260828_dev_0000650,normal,,normal_standard,0
blind_20260828_dev_0000651,normal,,normal_standard,0
blind_20260828_dev_0000652,normal,,normal_standard,0
blind_20260828_dev_0000653,normal,,normal_standard,0
blind_20260828_dev_0000654,normal,,normal_standard,0
blind_20260828_dev_0000655,normal,,normal_standard,0
blind_20260828_dev_0000656,normal,,normal_standard,0
blind_20260828_dev_0000657,normal,,normal_standard,0
blind_20260828_dev_0000658,normal,,normal_standard,0
blind_20260828_dev_0000659,normal,,normal_standard,0
blind_20260828_dev_0000660,normal,,normal_standard,0
blind_20260828_dev_0000661,normal,,normal_standard,0
blind_20260828_dev_0000662,normal,,normal_standard,0
blind_20260828_dev_0000663,normal,,normal_standard,0
blind_20260828_dev_0000664,normal,,normal_standard,0
blind_20260828_dev_0000665,normal,,normal_standard,0
blind_20260828_dev_0000666,normal,,normal_standard,0
blind_20260828_dev_0000667,normal,,normal_standard,0
blind_20260828_dev_0000668,normal,,normal_standard,0
blind_20260828_dev_0000669,normal,,normal_standard,0
blind_20260828_dev_0000670,normal,,normal_standard,0
blind_20260828_dev_0000671,normal,,normal_standard,0
blind_20260828_dev_0000672,normal,,normal_standard,0
blind_20260828_dev_0000673,normal,,normal_standard,0
blind_20260828_dev_0000674,normal,,normal_standard,0
blind_20260828_dev_0000675,normal,,normal_standard,0
blind_20260828_dev_0000676,normal,,normal_standard,0
blind_20260828_dev_0000677,normal,,normal_standard,0
blind_20260828_dev_0000678,normal,,normal_standard,0
blind_20260828_dev_0000679,normal,,normal_standard,0
blind_20260828_dev_0000680,normal,,normal_standard,0
blind_20260828_dev_0000681,normal,,normal_standard,0
blind_20260828_dev_0000682,normal,,normal_standard,0
blind_20260828_dev_0000683,normal,,normal_standard,0
blind_20260828_dev_0000684,normal,,normal_standard,0
blind_20260828_dev_0000685,normal,,normal_standard,0
blind_20260828_dev_0000686,normal,,normal_standard,0
blind_20260828_dev_0000687,normal,,normal_standard,0
blind_20260828_dev_0000688,normal,,normal_standard,0
blind_20260828_dev_0000689,normal,,normal_standard,0
blind_20260828_dev_0000690,normal,,normal_standard,0
blind_20260828_dev_0000691,normal,,normal_standard,0
blind_20260828_dev_0000692,normal,,normal_standard,0
blind_20260828_dev_0000693,normal,,normal_standard,0
blind_20260828_dev_0000694,normal,,normal_standard,0
blind_20260828_dev_0000695,normal,,normal_standard,0
blind_20260828_dev_0000696,normal,,normal_standard,0
blind_20260828_dev_0000697,normal,,normal_standard,0
blind_20260828_dev_0000698,normal,,normal_standard,0
blind_20260828_dev_0000699,normal,,normal_standard,0
blind_20260828_dev_0000700,normal,,normal_standard,0
blind_20260828_dev_0000701,normal,,normal_standard,0
blind_20260828_dev_0000702,normal,,normal_standard,0
blind_20260828_dev_0000703,normal,,normal_standard,0
blind_20260828_dev_0000704,normal,,normal_standard,0
blind_20260828_dev_0000705,normal,,normal_standard,0
blind_20260828_dev_0000706,normal,,normal_standard,0
blind_20260828_dev_0000707,normal,,normal_standard,0
blind_20260828_dev_0000708,normal,,normal_standard,0
blind_20260828_dev_0000709,normal,,normal_standard,0
blind_20260828_dev_0000710,normal,,normal_standard,0
blind_20260828_dev_0000711,normal,,normal_standard,0
blind_20260828_dev_0000712,normal,,normal_standard,0
blind_20260828_dev_0000713,normal,,normal_standard,0
blind_20260828_dev_0000714,normal,,normal_standard,0
blind_20260828_dev_0000715,normal,,normal_standard,0
blind_20260828_dev_0000716,normal,,normal_standard,0
blind_20260828_dev_0000717,normal,,normal_standard,0
blind_20260828_dev_0000718,normal,,normal_standard,0
blind_20260828_dev_0000719,normal,,normal_standard,0
blind_20260828_dev_0000720,normal,,normal_standard,0
blind_20260828_dev_0000721,normal,,normal_standard,0
blind_20260828_dev_0000722,normal,,normal_standard,0
blind_20260828_dev_0000723,normal,,normal_standard,0
blind_20260828_dev_0000724,normal,,normal_standard,0
blind_20260828_dev_0000725,normal,,normal_standard,0
blind_20260828_dev_0000726,normal,,normal_standard,0
blind_20260828_dev_0000727,normal,,normal_standard,0
blind_20260828_dev_0000728,normal,,normal_standard,0
blind_20260828_dev_0000729,normal,,normal_standard,0
blind_20260828_dev_0000730,normal,,normal_standard,0
blind_20260828_dev_0000731,normal,,normal_standard,0
blind_20260828_dev_0000732,normal,,normal_standard,0
blind_20260828_dev_0000733,normal,,normal_standard,0
blind_20260828_dev_0000734,normal,,normal_standard,0
blind_20260828_dev_0000735,normal,,normal_standard,0
blind_20260828_dev_0000736,normal,,normal_standard,0
blind_20260828_dev_0000737,normal,,normal_standard,0
blind_20260828_dev_0000738,normal,,normal_standard,0
blind_20260828_dev_0000739,normal,,normal_standard,0
blind_20260828_dev_0000740,normal,,normal_standard,0
blind_20260828_dev_0000741,normal,,normal_standard,0
blind_20260828_dev_0000742,normal,,normal_standard,0
blind_20260828_dev_0000743,normal,,normal_standard,0
blind_20260828_dev_0000744,normal,,normal_standard,0
blind_20260828_dev_0000745,normal,,normal_standard,0
blind_20260828_dev_0000746,normal,,normal_standard,0
blind_20260828_dev_0000747,normal,,normal_standard,0
blind_20260828_dev_0000748,normal,,normal_standard,0
blind_20260828_dev_0000749,normal,,normal_standard,0
blind_20260828_dev_0000750,normal,,normal_standard,0
blind_20260828_dev_0000751,normal,,normal_standard,0
blind_20260828_dev_0000752,normal,,normal_standard,0
blind_20260828_dev_0000753,normal,,normal_standard,0
blind_20260828_dev_0000754,normal,,normal_standard,0
blind_20260828_dev_0000755,normal,,normal_standard,0
blind_20260828_dev_0000756,normal,,normal_standard,0
blind_20260828_dev_0000757,normal,,normal_standard,0
blind_20260828_dev_0000758,normal,,normal_standard,0
blind_20260828_dev_0000759,normal,,normal_standard,0
blind_20260828_dev_0000760,normal,,normal_standard,0
blind_20260828_dev_0000761,normal,,normal_standard,0
blind_20260828_dev_0000762,normal,,normal_standard,0
blind_20260828_dev_0000763,normal,,normal_standard,0
blind_20260828_dev_0000764,normal,,normal_standard,0
blind_20260828_dev_0000765,normal,,normal_standard,0
blind_20260828_dev_0000766,normal,,normal_standard,0
blind_20260828_dev_0000767,normal,,normal_standard,0
blind_20260828_dev_0000768,normal,,normal_standard,0
blind_20260828_dev_0000769,normal,,normal_standard,0
blind_20260828_dev_0000770,normal,,normal_standard,0
blind_20260828_dev_0000771,normal,,normal_standard,0
blind_20260828_dev_0000772,normal,,normal_standard,0
blind_20260828_dev_0000773,normal,,normal_standard,0
blind_20260828_dev_0000774,normal,,normal_standard,0
blind_20260828_dev_0000775,normal,,normal_standard,0
blind_20260828_dev_0000776,normal,,normal_standard,0
blind_20260828_dev_0000777,normal,,normal_standard,0
blind_20260828_dev_0000778,normal,,normal_standard,0
blind_20260828_dev_0000779,normal,,normal_standard,0
blind_20260828_dev_0000780,normal,,normal_standard,0
blind_20260828_dev_0000781,normal,,normal_standard,0
blind_20260828_dev_0000782,normal,,normal_standard,0
blind_20260828_dev_0000783,normal,,normal_standard,0
blind_20260828_dev_0000784,normal,,normal_standard,0
blind_20260828_dev_0000785,normal,,normal_standard,0
blind_20260828_dev_0000786,normal,,normal_standard,0
blind_20260828_dev_0000787,normal,,normal_standard,0
blind_20260828_dev_0000788,normal,,normal_standard,0
blind_20260828_dev_0000789,normal,,normal_standard,0
blind_20260828_dev_0000790,normal,,normal_standard,0
blind_20260828_dev_0000791,normal,,normal_standard,0
blind_20260828_dev_0000792,normal,,normal_standard,0
blind_20260828_dev_0000793,normal,,normal_standard,0
blind_20260828_dev_0000794,normal,,normal_standard,0
blind_20260828_dev_0000795,normal,,normal_standard,0
blind_20260828_dev_0000796,normal,,normal_standard,0
blind_20260828_dev_0000797,normal,,normal_standard,0
blind_20260828_dev_0000798,normal,,normal_standard,0
blind_20260828_dev_0000799,normal,,normal_standard,0
blind_20260828_dev_0000800,normal,,normal_standard,0
blind_20260828_dev_0000801,normal,,normal_standard,0
blind_20260828_dev_0000802,normal,,normal_standard,0
blind_20260828_dev_0000803,normal,,normal_standard,0
blind_20260828_dev_0000804,normal,,normal_standard,0
blind_20260828_dev_0000805,normal,,normal_standard,0
blind_20260828_dev_0000806,normal,,normal_standard,0
blind_20260828_dev_0000807,normal,,normal_standard,0
blind_20260828_dev_0000808,normal,,normal_standard,0
blind_20260828_dev_0000809,normal,,normal_standard,0
blind_20260828_dev_0000810,normal,,normal_standard,0
blind_20260828_dev_0000811,normal,,normal_standard,0
blind_20260828_dev_0000812,normal,,normal_standard,0
blind_20260828_dev_0000813,normal,,normal_standard,0
blind_20260828_dev_0000814,normal,,normal_standard,0
blind_20260828_dev_0000815,normal,,normal_standard,0
blind_20260828_dev_0000816,normal,,normal_standard,0
blind_20260828_dev_0000817,normal,,normal_standard,0
blind_20260828_dev_0000818,normal,,normal_standard,0
blind_20260828_dev_0000819,normal,,normal_standard,0
blind_20260828_dev_0000820,normal,,normal_standard,0
blind_20260828_dev_0000821,normal,,normal_standard,0
blind_20260828_dev_0000822,normal,,normal_standard,0
blind_20260828_dev_0000823,normal,,normal_standard,0
blind_20260828_dev_0000824,normal,,normal_standard,0
blind_20260828_dev_0000825,normal,,normal_standard,0
blind_20260828_dev_0000826,normal,,normal_standard,0
blind_20260828_dev_0000827,normal,,normal_standard,0
blind_20260828_dev_0000828,normal,,normal_standard,0
blind_20260828_dev_0000829,normal,,normal_standard,0
blind_20260828_dev_0000830,normal,,normal_standard,0
blind_20260828_dev_0000831,normal,,normal_standard,0
blind_20260828_dev_0000832,normal,,normal_standard,0
blind_20260828_dev_0000833,normal,,normal_standard,0
blind_20260828_dev_0000834,normal,,normal_standard,0
blind_20260828_dev_0000835,normal,,normal_standard,0
blind_20260828_dev_0000836,normal,,normal_standard,0
blind_20260828_dev_0000837,normal,,normal_standard,0
blind_20260828_dev_0000838,normal,,normal_standard,0
blind_20260828_dev_0000839,normal,,normal_standard,0
blind_20260828_dev_0000840,normal,,normal_standard,0
blind_20260828_dev_0000841,normal,,normal_standard,0
blind_20260828_dev_0000842,normal,,normal_standard,0
blind_20260828_dev_0000843,normal,,normal_standard,0
blind_20260828_dev_0000844,normal,,normal_standard,0
blind_20260828_dev_0000845,normal,,normal_standard,0
blind_20260828_dev_0000846,normal,,normal_standard,0
blind_20260828_dev_0000847,normal,,normal_standard,0
blind_20260828_dev_0000848,normal,,normal_standard,0
blind_20260828_dev_0000849,normal,,normal_standard,0
blind_20260828_dev_0000850,normal,,normal_standard,0
blind_20260828_dev_0000851,normal,,normal_standard,0
blind_20260828_dev_0000852,normal,,normal_standard,0
blind_20260828_dev_0000853,normal,,normal_standard,0
blind_20260828_dev_0000854,normal,,normal_standard,0
blind_20260828_dev_0000855,normal,,normal_standard,0
blind_20260828_dev_0000856,normal,,normal_standard,0
blind_20260828_dev_0000857,normal,,normal_standard,0
blind_20260828_dev_0000858,normal,,normal_standard,0
blind_20260828_dev_0000859,normal,,normal_standard,0
blind_20260828_dev_0000860,normal,,normal_standard,0
blind_20260828_dev_0000861,normal,,normal_standard,0
blind_20260828_dev_0000862,normal,,normal_standard,0
blind_20260828_dev_0000863,normal,,normal_standard,0
blind_20260828_dev_0000864,normal,,normal_standard,0
blind_20260828_dev_0000865,normal,,normal_standard,0
blind_20260828_dev_0000866,normal,,normal_standard,0
blind_20260828_dev_0000867,normal,,normal_standard,0
blind_20260828_dev_0000868,normal,,normal_standard,0
blind_20260828_dev_0000869,normal,,normal_standard,0
blind_20260828_dev_0000870,normal,,normal_standard,0
blind_20260828_dev_0000871,normal,,normal_standard,0
blind_20260828_dev_0000872,normal,,normal_standard,0
blind_20260828_dev_0000873,normal,,normal_standard,0
blind_20260828_dev_0000874,normal,,normal_standard,0
blind_20260828_dev_0000875,normal,,normal_standard,0
blind_20260828_dev_0000876,normal,,normal_standard,0
blind_20260828_dev_0000877,normal,,normal_standard,0
blind_20260828_dev_0000878,normal,,normal_standard,0
blind_20260828_dev_0000879,normal,,normal_standard,0
blind_20260828_dev_0000880,normal,,normal_standard,0
blind_20260828_dev_0000881,normal,,normal_standard,0
blind_20260828_dev_0000882,normal,,normal_standard,0
blind_20260828_dev_0000883,normal,,normal_standard,0
blind_20260828_dev_0000884,normal,,normal_standard,0
blind_20260828_dev_0000885,normal,,normal_standard,0
blind_20260828_dev_0000886,normal,,normal_standard,0
blind_20260828_dev_0000887,normal,,normal_standard,0
blind_20260828_dev_0000888,normal,,normal_standard,0
blind_20260828_dev_0000889,normal,,normal_standard,0
blind_20260828_dev_0000890,normal,,normal_standard,0
blind_20260828_dev_0000891,normal,,normal_standard,0
blind_20260828_dev_0000892,normal,,normal_standard,0
blind_20260828_dev_0000893,normal,,normal_standard,0
blind_20260828_dev_0000894,normal,,normal_standard,0
blind_20260828_dev_0000895,normal,,normal_standard,0
blind_20260828_dev_0000896,normal,,normal_standard,0
blind_20260828_dev_0000897,normal,,normal_standard,0
blind_20260828_dev_0000898,normal,,normal_standard,0
blind_20260828_dev_0000899,normal,,normal_standard,0
blind_20260828_dev_0000900,normal,,normal_standard,0
blind_20260828_dev_0000901,normal,,normal_standard,0
blind_20260828_dev_0000902,normal,,normal_standard,0
blind_20260828_dev_0000903,normal,,normal_standard,0
blind_20260828_dev_0000904,normal,,normal_standard,0
blind_20260828_dev_0000905,normal,,normal_standard,0
blind_20260828_dev_0000906,normal,,normal_standard,0
blind_20260828_dev_0000907,normal,,normal_standard,0
blind_20260828_dev_0000908,normal,,normal_standard,0
blind_20260828_dev_0000909,normal,,normal_standard,0
blind_20260828_dev_0000910,normal,,normal_standard,0
blind_20260828_dev_0000911,normal,,normal_standard,0
blind_20260828_dev_0000912,normal,,normal_standard,0
blind_20260828_dev_0000913,normal,,normal_standard,0
blind_20260828_dev_0000914,normal,,normal_standard,0
blind_20260828_dev_0000915,normal,,normal_standard,0
blind_20260828_dev_0000916,normal,,normal_standard,0
blind_20260828_dev_0000917,normal,,normal_standard,0
blind_20260828_dev_0000918,normal,,normal_standard,0
blind_20260828_dev_0000919,normal,,normal_standard,0
blind_20260828_dev_0000920,normal,,normal_standard,0
blind_20260828_dev_0000921,normal,,normal_standard,0
blind_20260828_dev_0000922,normal,,normal_standard,0
blind_20260828_dev_0000923,normal,,normal_standard,0
blind_20260828_dev_0000924,normal,,normal_standard,0
blind_20260828_dev_0000925,normal,,normal_standard,0
blind_20260828_dev_0000926,normal,,normal_standard,0
blind_20260828_dev_0000927,normal,,normal_standard,0
blind_20260828_dev_0000928,normal,,normal_standard,0
blind_20260828_dev_0000929,normal,,normal_standard,0
blind_20260828_dev_0000930,normal,,normal_standard,0
blind_20260828_dev_0000931,normal,,normal_standard,0
blind_20260828_dev_0000932,normal,,normal_standard,0
blind_20260828_dev_0000933,normal,,normal_standard,0
blind_20260828_dev_0000934,normal,,normal_standard,0
blind_20260828_dev_0000935,normal,,normal_standard,0
blind_20260828_dev_0000936,normal,,normal_standard,0
blind_20260828_dev_0000937,normal,,normal_standard,0
blind_20260828_dev_0000938,normal,,normal_standard,0
blind_20260828_dev_0000939,normal,,normal_standard,0
blind_20260828_dev_0000940,normal,,normal_standard,0
blind_20260828_dev_0000941,normal,,normal_standard,0
blind_20260828_dev_0000942,normal,,normal_standard,0
blind_20260828_dev_0000943,normal,,normal_standard,0
blind_20260828_dev_0000944,normal,,normal_standard,0
blind_20260828_dev_0000945,normal,,normal_standard,0
blind_20260828_dev_0000946,normal,,normal_standard,0
blind_20260828_dev_0000947,normal,,normal_standard,0
blind_20260828_dev_0000948,normal,,normal_standard,0
blind_20260828_dev_0000949,normal,,normal_standard,0
blind_20260828_dev_0000950,normal,,normal_standard,0
blind_20260828_dev_0000951,normal,,normal_standard,0
blind_20260828_dev_0000952,normal,,normal_standard,0
blind_20260828_dev_0000953,normal,,normal_standard,0
blind_20260828_dev_0000954,normal,,normal_standard,0
blind_20260828_dev_0000955,normal,,normal_standard,0
blind_20260828_dev_0000956,normal,,normal_standard,0
blind_20260828_dev_0000957,normal,,normal_standard,0
blind_20260828_dev_0000958,normal,,normal_standard,0
blind_20260828_dev_0000959,normal,,normal_standard,0
blind_20260828_dev_0000960,normal,,normal_standard,0
blind_20260828_dev_0000961,normal,,normal_standard,0
blind_20260828_dev_0000962,normal,,normal_standard,0
blind_20260828_dev_0000963,normal,,normal_standard,0
blind_20260828_dev_0000964,normal,,normal_standard,0
blind_20260828_dev_0000965,normal,,normal_standard,0
blind_20260828_dev_0000966,normal,,normal_standard,0
blind_20260828_dev_0000967,normal,,normal_standard,0
blind_20260828_dev_0000968,normal,,normal_standard,0
blind_20260828_dev_0000969,normal,,normal_standard,0
blind_20260828_dev_0000970,normal,,normal_standard,0
blind_20260828_dev_0000971,normal,,normal_standard,0
blind_20260828_dev_0000972,normal,,normal_standard,0
blind_20260828_dev_0000973,normal,,normal_standard,0
blind_20260828_dev_0000974,normal,,normal_standard,0
blind_20260828_dev_0000975,normal,,normal_standard,0
blind_20260828_dev_0000976,normal,,normal_standard,0
blind_20260828_dev_0000977,normal,,normal_standard,0
blind_20260828_dev_0000978,normal,,normal_standard,0
blind_20260828_dev_0000979,normal,,normal_standard,0
blind_20260828_dev_0000980,normal,,normal_standard,0
blind_20260828_dev_0000981,normal,,normal_standard,0
blind_20260828_dev_0000982,normal,,normal_standard,0
blind_20260828_dev_0000983,normal,,normal_standard,0
blind_20260828_dev_0000984,normal,,normal_standard,0
blind_20260828_dev_0000985,normal,,normal_standard,0
blind_20260828_dev_0000986,normal,,normal_standard,0
blind_20260828_dev_0000987,normal,,normal_standard,0
blind_20260828_dev_0000988,normal,,normal_standard,0
blind_20260828_dev_0000989,normal,,normal_standard,0
blind_20260828_dev_0000990,normal,,normal_standard,0
blind_20260828_dev_0000991,normal,,normal_standard,0
blind_20260828_dev_0000992,normal,,normal_standard,0
blind_20260828_dev_0000993,normal,,normal_standard,0
blind_20260828_dev_0000994,normal,,normal_standard,0
blind_20260828_dev_0000995,normal,,normal_standard,0
blind_20260828_dev_0000996,normal,,normal_standard,0
blind_20260828_dev_0000997,normal,,normal_standard,0
blind_20260828_dev_0000998,normal,,normal_standard,0
blind_20260828_dev_0000999,normal,,normal_standard,0
blind_20260828_dev_0001000,normal,,normal_standard,0
blind_20260828_dev_0001001,normal,,normal_standard,0
blind_20260828_dev_0001002,normal,,normal_standard,0
blind_20260828_dev_0001003,normal,,normal_standard,0
blind_20260828_dev_0001004,normal,,normal_standard,0
blind_20260828_dev_0001005,normal,,normal_standard,0
blind_20260828_dev_0001006,normal,,normal_standard,0
blind_20260828_dev_0001007,normal,,normal_standard,0
blind_20260828_dev_0001008,normal,,normal_standard,0
blind_20260828_dev_0001009,normal,,normal_standard,0
blind_20260828_dev_0001010,normal,,normal_standard,0
blind_20260828_dev_0001011,normal,,normal_standard,0
blind_20260828_dev_0001012,normal,,normal_standard,0
blind_20260828_dev_0001013,normal,,normal_standard,0
blind_20260828_dev_0001014,normal,,normal_standard,0
blind_20260828_dev_0001015,normal,,normal_standard,0
blind_20260828_dev_0001016,normal,,normal_standard,0
blind_20260828_dev_0001017,normal,,normal_standard,0
blind_20260828_dev_0001018,normal,,normal_standard,0
blind_20260828_dev_0001019,normal,,normal_standard,0
blind_20260828_dev_0001020,normal,,normal_standard,0
blind_20260828_dev_0001021,normal,,normal_standard,0
blind_20260828_dev_0001022,normal,,normal_standard,0
blind_20260828_dev_0001023,normal,,normal_standard,0
blind_20260828_dev_0001024,normal,,normal_standard,0
blind_20260828_dev_0001025,normal,,normal_standard,0
blind_20260828_dev_0001026,normal,,normal_standard,0
blind_20260828_dev_0001027,normal,,normal_standard,0
blind_20260828_dev_0001028,normal,,normal_standard,0
blind_20260828_dev_0001029,normal,,normal_standard,0
blind_20260828_dev_0001030,normal,,normal_standard,0
blind_20260828_dev_0001031,normal,,normal_standard,0
blind_20260828_dev_0001032,normal,,normal_standard,0
blind_20260828_dev_0001033,normal,,normal_standard,0
blind_20260828_dev_0001034,normal,,normal_standard,0
blind_20260828_dev_0001035,normal,,normal_standard,0
blind_20260828_dev_0001036,normal,,normal_standard,0
blind_20260828_dev_0001037,normal,,normal_standard,0
blind_20260828_dev_0001038,normal,,normal_standard,0
blind_20260828_dev_0001039,normal,,normal_standard,0
blind_20260828_dev_0001040,normal,,normal_standard,0
blind_20260828_dev_0001041,normal,,normal_standard,0
blind_20260828_dev_0001042,normal,,normal_standard,0
blind_20260828_dev_0001043,normal,,normal_standard,0
blind_20260828_dev_0001044,normal,,normal_standard,0
blind_20260828_dev_0001045,normal,,normal_standard,0
blind_20260828_dev_0001046,normal,,normal_standard,0
blind_20260828_dev_0001047,normal,,normal_standard,0
blind_20260828_dev_0001048,normal,,normal_standard,0
blind_20260828_dev_0001049,normal,,normal_standard,0
blind_20260828_dev_0001050,normal,,normal_standard,0
blind_20260828_dev_0001051,normal,,normal_standard,0
blind_20260828_dev_0001052,normal,,normal_standard,0
blind_20260828_dev_0001053,normal,,normal_standard,0
blind_20260828_dev_0001054,normal,,normal_standard,0
blind_20260828_dev_0001055,normal,,normal_standard,0
blind_20260828_dev_0001056,normal,,normal_standard,0
blind_20260828_dev_0001057,normal,,normal_standard,0
blind_20260828_dev_0001058,normal,,normal_standard,0
blind_20260828_dev_0001059,normal,,normal_standard,0
blind_20260828_dev_0001060,normal,,normal_standard,0
blind_20260828_dev_0001061,normal,,normal_standard,0
blind_20260828_dev_0001062,normal,,normal_standard,0
blind_20260828_dev_0001063,normal,,normal_standard,0
blind_20260828_dev_0001064,normal,,normal_standard,0
blind_20260828_dev_0001065,normal,,normal_standard,0
blind_20260828_dev_0001066,normal,,normal_standard,0
blind_20260828_dev_0001067,normal,,normal_standard,0
blind_20260828_dev_0001068,normal,,normal_standard,0
blind_20260828_dev_0001069,normal,,normal_standard,0
blind_20260828_dev_0001070,normal,,normal_standard,0
blind_20260828_dev_0001071,normal,,normal_standard,0
blind_20260828_dev_0001072,normal,,normal_standard,0
blind_20260828_dev_0001073,normal,,normal_standard,0
