event_id,event_sequence,timestamp,event_type,ip_fingerprint,card_fingerprint,card_bin,amount,currency,campaign_active,authorization_result,decline_reason,request_id,device_id,session_id,population,attack_subtype,scenario_tag,label
blind_20260828_evt_0007262,7262,2026-07-10T03:58:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002854,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007263,7263,2026-07-10T03:58:10+00:00,authorization_request,blind_20260828_ip_0000345,blind_20260828_card_0002132,410010,8.660000,USD,False,,,blind_20260828_req_0002855,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007264,7264,2026-07-10T03:58:11+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002855,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007265,7265,2026-07-10T03:58:14+00:00,authorization_request,blind_20260828_ip_0000345,blind_20260828_card_0002132,410010,5.570000,USD,False,,,blind_20260828_req_0002856,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007266,7266,2026-07-10T03:58:15+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002856,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007267,7267,2026-07-10T03:58:16+00:00,authorization_request,blind_20260828_ip_0000346,blind_20260828_card_0002133,410011,3.480000,USD,True,,,blind_20260828_req_0002857,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007269,7269,2026-07-10T03:58:18+00:00,authorization_request,blind_20260828_ip_0000346,blind_20260828_card_0002132,410010,6.840000,USD,False,,,blind_20260828_req_0002858,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007268,7268,2026-07-10T03:58:19+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002857,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007270,7270,2026-07-10T03:58:20+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002858,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007271,7271,2026-07-10T03:58:22+00:00,authorization_request,blind_20260828_ip_0000346,blind_20260828_card_0002134,410011,22.310000,USD,True,,,blind_20260828_req_0002859,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007272,7272,2026-07-10T03:58:23+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002859,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007273,7273,2026-07-10T03:58:25+00:00,authorization_request,blind_20260828_ip_0000346,blind_20260828_card_0002135,410011,10.150000,USD,False,,,blind_20260828_req_0002860,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007274,7274,2026-07-10T03:58:27+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002860,blind_20260828_dev_0001726,blind_20260828_dev_0001726_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007073,7073,2026-07-10T03:58:29+00:00,authorization_request,blind_20260828_ip_0000429,blind_20260828_card_0002085,410015,68.730000,USD,False,,,blind_20260828_req_0002763,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007074,7074,2026-07-10T03:58:32+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002763,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007075,7075,2026-07-10T03:58:44+00:00,authorization_request,blind_20260828_ip_0000429,blind_20260828_card_0002086,410015,10.340000,USD,False,,,blind_20260828_req_0002764,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007076,7076,2026-07-10T03:58:47+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002764,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007077,7077,2026-07-10T03:58:59+00:00,authorization_request,blind_20260828_ip_0000430,blind_20260828_card_0002085,410015,5.410000,USD,False,,,blind_20260828_req_0002765,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007078,7078,2026-07-10T03:59:01+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002765,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007079,7079,2026-07-10T03:59:12+00:00,authorization_request,blind_20260828_ip_0000430,blind_20260828_card_0002087,410015,20.230000,USD,False,,,blind_20260828_req_0002766,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007080,7080,2026-07-10T03:59:13+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002766,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007081,7081,2026-07-10T03:59:29+00:00,authorization_request,blind_20260828_ip_0000430,blind_20260828_card_0002087,410015,12.250000,USD,False,,,blind_20260828_req_0002767,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0007082,7082,2026-07-10T03:59:32+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002767,blind_20260828_dev_0001715,blind_20260828_dev_0001715_s1,attack,burst,attack_burst,1
blind_20260828_evt_0011791,11791,2026-07-10T04:05:17+00:00,authorization_request,blind_20260828_ip_0000395,blind_20260828_card_0003255,410005,7.340000,USD,False,,,blind_20260828_req_0005055,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011792,11792,2026-07-10T04:05:19+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005055,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011155,11155,2026-07-10T04:10:27+00:00,authorization_request,blind_20260828_ip_0000386,blind_20260828_card_0003097,410012,2.640000,USD,False,,,blind_20260828_req_0004747,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011156,11156,2026-07-10T04:10:28+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004747,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011793,11793,2026-07-10T04:13:34+00:00,authorization_request,blind_20260828_ip_0000395,blind_20260828_card_0003256,410005,1.910000,USD,False,,,blind_20260828_req_0005056,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011794,11794,2026-07-10T04:13:37+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005056,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011157,11157,2026-07-10T04:13:45+00:00,authorization_request,blind_20260828_ip_0000386,blind_20260828_card_0003098,410012,3.670000,USD,False,,,blind_20260828_req_0004748,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011158,11158,2026-07-10T04:13:48+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0004748,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011795,11795,2026-07-10T04:22:29+00:00,authorization_request,blind_20260828_ip_0000395,blind_20260828_card_0003255,410005,6.710000,USD,False,,,blind_20260828_req_0005057,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011796,11796,2026-07-10T04:22:32+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0005057,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011159,11159,2026-07-10T04:22:38+00:00,authorization_request,blind_20260828_ip_0000386,blind_20260828_card_0003099,410013,9.250000,USD,False,,,blind_20260828_req_0004749,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011160,11160,2026-07-10T04:22:41+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004749,blind_20260828_dev_0001934,blind_20260828_dev_0001934_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011797,11797,2026-07-10T04:23:25+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0005057,blind_20260828_dev_0001975,blind_20260828_dev_0001975_s3,attack,patient,attack_patient,1
blind_20260828_evt_0006548,6548,2026-07-10T04:44:08+00:00,authorization_request,blind_20260828_ip_0000018,blind_20260828_card_0001971,410017,8.930000,USD,True,,,blind_20260828_req_0002516,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006549,6549,2026-07-10T04:44:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002516,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006550,6550,2026-07-10T04:45:24+00:00,authorization_request,blind_20260828_ip_0000018,blind_20260828_card_0001971,410017,8.930000,USD,True,,,blind_20260828_req_0002517,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006551,6551,2026-07-10T04:45:25+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002517,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006552,6552,2026-07-10T04:46:18+00:00,authorization_request,blind_20260828_ip_0000018,blind_20260828_card_0001971,410017,8.930000,USD,True,,,blind_20260828_req_0002518,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006553,6553,2026-07-10T04:46:21+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002518,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006554,6554,2026-07-10T04:46:55+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002518,blind_20260828_dev_0001675,blind_20260828_dev_0001675_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0011182,11182,2026-07-10T05:03:37+00:00,authorization_request,blind_20260828_ip_0000322,blind_20260828_card_0003104,410014,4.160000,USD,False,,,blind_20260828_req_0004760,blind_20260828_dev_0001936,blind_20260828_dev_0001936_s2,attack,patient,attack_patient,1
blind_20260828_evt_0011183,11183,2026-07-10T05:03:38+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004760,blind_20260828_dev_0001936,blind_20260828_dev_0001936_s2,attack,patient,attack_patient,1
blind_20260828_evt_0003019,3019,2026-07-10T05:06:50+00:00,authorization_request,blind_20260828_ip_0000297,blind_20260828_card_0000982,410007,5.210000,USD,True,,,blind_20260828_req_0001108,blind_20260828_dev_0000893,blind_20260828_dev_0000893_s1,normal,,normal_standard,0
blind_20260828_evt_0003020,3020,2026-07-10T05:06:51+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001108,blind_20260828_dev_0000893,blind_20260828_dev_0000893_s1,normal,,normal_standard,0
blind_20260828_evt_0012084,12084,2026-07-10T05:14:38+00:00,authorization_request,blind_20260828_ip_0000398,blind_20260828_card_0003328,410009,3.240000,USD,False,,,blind_20260828_req_0005196,blind_20260828_dev_0001994,blind_20260828_dev_0001994_s1,attack,patient,attack_patient,1
blind_20260828_evt_0012085,12085,2026-07-10T05:14:40+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005196,blind_20260828_dev_0001994,blind_20260828_dev_0001994_s1,attack,patient,attack_patient,1
blind_20260828_evt_0005039,5039,2026-07-10T05:16:24+00:00,authorization_request,blind_20260828_ip_0000004,blind_20260828_card_0001570,410003,10.160000,USD,True,,,blind_20260828_req_0001917,blind_20260828_dev_0001332,blind_20260828_dev_0001332_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0005040,5040,2026-07-10T05:16:25+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001917,blind_20260828_dev_0001332,blind_20260828_dev_0001332_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0005041,5041,2026-07-10T05:17:41+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001917,blind_20260828_dev_0001332,blind_20260828_dev_0001332_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0011184,11184,2026-07-10T05:19:46+00:00,authorization_request,blind_20260828_ip_0000322,blind_20260828_card_0003105,410015,9.130000,USD,False,,,blind_20260828_req_0004761,blind_20260828_dev_0001936,blind_20260828_dev_0001936_s2,attack,patient,attack_patient,1
blind_20260828_evt_0011185,11185,2026-07-10T05:19:47+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004761,blind_20260828_dev_0001936,blind_20260828_dev_0001936_s2,attack,patient,attack_patient,1
blind_20260828_evt_0003615,3615,2026-07-10T05:32:11+00:00,authorization_request,blind_20260828_ip_0000530,blind_20260828_card_0001170,410010,16.570000,USD,False,,,blind_20260828_req_0001330,blind_20260828_dev_0001061,blind_20260828_dev_0001061_s2,normal,,normal_standard,0
blind_20260828_evt_0003616,3616,2026-07-10T05:32:13+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001330,blind_20260828_dev_0001061,blind_20260828_dev_0001061_s2,normal,,normal_standard,0
blind_20260828_evt_0012086,12086,2026-07-10T05:33:12+00:00,authorization_request,blind_20260828_ip_0000398,blind_20260828_card_0003328,410009,9.130000,USD,False,,,blind_20260828_req_0005197,blind_20260828_dev_0001994,blind_20260828_dev_0001994_s1,attack,patient,attack_patient,1
blind_20260828_evt_0012087,12087,2026-07-10T05:33:13+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0005197,blind_20260828_dev_0001994,blind_20260828_dev_0001994_s1,attack,patient,attack_patient,1
blind_20260828_evt_0003617,3617,2026-07-10T05:33:22+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001330,blind_20260828_dev_0001061,blind_20260828_dev_0001061_s2,normal,,normal_standard,0
blind_20260828_evt_0005694,5694,2026-07-10T05:41:43+00:00,authorization_request,blind_20260828_ip_0000004,blind_20260828_card_0001786,410015,44.200000,USD,True,,,blind_20260828_req_0002155,blind_20260828_dev_0001528,blind_20260828_dev_0001528_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005695,5695,2026-07-10T05:41:45+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002155,blind_20260828_dev_0001528,blind_20260828_dev_0001528_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005696,5696,2026-07-10T05:43:46+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002155,blind_20260828_dev_0001528,blind_20260828_dev_0001528_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0000600,600,2026-07-10T05:47:55+00:00,authorization_request,blind_20260828_ip_0000059,blind_20260828_card_0000194,410004,2.950000,USD,False,,,blind_20260828_req_0000220,blind_20260828_dev_0000177,blind_20260828_dev_0000177_s1,normal,,normal_standard,0
blind_20260828_evt_0000601,601,2026-07-10T05:47:57+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000220,blind_20260828_dev_0000177,blind_20260828_dev_0000177_s1,normal,,normal_standard,0
blind_20260828_evt_0000602,602,2026-07-10T05:48:47+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0000220,blind_20260828_dev_0000177,blind_20260828_dev_0000177_s1,normal,,normal_standard,0
blind_20260828_evt_0000549,549,2026-07-10T06:06:09+00:00,authorization_request,blind_20260828_ip_0000078,blind_20260828_card_0000174,410018,9.810000,USD,False,,,blind_20260828_req_0000200,blind_20260828_dev_0000157,blind_20260828_dev_0000157_s1,normal,,normal_standard,0
blind_20260828_evt_0000550,550,2026-07-10T06:06:11+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000200,blind_20260828_dev_0000157,blind_20260828_dev_0000157_s1,normal,,normal_standard,0
blind_20260828_evt_0000551,551,2026-07-10T06:09:03+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0000200,blind_20260828_dev_0000157,blind_20260828_dev_0000157_s1,normal,,normal_standard,0
blind_20260828_evt_0006305,6305,2026-07-10T06:58:04+00:00,authorization_request,blind_20260828_ip_0000008,blind_20260828_card_0001923,410001,13.550000,USD,True,,,blind_20260828_req_0002407,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006306,6306,2026-07-10T06:58:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002407,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006307,6307,2026-07-10T06:58:06+00:00,authorization_request,blind_20260828_ip_0000008,blind_20260828_card_0001923,410001,13.550000,USD,True,,,blind_20260828_req_0002408,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006309,6309,2026-07-10T06:58:08+00:00,authorization_request,blind_20260828_ip_0000008,blind_20260828_card_0001923,410001,11.390000,USD,True,,,blind_20260828_req_0002409,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006308,6308,2026-07-10T06:58:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002408,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006310,6310,2026-07-10T06:58:09+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002409,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0010176,10176,2026-07-10T06:59:26+00:00,authorization_request,blind_20260828_ip_0000374,blind_20260828_card_0002846,410008,3.150000,USD,False,,,blind_20260828_req_0004275,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010177,10177,2026-07-10T06:59:27+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004275,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0006311,6311,2026-07-10T07:00:11+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002409,blind_20260828_dev_0001643,blind_20260828_dev_0001643_s2,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0010178,10178,2026-07-10T07:00:28+00:00,authorization_request,blind_20260828_ip_0000374,blind_20260828_card_0002852,410010,9.550000,USD,False,,,blind_20260828_req_0004276,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010179,10179,2026-07-10T07:00:30+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0004276,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010180,10180,2026-07-10T07:00:58+00:00,authorization_request,blind_20260828_ip_0000374,blind_20260828_card_0002844,410008,2.510000,USD,False,,,blind_20260828_req_0004277,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010181,10181,2026-07-10T07:00:59+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004277,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010182,10182,2026-07-10T07:02:14+00:00,authorization_request,blind_20260828_ip_0000374,blind_20260828_card_0002849,410009,11.670000,USD,False,,,blind_20260828_req_0004278,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010183,10183,2026-07-10T07:02:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004278,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010184,10184,2026-07-10T07:04:05+00:00,authorization_request,blind_20260828_ip_0000374,blind_20260828_card_0002854,410011,4.360000,USD,False,,,blind_20260828_req_0004279,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0010185,10185,2026-07-10T07:04:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004279,blind_20260828_dev_0001872,blind_20260828_dev_0001872_s3,attack,evasive,attack_evasive,1
blind_20260828_evt_0000653,653,2026-07-10T07:27:56+00:00,authorization_request,blind_20260828_ip_0000096,blind_20260828_card_0000211,410010,8.610000,USD,False,,,blind_20260828_req_0000240,blind_20260828_dev_0000192,blind_20260828_dev_0000192_s1,normal,,normal_standard,0
blind_20260828_evt_0000654,654,2026-07-10T07:27:59+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000240,blind_20260828_dev_0000192,blind_20260828_dev_0000192_s1,normal,,normal_standard,0
blind_20260828_evt_0006430,6430,2026-07-10T08:13:07+00:00,authorization_request,blind_20260828_ip_0000014,blind_20260828_card_0001948,410009,7.140000,USD,True,,,blind_20260828_req_0002463,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006431,6431,2026-07-10T08:13:10+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002463,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006432,6432,2026-07-10T08:13:15+00:00,authorization_request,blind_20260828_ip_0000014,blind_20260828_card_0001948,410009,7.140000,USD,True,,,blind_20260828_req_0002464,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006433,6433,2026-07-10T08:13:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002464,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006434,6434,2026-07-10T08:13:23+00:00,authorization_request,blind_20260828_ip_0000014,blind_20260828_card_0001948,410009,19.290000,USD,True,,,blind_20260828_req_0002465,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006435,6435,2026-07-10T08:13:26+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002465,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006436,6436,2026-07-10T08:15:06+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002465,blind_20260828_dev_0001658,blind_20260828_dev_0001658_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006037,6037,2026-07-10T08:19:03+00:00,authorization_request,blind_20260828_ip_0000002,blind_20260828_card_0001886,410008,7.370000,USD,True,,,blind_20260828_req_0002287,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006038,6038,2026-07-10T08:19:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002287,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006039,6039,2026-07-10T08:19:10+00:00,authorization_request,blind_20260828_ip_0000002,blind_20260828_card_0001886,410008,11.320000,USD,True,,,blind_20260828_req_0002288,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006040,6040,2026-07-10T08:19:11+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002288,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006041,6041,2026-07-10T08:19:12+00:00,authorization_request,blind_20260828_ip_0000002,blind_20260828_card_0001886,410008,11.320000,USD,True,,,blind_20260828_req_0002289,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006042,6042,2026-07-10T08:19:13+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002289,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006043,6043,2026-07-10T08:19:59+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002289,blind_20260828_dev_0001612,blind_20260828_dev_0001612_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0003867,3867,2026-07-10T08:35:46+00:00,authorization_request,blind_20260828_ip_0000378,blind_20260828_card_0001248,410016,13.630000,USD,False,,,blind_20260828_req_0001424,blind_20260828_dev_0001136,blind_20260828_dev_0001136_s1,normal,,normal_standard,0
blind_20260828_evt_0003868,3868,2026-07-10T08:35:47+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001424,blind_20260828_dev_0001136,blind_20260828_dev_0001136_s1,normal,,normal_standard,0
blind_20260828_evt_0003869,3869,2026-07-10T08:37:39+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001424,blind_20260828_dev_0001136,blind_20260828_dev_0001136_s1,normal,,normal_standard,0
blind_20260828_evt_0000909,909,2026-07-10T08:47:05+00:00,authorization_request,blind_20260828_ip_0000089,blind_20260828_card_0000294,410018,37.650000,USD,False,,,blind_20260828_req_0000334,blind_20260828_dev_0000268,blind_20260828_dev_0000268_s1,normal,,normal_standard,0
blind_20260828_evt_0000910,910,2026-07-10T08:47:08+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000334,blind_20260828_dev_0000268,blind_20260828_dev_0000268_s1,normal,,normal_standard,0
blind_20260828_evt_0000911,911,2026-07-10T08:48:32+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0000334,blind_20260828_dev_0000268,blind_20260828_dev_0000268_s1,normal,,normal_standard,0
blind_20260828_evt_0005251,5251,2026-07-10T08:51:31+00:00,authorization_request,blind_20260828_ip_0000015,blind_20260828_card_0001638,410006,9.700000,USD,True,,,blind_20260828_req_0001996,blind_20260828_dev_0001391,blind_20260828_dev_0001391_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0005252,5252,2026-07-10T08:51:34+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001996,blind_20260828_dev_0001391,blind_20260828_dev_0001391_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0005253,5253,2026-07-10T08:52:45+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001996,blind_20260828_dev_0001391,blind_20260828_dev_0001391_s2,flash_sale,,flash_standard,0
blind_20260828_evt_0001179,1179,2026-07-10T09:13:39+00:00,authorization_request,blind_20260828_ip_0000176,blind_20260828_card_0000383,410007,4.650000,USD,False,,,blind_20260828_req_0000432,blind_20260828_dev_0000353,blind_20260828_dev_0000353_s1,normal,,normal_standard,0
