device_id,fold
dev_0001953,4
dev_0001954,4
dev_0001955,2
dev_0001956,0
dev_0001957,2
dev_0001959,3
dev_0001960,1
dev_0001961,3
dev_0001962,2
dev_0001963,4
dev_0001965,0
dev_0001967,0
dev_0001968,0
dev_0001969,1
dev_0001970,0
dev_0001971,1
dev_0001973,1
dev_0001974,3
dev_0001975,0
dev_0001977,4
dev_0001979,2
dev_0001980,3
dev_0001981,1
dev_0001984,3
dev_0001986,3
dev_0001987,0
dev_0001988,3
dev_0001989,1
dev_0001990,3
dev_0001991,4
dev_0001993,0
dev_0001994,4
dev_0001996,2
dev_0001997,3
dev_0001998,3
dev_0001999,1
dev_0002000,3
dev_0002001,0
dev_0002002,0
dev_0002004,3
dev_0002005,4
dev_0002007,3
dev_0002008,3
dev_0002009,3
dev_0002010,1
dev_0002011,0
dev_0002012,3
dev_0002013,0
dev_0002014,0
dev_0002016,1
dev_0002017,4
dev_0002019,1
dev_0002022,0
dev_0002023,4
dev_0002024,4
dev_0002025,2
dev_0002029,0
dev_0002030,3
dev_0002032,1
dev_0002033,1
dev_0002034,3
dev_0002035,3
dev_0002036,3
dev_0002037,2
dev_0002039,4
dev_0002040,0
dev_0002041,4
dev_0002042,4
dev_0002043,4
dev_0002044,0
dev_0002045,0
dev_0002046,2
dev_0002048,2
dev_0002049,3
dev_0002051,1
dev_0002052,1
dev_0002055,3
dev_0002056,4
dev_0002057,2
dev_0002058,3
dev_0002059,3
dev_0002060,2
dev_0002061,1
dev_0002062,1
dev_0002064,1
dev_0002066,4
dev_0002068,2
dev_0002069,4
dev_0002070,4
dev_0002071,0
dev_0002072,3
dev_0002073,4
dev_0002074,0
dev_0002075,4
dev_0002076,0
dev_0002077,0
dev_0002079,3
dev_0002080,2
dev_0002081,0
dev_0002082,2
dev_0002083,4
dev_0002087,2
dev_0002088,2
dev_0002089,4
dev_0002090,2
dev_0002092,0
dev_0002095,0
dev_0002096,3
dev_0002097,2
dev_0002098,1
dev_0002100,2
dev_0002101,1
dev_0002102,4
dev_0002103,4
dev_0002104,0
dev_0002105,0
dev_0002106,3
dev_0002107,3
dev_0002108,2
dev_0002110,1
dev_0002111,4
dev_0002112,1
dev_0002113,0
dev_0002114,4
dev_0002116,0
dev_0002117,1
dev_0002118,0
dev_0002119,1
dev_0002120,0
dev_0002121,4
dev_0002122,2
dev_0002123,0
dev_0002124,0
dev_0002125,0
dev_0002126,2
dev_0002127,1
dev_0002128,3
dev_0002129,2
dev_0002130,0
dev_0002131,1
dev_0002132,4
dev_0002133,3
dev_0002134,3
dev_0002135,0
dev_0002136,3
dev_0002137,4
dev_0002138,4
dev_0002139,0
dev_0002141,0
dev_0002142,2
dev_0002143,2
dev_0002144,1
dev_0002149,4
dev_0002150,2
dev_0002151,0
dev_0002152,2
dev_0002153,2
dev_0002154,2
dev_0002155,2
dev_0002156,0
dev_0002157,0
dev_0002159,2
dev_0002160,0
dev_0002161,0
dev_0002162,2
dev_0002163,0
dev_0002164,1
dev_0002165,1
dev_0002166,2
dev_0002168,1
dev_0002169,2
dev_0002170,3
dev_0002171,4
dev_0002172,0
dev_0002173,4
dev_0002174,2
dev_0002175,1
dev_0002176,0
dev_0002177,4
dev_0002178,0
dev_0002180,4
dev_0002181,4
dev_0002182,2
dev_0002183,2
dev_0002184,1
dev_0002185,4
dev_0002186,1
dev_0002187,1
dev_0002188,3
dev_0002189,1
dev_0002190,2
dev_0002191,1
dev_0002192,3
dev_0002193,2
dev_0002194,3
dev_0002197,4
dev_0002198,3
dev_0002200,2
dev_0002201,2
dev_0002202,2
dev_0002203,4
dev_0002204,0
dev_0002205,2
dev_0002206,3
dev_0002207,3
dev_0002208,3
dev_0002209,1
dev_0002210,0
dev_0002212,0
dev_0002213,1
dev_0002214,0
dev_0002215,2
dev_0002217,3
dev_0002218,1
dev_0002219,1
dev_0002220,0
dev_0002221,0
dev_0002223,0
dev_0002224,2
dev_0002225,0
dev_0002227,2
dev_0002230,2
dev_0002231,1
dev_0002232,1
dev_0002233,2
dev_0002234,4
dev_0002236,0
dev_0002238,1
dev_0002240,3
dev_0002241,2
dev_0002242,2
dev_0002243,2
dev_0002244,3
dev_0002245,2
dev_0002246,4
dev_0002249,3
dev_0002251,4
dev_0002254,3
dev_0002255,1
dev_0002257,4
dev_0002258,2
dev_0002260,0
dev_0002261,2
dev_0002262,3
dev_0002263,0
dev_0002264,2
dev_0002265,3
dev_0002266,2
dev_0002267,4
dev_0002270,1
dev_0002271,4
dev_0002272,1
dev_0002273,0
dev_0002274,4
dev_0002275,1
dev_0002277,1
dev_0002278,4
dev_0002279,3
dev_0002280,0
dev_0002281,1
dev_0002283,3
dev_0002284,1
dev_0002285,0
dev_0002286,4
dev_0002287,0
dev_0002288,1
dev_0002289,1
dev_0002290,4
dev_0002291,2
dev_0002293,3
dev_0002294,0
dev_0002295,3
dev_0002296,4
dev_0002297,0
dev_0002298,3
dev_0002299,0
dev_0002300,3
dev_0002301,1
dev_0002302,2
dev_0002303,0
dev_0002304,3
dev_0002305,1
dev_0002306,1
dev_0002307,3
dev_0002308,1
dev_0002309,0
dev_0002310,3
dev_0002311,3
dev_0002312,1
dev_0002313,3
dev_0002314,4
dev_0002316,3
dev_0002318,1
dev_0002319,3
dev_0002320,1
dev_0002321,0
dev_0002322,3
dev_0002323,0
dev_0002324,1
dev_0002325,3
dev_0002326,0
dev_0002327,3
dev_0002328,0
dev_0002329,4
dev_0002330,1
dev_0002331,0
dev_0002332,2
dev_0002333,1
dev_0002334,1
dev_0002335,1
dev_0002336,4
dev_0002337,3
dev_0002338,1
dev_0002340,2
dev_0002341,3
dev_0002343,4
dev_0002344,2
dev_0002345,3
dev_0002346,1
dev_0002348,0
dev_0002349,0
dev_0002350,1
dev_0002352,0
dev_0002354,1
dev_0002356,4
dev_0002357,2
dev_0002358,4
dev_0002359,0
dev_0002361,3
dev_0002362,1
dev_0002364,2
dev_0002365,3
dev_0002366,4
dev_0002367,0
dev_0002368,1
dev_0002369,3
dev_0002370,2
dev_0002372,3
dev_0002373,4
dev_0002374,2
dev_0002375,3
dev_0002376,4
dev_0002377,3
dev_0002378,4
dev_0002381,1
dev_0002382,4
dev_0002383,3
dev_0002385,1
dev_0002387,1
dev_0002388,1
dev_0002389,4
dev_0002390,3
dev_0002391,1
dev_0002392,4
dev_0002393,4
dev_0002394,3
dev_0002395,4
dev_0002396,2
dev_0002397,2
dev_0002398,4
dev_0002399,3
dev_0002403,2
dev_0002404,4
dev_0002405,1
dev_0002411,2
dev_0002413,1
dev_0002416,3
dev_0002417,4
dev_0002419,3
dev_0002420,0
dev_0002423,4
dev_0002426,2
dev_0002427,2
dev_0002428,3
dev_0002429,4
dev_0002430,1
dev_0002431,2
dev_0002432,1
dev_0002433,3
dev_0002434,0
dev_0002435,2
dev_0002436,3
dev_0002437,3
dev_0002438,1
dev_0002439,3
dev_0002440,1
dev_0002441,4
dev_0002442,2
dev_0002443,3
dev_0002445,0
dev_0002446,3
dev_0002449,2
dev_0002451,2
dev_0002452,3
dev_0002454,2
dev_0002455,4
dev_0002456,1
dev_0002457,0
dev_0002458,4
dev_0002459,3
dev_0002460,3
dev_0002461,1
dev_0002462,3
dev_0002463,1
dev_0002464,1
dev_0002465,4
dev_0002466,1
dev_0002467,0
dev_0002469,2
dev_0002470,3
dev_0002471,0
dev_0002472,0
dev_0002477,1
dev_0002478,1
dev_0002480,0
dev_0002481,0
dev_0002483,1
dev_0002484,2
dev_0002485,0
dev_0002487,1
dev_0002488,0
dev_0002489,1
dev_0002490,4
dev_0002492,1
dev_0002493,2
dev_0002494,2
dev_0002495,2
dev_0002496,0
dev_0002497,4
dev_0002498,0
dev_0002500,3
dev_0002501,3
dev_0002502,2
dev_0002504,2
dev_0002505,1
dev_0002506,2
dev_0002508,1
dev_0002509,2
dev_0002510,4
dev_0002511,2
dev_0002512,2
dev_0002514,0
dev_0002515,1
dev_0002516,1
dev_0002517,2
dev_0002519,3
dev_0002520,3
dev_0002522,1
dev_0002523,3
dev_0002524,2
dev_0002525,0
dev_0002526,4
dev_0002527,2
dev_0002528,3
dev_0002530,1
dev_0002532,2
dev_0002533,2
dev_0002534,0
dev_0002535,4
dev_0002536,2
dev_0002538,0
dev_0002540,4
dev_0002541,4
dev_0002542,3
dev_0002543,2
dev_0002545,4
dev_0002546,2
dev_0002547,1
dev_0002549,3
dev_0002550,2
dev_0002551,2
dev_0002552,0
dev_0002553,4
dev_0002554,3
dev_0002555,1
dev_0002556,2
dev_0002557,0
dev_0002558,4
dev_0002559,1
dev_0002560,0
dev_0002561,2
dev_0002564,4
dev_0002567,1
dev_0002568,1
dev_0002569,1
dev_0002571,1
dev_0002572,1
dev_0002574,2
dev_0002575,4
dev_0002576,2
dev_0002577,0
dev_0002578,3
dev_0002581,1
dev_0002582,1
dev_0002583,0
dev_0002586,4
dev_0002587,1
dev_0002588,1
dev_0002589,2
dev_0002591,0
dev_0002592,1
dev_0002593,4
dev_0002594,2
dev_0002595,3
dev_0002598,0
dev_0002600,0
dev_0002601,4
dev_0002602,4
dev_0002603,4
dev_0002604,2
dev_0002605,3
dev_0002606,2
dev_0002607,4
dev_0002608,4
dev_0002609,3
dev_0002610,4
dev_0002611,4
dev_0002612,1
dev_0002613,0
dev_0002614,1
dev_0002615,3
dev_0002617,0
dev_0002619,1
dev_0002620,1
dev_0002621,3
dev_0002622,3
dev_0002624,2
dev_0002626,0
dev_0002627,3
dev_0002628,3
dev_0002629,4
dev_0002631,2
dev_0002632,3
dev_0002633,4
dev_0002634,3
dev_0002635,1
dev_0002636,3
dev_0002637,1
dev_0002638,3
dev_0002640,4
dev_0002641,3
dev_0002642,1
dev_0002643,0
dev_0002644,2
dev_0002645,1
dev_0002649,0
dev_0002650,4
dev_0002651,2
dev_0002652,2
dev_0002653,2
dev_0002654,2
dev_0002655,1
dev_0002657,2
dev_0002658,4
dev_0002659,1
dev_0002660,0
dev_0002661,0
dev_0002662,0
dev_0002663,0
dev_0002664,4
dev_0002666,0
dev_0002667,3
dev_0002668,2
dev_0002669,4
dev_0002670,4
dev_0002671,4
dev_0002672,3
dev_0002673,1
dev_0002674,0
dev_0002675,0
dev_0002676,2
dev_0002677,0
dev_0002678,4
dev_0002679,2
dev_0002680,3
dev_0002681,4
dev_0002683,1
dev_0002685,2
dev_0002686,3
dev_0002687,0
dev_0002688,2
dev_0002689,0
dev_0002690,4
dev_0002691,0
dev_0002693,1
dev_0002694,0
dev_0002697,4
dev_0002698,3
dev_0002699,4
dev_0002700,1
dev_0002701,4
dev_0002702,4
dev_0002703,2
dev_0002705,3
dev_0002706,0
dev_0002709,1
dev_0002710,4
dev_0002711,3
dev_0002712,3
dev_0002713,0
dev_0002714,3
dev_0002718,2
dev_0002719,0
dev_0002722,1
dev_0002723,1
dev_0002725,3
dev_0002726,1
dev_0002727,4
dev_0002728,0
dev_0002729,1
dev_0002730,3
dev_0002731,3
dev_0002732,0
dev_0002733,2
dev_0002734,4
dev_0002736,3
dev_0002737,3
dev_0002738,2
dev_0002739,1
dev_0002740,2
dev_0002741,0
dev_0002742,3
dev_0002743,2
dev_0002744,0
dev_0002746,1
dev_0002748,1
dev_0002749,2
dev_0002751,2
dev_0002752,4
dev_0002753,1
dev_0002754,2
dev_0002755,4
dev_0002756,4
dev_0002759,1
dev_0002760,1
dev_0002763,4
dev_0002764,1
dev_0002767,0
dev_0002768,2
dev_0002769,4
dev_0002770,2
dev_0002772,0
dev_0002773,3
dev_0002774,3
dev_0002775,0
dev_0002776,1
dev_0002777,3
dev_0002778,1
dev_0002779,4
dev_0002780,1
dev_0002781,2
dev_0002783,1
dev_0002785,0
dev_0002786,3
dev_0002787,2
dev_0002788,3
dev_0002790,0
dev_0002791,2
dev_0002793,4
dev_0002794,0
dev_0002796,2
dev_0002797,0
dev_0002798,1
dev_0002799,0
dev_0002800,1
dev_0002801,2
dev_0002803,2
dev_0002804,4
dev_0002806,3
dev_0002807,0
dev_0002808,3
dev_0002809,0
dev_0002810,0
dev_0002811,2
dev_0002813,4
dev_0002814,4
dev_0002816,3
dev_0002817,2
dev_0002821,4
dev_0002822,3
dev_0002823,1
dev_0002824,3
dev_0002825,1
dev_0002827,1
dev_0002828,4
dev_0002829,1
dev_0002830,2
dev_0002831,0
dev_0002832,2
dev_0002834,0
dev_0002835,1
dev_0002836,3
dev_0002837,1
dev_0002838,4
dev_0002839,3
dev_0002840,4
dev_0002841,0
dev_0002842,0
dev_0002843,3
dev_0002845,0
dev_0002846,0
dev_0002847,4
dev_0002848,2
dev_0002849,0
dev_0002850,0
dev_0002851,4
dev_0002852,4
dev_0002853,2
dev_0002854,3
dev_0002855,1
dev_0002856,0
dev_0002858,1
dev_0002859,3
dev_0002860,0
dev_0002861,1
dev_0002863,0
dev_0002864,1
dev_0002865,0
dev_0002866,4
dev_0002868,4
dev_0002869,2
dev_0002871,0
dev_0002872,0
dev_0002874,4
dev_0002876,2
dev_0002878,0
dev_0002879,4
dev_0002880,4
dev_0002881,1
dev_0002882,0
dev_0002883,1
dev_0002885,1
dev_0002886,3
dev_0002888,4
dev_0002890,1
dev_0002891,3
dev_0002892,1
dev_0002893,1
dev_0002895,1
dev_0002896,1
dev_0002899,2
dev_0002900,4
dev_0002901,2
dev_0002902,1
dev_0002903,0
dev_0002904,0
dev_0002905,0
dev_0002906,1
dev_0002907,3
dev_0002908,2
dev_0002909,4
dev_0002911,2
dev_0002912,0
dev_0002913,3
dev_0002915,0
dev_0002917,2
dev_0002919,1
dev_0002920,1
dev_0002921,1
dev_0002922,0
dev_0002923,0
dev_0002924,1
dev_0002925,4
dev_0002927,4
dev_0002928,0
dev_0002929,2
dev_0002930,3
dev_0002931,0
dev_0002933,0
dev_0002934,2
dev_0002937,1
dev_0002938,2
dev_0002939,4
dev_0002940,4
dev_0002941,4
dev_0002942,3
dev_0002943,2
dev_0002944,2
dev_0002945,1
dev_0002946,4
dev_0002948,0
dev_0002949,3
dev_0002951,0
dev_0002952,2
dev_0002953,1
dev_0002955,1
dev_0002958,2
dev_0002959,0
dev_0002960,2
dev_0002961,2
dev_0002962,4
dev_0002963,2
dev_0002964,0
dev_0002965,3
dev_0002967,3
dev_0002968,1
dev_0002969,1
dev_0002970,4
dev_0002971,1
dev_0002972,0
dev_0002973,3
dev_0002974,0
dev_0002975,3
dev_0002976,2
dev_0002977,3
dev_0002979,3
dev_0002981,3
dev_0002982,2
dev_0002983,4
dev_0002984,4
dev_0002985,1
dev_0002987,2
dev_0002988,2
dev_0002992,0
dev_0002993,3
dev_0002994,4
dev_0002996,3
dev_0002997,3
dev_0002998,1
dev_0002999,4
dev_0003000,4
dev_0003002,2
dev_0003003,2
dev_0003004,4
dev_0003005,0
dev_0003006,1
dev_0003007,0
dev_0003008,1
dev_0003009,3
dev_0003010,2
dev_0003011,1
dev_0003012,1
dev_0003013,3
dev_0003014,2
dev_0003015,2
dev_0003016,0
dev_0003017,0
dev_0003018,1
dev_0003019,2
dev_0003020,0
dev_0003021,1
dev_0003024,4
dev_0003025,0
dev_0003026,2
dev_0003027,2
dev_0003028,4
dev_0003030,3
dev_0003031,0
dev_0003032,3
dev_0003033,0
dev_0003034,2
dev_0003035,2
dev_0003036,4
dev_0003037,2
dev_0003038,0
dev_0003039,1
dev_0003040,3
dev_0003042,2
dev_0003043,3
dev_0003044,1
dev_0003045,0
dev_0003046,4
dev_0003047,4
dev_0003048,0
dev_0003049,0
dev_0003050,3
dev_0003051,3
dev_0003052,2
dev_0003053,0
dev_0003054,0
dev_0003055,0
dev_0003057,0
dev_0003058,3
dev_0003060,3
dev_0003061,2
dev_0003063,0
dev_0003064,4
dev_0003065,3
dev_0003067,3
dev_0003068,3
dev_0003069,1
dev_0003070,3
dev_0003071,2
dev_0003072,4
dev_0003073,0
dev_0003074,0
dev_0003076,4
dev_0003077,2
dev_0003078,3
dev_0003079,3
dev_0003080,3
dev_0003081,1
dev_0003082,4
dev_0003084,2
dev_0003085,1
dev_0003087,0
dev_0003088,1
dev_0003089,4
dev_0003090,0
dev_0003091,1
dev_0003092,3
dev_0003093,2
dev_0003094,4
dev_0003095,1
dev_0003096,2
dev_0003099,1
dev_0003100,0
dev_0003101,0
dev_0003102,1
dev_0003103,1
dev_0003104,0
dev_0003105,4
dev_0003106,2
dev_0003107,3
dev_0003108,1
dev_0003110,2
dev_0003111,3
dev_0003113,4
dev_0003115,3
dev_0003116,3
dev_0003117,1
dev_0003118,4
dev_0003119,2
dev_0003120,0
dev_0003121,4
dev_0003122,4
dev_0003123,1
dev_0003124,0
dev_0003125,2
dev_0003128,3
dev_0003129,4
dev_0003130,2
dev_0003131,1
dev_0003132,2
dev_0003133,4
dev_0003134,4
dev_0003135,4
dev_0003136,2
dev_0003137,0
dev_0003139,0
dev_0003140,0
dev_0003141,0
dev_0003142,2
dev_0003143,4
dev_0003145,2
dev_0003146,0
dev_0003147,1
dev_0003149,2
dev_0003150,3
dev_0003151,3
dev_0003152,3
dev_0003154,2
dev_0003156,0
dev_0003157,2
dev_0003159,1
dev_0003160,0
dev_0003161,4
dev_0003162,3
dev_0003164,4
dev_0003165,0
dev_0003166,3
dev_0003167,4
dev_0003168,4
dev_0003169,1
dev_0003171,4
dev_0003172,2
dev_0003173,4
dev_0003174,0
dev_0003175,3
dev_0003176,0
dev_0003177,0
dev_0003178,1
dev_0003179,2
dev_0003180,0
dev_0003181,3
dev_0003182,2
dev_0003183,3
dev_0003184,2
dev_0003185,2
dev_0003186,1
dev_0003187,3
dev_0003188,3
dev_0003189,0
dev_0003191,1
dev_0003192,0
dev_0003193,2
dev_0003194,1
dev_0003196,1
dev_0003197,4
dev_0003199,2
dev_0003200,4
dev_0003201,0
dev_0003202,3
dev_0003203,2
dev_0003204,0
dev_0003205,3
dev_0003206,0
dev_0003208,3
dev_0003209,1
dev_0003210,3
dev_0003212,3
dev_0003213,3
dev_0003215,3
dev_0003218,1
dev_0003219,4
dev_0003220,0
dev_0003222,3
dev_0003223,0
dev_0003225,2
dev_0003226,3
dev_0003227,1
dev_0003228,1
dev_0003230,4
dev_0003231,3
dev_0003232,4
dev_0003233,3
dev_0003234,2
dev_0003235,3
dev_0003236,1
dev_0003237,2
dev_0003239,1
dev_0003240,0
dev_0003241,0
dev_0003242,2
dev_0003243,1
dev_0003244,3
dev_0003245,1
dev_0003246,3
dev_0003247,1
dev_0003248,0
dev_0003249,2
dev_0003250,3
dev_0003251,3
dev_0003252,2
dev_0003253,1
dev_0003254,0
dev_0003255,4
dev_0003256,3
dev_0003259,2
dev_0003260,0
dev_0003261,3
dev_0003262,2
dev_0003263,1
dev_0003266,4
dev_0003267,3
dev_0003269,4
dev_0003271,0
dev_0003273,0
dev_0003274,4
dev_0003275,0
dev_0003277,0
dev_0003278,3
dev_0003281,4
dev_0003282,4
dev_0003283,2
dev_0003284,3
dev_0003285,4
dev_0003286,3
dev_0003287,2
dev_0003288,3
dev_0003289,4
dev_0003290,4
dev_0003293,1
dev_0003294,2
dev_0003295,2
dev_0003298,0
dev_0003299,2
dev_0003300,4
dev_0003301,2
dev_0003302,2
dev_0003303,2
dev_0003305,1
dev_0003306,3
dev_0003308,3
dev_0003309,4
dev_0003310,3
dev_0003311,2
dev_0003312,4
dev_0003314,3
dev_0003318,4
dev_0003319,2
dev_0003321,2
dev_0003322,3
dev_0003323,2
dev_0003325,0
dev_0003326,0
dev_0003327,0
dev_0003328,2
dev_0003329,0
dev_0003330,2
dev_0003332,4
dev_0003333,4
dev_0003335,2
dev_0003336,3
dev_0003337,2
dev_0003338,3
dev_0003339,4
dev_0003340,3
dev_0003341,4
dev_0003342,2
dev_0003344,1
dev_0003345,2
dev_0003346,0
dev_0003347,4
dev_0003348,3
dev_0003349,0
dev_0003351,0
dev_0003352,2
dev_0003353,0
dev_0003354,0
dev_0003357,2
dev_0003358,0
dev_0003359,3
dev_0003360,2
dev_0003361,3
dev_0003362,2
dev_0003363,3
dev_0003365,3
dev_0003366,0
dev_0003367,4
dev_0003369,0
dev_0003370,3
dev_0003371,3
dev_0003373,4
dev_0003374,2
dev_0003376,0
dev_0003377,4
dev_0003378,1
dev_0003379,2
dev_0003380,2
dev_0003381,2
dev_0003382,4
dev_0003383,3
dev_0003384,1
dev_0003386,0
dev_0003387,4
dev_0003388,0
dev_0003389,3
dev_0003390,1
dev_0003391,4
dev_0003392,0
dev_0003393,2
dev_0003394,4
dev_0003395,1
dev_0003398,0
dev_0003399,2
dev_0003402,0
dev_0003403,2
dev_0003404,2
dev_0003405,0
dev_0003407,3
dev_0003408,1
dev_0003409,3
dev_0003410,1
dev_0003411,4
dev_0003412,2
dev_0003413,4
dev_0003414,2
dev_0003415,3
dev_0003417,4
dev_0003418,2
dev_0003420,4
dev_0003421,0
dev_0003422,1
dev_0003423,4
dev_0003424,4
dev_0003426,1
dev_0003427,4
dev_0003428,1
dev_0003429,1
dev_0003430,4
dev_0003431,2
dev_0003433,0
dev_0003434,1
dev_0003436,2
dev_0003437,3
dev_0003438,0
dev_0003439,0
dev_0003440,3
dev_0003441,2
dev_0003442,0
dev_0003444,1
dev_0003446,1
dev_0003447,3
dev_0003448,3
dev_0003449,3
dev_0003450,3
dev_0003451,0
dev_0003453,1
dev_0003454,1
dev_0003455,4
dev_0003456,4
dev_0003458,2
dev_0003459,2
dev_0003460,4
dev_0003461,0
dev_0003463,1
dev_0003465,2
dev_0003466,1
dev_0003468,3
dev_0003469,1
dev_0003472,1
dev_0003474,1
dev_0003475,0
dev_0003476,4
dev_0003477,1
dev_0003478,0
dev_0003479,0
dev_0003481,1
dev_0003482,3
dev_0003483,1
dev_0003484,4
dev_0003485,4
dev_0003486,0
dev_0003487,2
dev_0003488,0
dev_0003489,2
dev_0003493,4
dev_0003494,4
dev_0003495,3
dev_0003498,0
dev_0003499,2
dev_0003500,3
dev_0003501,3
dev_0003502,1
dev_0003503,2
dev_0003504,3
dev_0003505,0
dev_0003506,1
dev_0003507,1
dev_0003509,3
dev_0003510,1
dev_0003511,2
dev_0003512,1
dev_0003516,3
dev_0003517,4
dev_0003519,3
dev_0003520,0
dev_0003521,1
dev_0003522,1
dev_0003523,1
dev_0003524,1
dev_0003525,4
dev_0003526,1
dev_0003528,3
dev_0003529,3
dev_0003530,3
dev_0003531,4
dev_0003532,3
dev_0003533,1
dev_0003534,3
dev_0003535,3
dev_0003536,0
dev_0003537,4
dev_0003538,1
dev_0003540,0
dev_0003541,2
dev_0003542,2
dev_0003543,3
dev_0003544,2
dev_0003545,0
dev_0003546,4
dev_0003547,1
dev_0003548,3
dev_0003549,3
dev_0003550,3
dev_0003551,0
dev_0003552,3
dev_0003553,3
dev_0003554,0
dev_0003555,4
dev_0003556,1
dev_0003557,4
dev_0003558,3
dev_0003559,1
dev_0003560,0
dev_0003563,1
dev_0003565,4
dev_0003566,4
dev_0003567,0
dev_0003568,3
dev_0003569,3
dev_0003572,4
dev_0003575,4
dev_0003576,4
dev_0003577,3
dev_0003579,0
dev_0003580,1
dev_0003581,4
dev_0003583,0
dev_0003584,2
dev_0003585,1
dev_0003586,0
dev_0003587,4
dev_0003588,0
dev_0003589,2
dev_0003590,4
dev_0003591,2
dev_0003592,2
dev_0003593,2
dev_0003596,1
dev_0003597,2
dev_0003598,2
dev_0003599,1
dev_0003600,3
dev_0003601,3
dev_0003602,3
dev_0003603,2
dev_0003604,1
dev_0003605,0
dev_0003606,2
dev_0003607,4
dev_0003608,4
dev_0003611,0
dev_0003612,0
dev_0003613,1
dev_0003614,1
dev_0003616,2
dev_0003617,1
dev_0003619,4
dev_0003620,3
dev_0003621,4
dev_0003622,0
dev_0003623,2
dev_0003624,4
dev_0003625,0
dev_0003626,3
dev_0003627,1
dev_0003629,2
dev_0003631,4
dev_0003632,4
dev_0003633,3
dev_0003635,4
dev_0003636,3
dev_0003637,3
dev_0003638,0
dev_0003639,1
dev_0003640,4
dev_0003641,2
dev_0003642,0
dev_0003643,3
dev_0003645,2
dev_0003646,0
dev_0003647,4
dev_0003648,2
dev_0003649,3
dev_0003650,0
dev_0003651,3
dev_0003652,1
dev_0003653,0
dev_0003654,1
dev_0003656,3
dev_0003657,2
dev_0003659,1
dev_0003660,4
dev_0003661,4
dev_0003662,1
dev_0003663,0
dev_0003664,1
dev_0003666,2
dev_0003668,3
dev_0003669,3
dev_0003670,3
dev_0003671,4
dev_0003672,0
dev_0003673,4
dev_0003674,1
dev_0003675,4
dev_0003677,1
dev_0003678,4
dev_0003680,1
dev_0003681,4
dev_0003682,3
dev_0003684,1
dev_0003685,2
dev_0003687,2
dev_0003688,4
dev_0003689,4
dev_0003690,4
dev_0003691,0
dev_0003692,1
dev_0003693,0
dev_0003694,1
dev_0003695,4
dev_0003696,0
dev_0003697,4
dev_0003698,4
dev_0003699,4
dev_0003702,0
dev_0003704,2
dev_0003706,2
dev_0003708,3
dev_0003709,0
dev_0003710,3
dev_0003711,4
dev_0003712,1
dev_0003713,2
dev_0003714,0
dev_0003715,4
dev_0003717,1
dev_0003718,3
dev_0003719,3
dev_0003721,2
dev_0003722,3
dev_0003723,0
dev_0003726,0
dev_0003728,2
dev_0003729,1
dev_0003730,2
dev_0003732,4
dev_0003733,1
dev_0003734,3
dev_0003737,2
dev_0003738,3
dev_0003740,4
dev_0003741,4
dev_0003742,3
dev_0003743,4
dev_0003744,1
dev_0003745,0
dev_0003746,2
dev_0003748,3
dev_0003749,0
dev_0003750,3
dev_0003751,3
dev_0003752,4
dev_0003753,1
dev_0003754,2
dev_0003755,4
dev_0003756,0
dev_0003760,0
dev_0003761,2
dev_0003762,0
dev_0003763,0
dev_0003765,3
dev_0003766,1
dev_0003767,3
dev_0003768,3
dev_0003769,3
dev_0003770,1
dev_0003772,0
dev_0003773,0
dev_0003775,1
dev_0003776,0
dev_0003777,3
dev_0003778,4
dev_0003779,0
dev_0003780,4
dev_0003781,0
dev_0003782,1
dev_0003783,3
dev_0003784,1
dev_0003785,0
dev_0003786,1
dev_0003787,0
dev_0003788,1
dev_0003789,4
dev_0003791,0
dev_0003792,0
dev_0003793,3
dev_0003794,3
dev_0003795,3
dev_0003796,3
dev_0003797,1
dev_0003798,0
dev_0003799,3
dev_0003800,2
dev_0003801,0
dev_0003803,1
dev_0003804,2
dev_0003805,2
dev_0003806,3
dev_0003807,2
dev_0003808,3
dev_0003810,4
dev_0003812,3
dev_0003813,1
dev_0003814,4
dev_0003815,1
dev_0003816,1
dev_0003817,0
dev_0003819,3
dev_0003820,0
dev_0003821,3
dev_0003822,0
dev_0003823,2
dev_0003824,3
dev_0003825,4
dev_0003827,2
dev_0003829,2
dev_0003830,0
dev_0003831,3
dev_0003832,3
dev_0003833,2
dev_0003834,3
dev_0003835,4
dev_0003836,4
dev_0003837,1
dev_0003838,3
dev_0003839,3
dev_0003840,2
dev_0003841,3
dev_0003842,0
dev_0003843,1
dev_0003844,2
dev_0003845,1
dev_0003846,4
dev_0003847,4
dev_0003848,2
dev_0003849,4
dev_0003850,1
dev_0003851,2
dev_0003852,2
dev_0003853,1
dev_0003854,3
dev_0003855,2
dev_0003856,2
dev_0003857,2
dev_0003858,1
dev_0003859,2
dev_0003860,3
dev_0003861,1
dev_0003862,0
dev_0003865,3
dev_0003867,1
dev_0003868,4
dev_0003870,4
dev_0003871,2
dev_0003872,2
dev_0003873,4
dev_0003874,0
dev_0003875,0
dev_0003876,2
dev_0003877,4
dev_0003878,0
dev_0003879,3
dev_0003880,3
dev_0003884,0
dev_0003885,4
dev_0003886,4
dev_0003888,3
dev_0003889,0
dev_0003890,1
dev_0003891,1
dev_0003892,3
dev_0003893,1
dev_0003895,0
dev_0003896,2
dev_0003897,2
dev_0003898,4
dev_0003899,4
dev_0003900,0
dev_0003901,2
dev_0003902,4
