event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes
cv_20260827_evt_0001996,cv_20260827_req_0000726,cv_20260827_dev_0000569,1,allow,0.240074968894,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004181,cv_20260827_req_0001525,cv_20260827_dev_0001182,1,allow,0.249569123384,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0006936,cv_20260827_req_0002669,cv_20260827_dev_0001696,1,allow,0.16381059127,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0006938,cv_20260827_req_0002670,cv_20260827_dev_0001696,2,allow,0.286909218755,0.0930102271251,0,0.118037542299,0,0,0,
cv_20260827_evt_0006940,cv_20260827_req_0002671,cv_20260827_dev_0001696,3,allow,0.644569727817,0.474791810673,1,0.569214485563,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0003576,cv_20260827_req_0001303,cv_20260827_dev_0001008,1,allow,0.161021703811,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0003848,cv_20260827_req_0001403,cv_20260827_dev_0001084,1,allow,0.243339094745,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0005953,cv_20260827_req_0002246,cv_20260827_dev_0001540,1,allow,0.149457334452,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0000220,cv_20260827_req_0000081,cv_20260827_dev_0000065,1,allow,0.232083355583,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0006950,cv_20260827_req_0002675,cv_20260827_dev_0001698,1,allow,0.15993363251,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0006952,cv_20260827_req_0002676,cv_20260827_dev_0001698,2,allow,0.358460735686,0.0930102271251,0,0.118038775708,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0006954,cv_20260827_req_0002677,cv_20260827_dev_0001698,3,allow,0.61508470219,0.474791810673,2,0.592829774695,0,0,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0001073,cv_20260827_req_0000389,cv_20260827_dev_0000312,1,allow,0.124137730151,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0005083,cv_20260827_req_0001920,cv_20260827_dev_0001296,1,allow,0.216593249962,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0005085,cv_20260827_req_0001921,cv_20260827_dev_0001296,2,allow,0.492679847014,0.284737559009,0,0.310708418908,0,0,0,
cv_20260827_evt_0005087,cv_20260827_req_0001922,cv_20260827_dev_0001296,3,allow,0.672917822385,0.474791810673,1,0.785472099296,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0005320,cv_20260827_req_0002009,cv_20260827_dev_0001354,1,allow,0.138611034574,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0003221,cv_20260827_req_0001173,cv_20260827_dev_0000909,1,allow,0.234862869056,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0000869,cv_20260827_req_0000315,cv_20260827_dev_0000253,1,allow,0.241475621123,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0001266,cv_20260827_req_0000458,cv_20260827_dev_0000367,1,allow,0.20665566631,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0002071,cv_20260827_req_0000753,cv_20260827_dev_0000591,1,allow,0.0857765609003,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0002073,cv_20260827_req_0000754,cv_20260827_dev_0000591,2,allow,0.486926807924,0.284737559009,0,0.290217364339,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0001573,cv_20260827_req_0000571,cv_20260827_dev_0000450,1,allow,0.13784632201,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0003758,cv_20260827_req_0001370,cv_20260827_dev_0001063,1,allow,0.155940403685,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0000711,cv_20260827_req_0000259,cv_20260827_dev_0000206,1,allow,0.239433292323,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0006171,cv_20260827_req_0002326,cv_20260827_dev_0001603,1,allow,0.0982506873003,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0006173,cv_20260827_req_0002327,cv_20260827_dev_0001603,2,allow,0.258827728486,0.0930102271251,0,0.0973939960269,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0006175,cv_20260827_req_0002328,cv_20260827_dev_0001603,3,allow,0.369270605515,0.0930102271251,1,0.170922209328,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0001295,cv_20260827_req_0000469,cv_20260827_dev_0000376,1,allow,0.24459957235,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0000437,cv_20260827_req_0000160,cv_20260827_dev_0000127,1,allow,0.141441170841,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0005831,cv_20260827_req_0002199,cv_20260827_dev_0001506,1,allow,0.140463259172,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0008898,cv_20260827_req_0003625,cv_20260827_dev_0001791,1,allow,0.15935021761,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0008900,cv_20260827_req_0003626,cv_20260827_dev_0001791,2,allow,0.328173950345,0.0930102271251,0,0.118038861762,0,0,0,
cv_20260827_evt_0008902,cv_20260827_req_0003627,cv_20260827_dev_0001791,3,allow,0.633242023463,0.474791810673,0,0.569222791858,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0008904,cv_20260827_req_0003628,cv_20260827_dev_0001791,4,allow,0.653471775811,0.474791810673,2,1.04401395016,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0008906,cv_20260827_req_0003629,cv_20260827_dev_0001791,5,allow,0.933414620654,0.968667664035,3,2.01267922116,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0008908,cv_20260827_req_0003630,cv_20260827_dev_0001791,6,review,0.984075617469,1,5,3.01267230111,2,2,3,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk
cv_20260827_evt_0008910,cv_20260827_req_0003631,cv_20260827_dev_0001791,7,block,0.985640596231,1,6,4.01266539561,3,3,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008912,cv_20260827_req_0003632,cv_20260827_dev_0001791,8,block,0.9839281179,1,6,5.01264700037,4,4,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0002218,cv_20260827_req_0000806,cv_20260827_dev_0000630,2,allow,0.513139101216,0.284737559009,0,0.306124738691,0,0,0,
cv_20260827_evt_0002241,cv_20260827_req_0000815,cv_20260827_dev_0000638,1,allow,0.246363954457,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0007927,cv_20260827_req_0003152,cv_20260827_dev_0001748,1,allow,0.174149849586,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0007929,cv_20260827_req_0003153,cv_20260827_dev_0001748,2,allow,0.21497707708,0.0259720802764,0,0.0510007149134,0,0,0,
cv_20260827_evt_0007931,cv_20260827_req_0003154,cv_20260827_dev_0001748,3,allow,0.849420921492,0.834086215288,0,0.8850868133,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0007933,cv_20260827_req_0003155,cv_20260827_dev_0001748,4,allow,0.949789722984,0.978665935245,3,1.86374970542,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk
cv_20260827_evt_0007935,cv_20260827_req_0003156,cv_20260827_dev_0001748,5,review,0.94362254043,0.968667664035,2,2.83241523345,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity
cv_20260827_evt_0007937,cv_20260827_req_0003157,cv_20260827_dev_0001748,6,block,0.976563516037,1,2,3.83241198729,4,4,2,persistent_high_model_risk|high_risk_with_card_diversity
cv_20260827_evt_0007939,cv_20260827_req_0003158,cv_20260827_dev_0001748,7,block,0.994311379643,1,4,4.83240320282,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0006136,cv_20260827_req_0002312,cv_20260827_dev_0001594,1,allow,0.137833905686,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0002777,cv_20260827_req_0001013,cv_20260827_dev_0000782,1,allow,0.125563193736,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0006138,cv_20260827_req_0002313,cv_20260827_dev_0001594,2,allow,0.284355288624,0.0930102271251,0,0.104644160211,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0005600,cv_20260827_req_0002112,cv_20260827_dev_0001437,1,allow,0.14927315636,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0011225,cv_20260827_req_0004758,cv_20260827_dev_0001916,1,allow,0.25966875034,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0011227,cv_20260827_req_0004759,cv_20260827_dev_0001916,2,allow,0.524029245845,0.304785409055,0,0.379146958591,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0011229,cv_20260827_req_0004760,cv_20260827_dev_0001916,3,allow,0.928287968309,0.968667664035,1,1.34741115769,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0000413,cv_20260827_req_0000151,cv_20260827_dev_0000121,2,allow,0.0538008786434,0,0,0.0112937213845,0,0,3,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0000415,cv_20260827_req_0000152,cv_20260827_dev_0000121,3,allow,0.305747989313,0.0930102271251,0,0.102044821114,0,0,2,stable_retry_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0000302,cv_20260827_req_0000110,cv_20260827_dev_0000086,2,allow,0.0672743829386,0,0,0.0117614525027,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0007643,cv_20260827_req_0003012,cv_20260827_dev_0001733,1,allow,0.20647485609,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0007645,cv_20260827_req_0003013,cv_20260827_dev_0001733,2,allow,0.474994053086,0.284737559009,0,0.309766107592,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0007647,cv_20260827_req_0003014,cv_20260827_dev_0001733,3,allow,0.895580879976,0.920638394369,2,1.2304030819,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0007649,cv_20260827_req_0003015,cv_20260827_dev_0001733,4,allow,0.903826782935,0.920638394369,3,2.151038656,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk
cv_20260827_evt_0007651,cv_20260827_req_0003016,cv_20260827_dev_0001733,5,review,0.935491576307,0.968667664035,4,3.11970138953,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0007653,cv_20260827_req_0003017,cv_20260827_dev_0001733,6,block,0.988543948296,1,5,4.1196942387,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0007655,cv_20260827_req_0003018,cv_20260827_dev_0001733,7,block,0.98752261495,1,5,5.11968951722,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0004109,cv_20260827_req_0001499,cv_20260827_dev_0001162,1,allow,0.114397298394,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0004111,cv_20260827_req_0001500,cv_20260827_dev_0001162,2,allow,0.493990218362,0.284737559009,0,0.290217037774,0,0,0,
cv_20260827_evt_0006269,cv_20260827_req_0002369,cv_20260827_dev_0001614,1,allow,0.127404892626,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0006271,cv_20260827_req_0002370,cv_20260827_dev_0001614,2,allow,0.314721385727,0.0930102271251,0,0.0995740893862,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0006273,cv_20260827_req_0002371,cv_20260827_dev_0001614,3,allow,0.437921715767,0.0930102271251,1,0.17266064345,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0006316,cv_20260827_req_0002390,cv_20260827_dev_0001619,1,allow,0.150143064828,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0006318,cv_20260827_req_0002391,cv_20260827_dev_0001619,2,allow,0.355332600135,0.0930102271251,0,0.108523588168,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0008318,cv_20260827_req_0003344,cv_20260827_dev_0001765,7,review,0.811792981714,0.584793744945,1,3.07866281867,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008320,cv_20260827_req_0003345,cv_20260827_dev_0001765,8,block,0.94716626095,0.978665935245,1,4.05732169715,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0006320,cv_20260827_req_0002392,cv_20260827_dev_0001619,3,allow,0.498149946626,0.284737559009,1,0.371546778474,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0008322,cv_20260827_req_0003346,cv_20260827_dev_0001765,9,block,0.903296591929,0.920638394369,1,4.97794149156,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0008324,cv_20260827_req_0003347,cv_20260827_dev_0001765,10,block,0.963537426118,0.987077221928,3,5.96499589312,8,8,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0008326,cv_20260827_req_0003348,cv_20260827_dev_0001765,11,block,0.976751181525,1,3,6.96498905679,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0008328,cv_20260827_req_0003349,cv_20260827_dev_0001765,12,block,0.974406942539,1,3,6.57196570177,10,10,4,stable_retry_risk_reduction|persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008330,cv_20260827_req_0003350,cv_20260827_dev_0001765,13,block,0.983840475642,1,3,7.5719581698,11,11,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008332,cv_20260827_req_0003351,cv_20260827_dev_0001765,14,block,0.985762633271,1,3,8.57194081373,12,12,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008334,cv_20260827_req_0003352,cv_20260827_dev_0001765,15,block,0.989963905037,1,3,9.57192116555,13,13,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008336,cv_20260827_req_0003353,cv_20260827_dev_0001765,16,block,0.991014473085,1,3,10.5718992253,14,14,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008338,cv_20260827_req_0003354,cv_20260827_dev_0001765,17,block,0.980959336113,1,3,11.5718507605,15,15,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008340,cv_20260827_req_0003355,cv_20260827_dev_0001765,18,block,0.985978325469,1,3,12.5718109739,16,16,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009712,cv_20260827_req_0004023,cv_20260827_dev_0001830,1,allow,0.152687757548,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0004662,cv_20260827_req_0001731,cv_20260827_dev_0001247,1,allow,0.237815479648,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004664,cv_20260827_req_0001732,cv_20260827_dev_0001247,2,allow,0.523472415551,0.304785409055,0,0.333566855629,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0004666,cv_20260827_req_0001733,cv_20260827_dev_0001247,3,allow,0.859746926824,0.855151534315,3,1.18870730363,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0009714,cv_20260827_req_0004024,cv_20260827_dev_0001830,2,allow,0.414986702926,0.0930102271251,0,0.112400950581,0,0,0,
cv_20260827_evt_0009716,cv_20260827_req_0004025,cv_20260827_dev_0001830,3,allow,0.740393687782,0.474791810673,1,0.587181425656,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0009718,cv_20260827_req_0004026,cv_20260827_dev_0001830,4,allow,0.842205478466,0.756035578145,1,1.3431826841,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0010626,cv_20260827_req_0004467,cv_20260827_dev_0001883,1,allow,0.174865804876,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0009720,cv_20260827_req_0004027,cv_20260827_dev_0001830,5,allow,0.959022066142,0.978665935245,2,2.32169468913,2,2,4,high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0010628,cv_20260827_req_0004468,cv_20260827_dev_0001883,2,allow,0.30269812674,0.0930102271251,0,0.11803593609,0,0,0,
cv_20260827_evt_0010630,cv_20260827_req_0004469,cv_20260827_dev_0001883,3,allow,0.79065803849,0.512761020882,0,0.630773015153,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0001587,cv_20260827_req_0000576,cv_20260827_dev_0000454,1,allow,0.241172306006,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0010632,cv_20260827_req_0004470,cv_20260827_dev_0001883,4,allow,0.912499500739,0.920638394369,1,1.55136225327,2,2,1,high_risk_with_card_diversity
cv_20260827_evt_0010634,cv_20260827_req_0004471,cv_20260827_dev_0001883,5,review,0.966355353771,0.987077221928,2,2.53838613671,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0010636,cv_20260827_req_0004472,cv_20260827_dev_0001883,6,review,0.978798837605,1,2,3.53800215331,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0010638,cv_20260827_req_0004473,cv_20260827_dev_0001883,7,block,0.988766205495,1,2,4.53780347262,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0010640,cv_20260827_req_0004474,cv_20260827_dev_0001883,8,block,0.990384519759,1,2,5.53705983764,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0008270,cv_20260827_req_0003321,cv_20260827_dev_0001763,1,allow,0.227320125657,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0008272,cv_20260827_req_0003322,cv_20260827_dev_0001763,2,allow,0.173987203585,0.0250286633218,0,0.0538116932546,0,0,0,
cv_20260827_evt_0008274,cv_20260827_req_0003323,cv_20260827_dev_0001763,3,allow,0.824742728167,0.627563763201,0,0.681375271439,1,1,0,
cv_20260827_evt_0008276,cv_20260827_req_0003324,cv_20260827_dev_0001763,4,allow,0.858117324699,0.855151534315,2,1.53652602485,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk
cv_20260827_evt_0008278,cv_20260827_req_0003325,cv_20260827_dev_0001763,5,review,0.972118254991,1,4,2.53652074193,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0008280,cv_20260827_req_0003326,cv_20260827_dev_0001763,6,block,0.981062265259,1,4,3.53651783488,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0008282,cv_20260827_req_0003327,cv_20260827_dev_0001763,7,block,0.992189341187,1,5,4.53651378176,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0008284,cv_20260827_req_0003328,cv_20260827_dev_0001763,8,block,0.993682007661,1,5,5.53649298504,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0008286,cv_20260827_req_0003329,cv_20260827_dev_0001763,9,block,0.993726135649,1,5,6.5364866398,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0008288,cv_20260827_req_0003330,cv_20260827_dev_0001763,10,block,0.991695974827,1,5,7.53645667461,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0008290,cv_20260827_req_0003331,cv_20260827_dev_0001763,11,block,0.995719751743,1,5,8.53643076258,9,9,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0006060,cv_20260827_req_0002285,cv_20260827_dev_0001570,1,allow,0.150301677696,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0001209,cv_20260827_req_0000438,cv_20260827_dev_0000351,1,allow,0.21230245741,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0012336,cv_20260827_req_0005296,cv_20260827_dev_0001992,7,block,0.967480785901,0.987077221928,4,4.2762378084,4,3,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0012338,cv_20260827_req_0005297,cv_20260827_dev_0001992,8,block,0.963646617038,0.987077221928,2,5.25825539991,5,4,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0012340,cv_20260827_req_0005298,cv_20260827_dev_0001992,9,block,0.967412985957,0.987077221928,2,6.24347682931,6,5,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008616,cv_20260827_req_0003489,cv_20260827_dev_0001777,1,allow,0.25311506628,0.0690182853703,0,0.0690182853703,0,0,0,
cv_20260827_evt_0008618,cv_20260827_req_0003490,cv_20260827_dev_0001777,2,allow,0.299775238084,0.0930102271251,0,0.162028433395,0,0,0,
cv_20260827_evt_0008620,cv_20260827_req_0003491,cv_20260827_dev_0001777,3,allow,0.782705647503,0.474791810673,1,0.636819872675,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0008622,cv_20260827_req_0003492,cv_20260827_dev_0001777,4,review,0.905211344606,0.920638394369,5,1.55745607751,1,1,2,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0008624,cv_20260827_req_0003493,cv_20260827_dev_0001777,5,allow,0.949592035016,0.978665935245,4,2.53611665788,2,2,4,high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008626,cv_20260827_req_0003494,cv_20260827_dev_0001777,6,review,0.981108697728,1,5,3.53610503157,3,3,4,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008628,cv_20260827_req_0003495,cv_20260827_dev_0001777,7,block,0.992151159703,1,6,4.53609692628,4,4,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008630,cv_20260827_req_0003496,cv_20260827_dev_0001777,8,block,0.994917485738,1,6,5.53608652886,5,5,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008632,cv_20260827_req_0003497,cv_20260827_dev_0001777,9,block,0.99191475007,1,6,6.5360611498,6,6,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0002225,cv_20260827_req_0000809,cv_20260827_dev_0000632,1,allow,0.238341382485,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0000198,cv_20260827_req_0000072,cv_20260827_dev_0000059,1,allow,0.191190806027,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0001112,cv_20260827_req_0000404,cv_20260827_dev_0000324,1,allow,0.146532894691,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0001396,cv_20260827_req_0000507,cv_20260827_dev_0000405,3,allow,0.190350358538,0.0250286633218,0,0.0787540237303,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation
cv_20260827_evt_0001398,cv_20260827_req_0000508,cv_20260827_dev_0000405,4,allow,0.36768964762,0.0930102271251,0,0.171758745301,0,0,2,high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0003806,cv_20260827_req_0001387,cv_20260827_dev_0001075,1,allow,0.23501175589,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0005834,cv_20260827_req_0002200,cv_20260827_dev_0001507,1,allow,0.114072418583,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0006910,cv_20260827_req_0002657,cv_20260827_dev_0001692,1,allow,0.114166722878,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0006912,cv_20260827_req_0002658,cv_20260827_dev_0001692,2,allow,0.36199119449,0.0930102271251,0,0.0984897184508,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0006914,cv_20260827_req_0002659,cv_20260827_dev_0001692,3,allow,0.804096165941,0.559667304185,2,0.658147880042,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0000793,cv_20260827_req_0000288,cv_20260827_dev_0000229,2,allow,0.091086859779,0.00548001258357,0,0.0184668103168,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation
cv_20260827_evt_0004113,cv_20260827_req_0001501,cv_20260827_dev_0001163,1,allow,0.201132212026,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0006108,cv_20260827_req_0002302,cv_20260827_dev_0001585,1,allow,0.126326769112,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0002042,cv_20260827_req_0000743,cv_20260827_dev_0000582,2,allow,0.135360322715,0.00820512873941,0,0.0199690078072,0,0,3,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0003479,cv_20260827_req_0001268,cv_20260827_dev_0000980,1,allow,0.15215270048,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0002526,cv_20260827_req_0000920,cv_20260827_dev_0000715,1,allow,0.231825108929,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004491,cv_20260827_req_0001656,cv_20260827_dev_0001227,1,allow,0.25260646959,0.0690182853703,0,0.0690182853703,0,0,0,
cv_20260827_evt_0004493,cv_20260827_req_0001657,cv_20260827_dev_0001227,2,allow,0.271933961242,0.0930102271251,0,0.162024478501,0,0,0,
cv_20260827_evt_0004495,cv_20260827_req_0001658,cv_20260827_dev_0001227,3,allow,0.798355197715,0.559667304185,1,0.721684355157,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0000154,cv_20260827_req_0000056,cv_20260827_dev_0000047,1,allow,0.243415361741,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0006699,cv_20260827_req_0002563,cv_20260827_dev_0001667,1,allow,0.125950236906,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0006701,cv_20260827_req_0002564,cv_20260827_dev_0001667,2,allow,0.310142907464,0.0930102271251,0,0.0995737583962,0,0,0,stable_retry_risk_reduction
